Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Adkins, Damien				-	-	-	-	-							1	-										1
Banfield, Drew	-	-	1	-	1	-	1	-	-	-	-	-	-	-	-	1	-	1	7	-	1	-	1	-	-	14
Braun, Michael	1	-	-	3	-	1	-	-	4	-	1	-	-	1	-	1	-	2	2	-	1	1	-	-		18
Butler, Sam	1	-	2	-	-	-		-	-	1	-				-	-	1								-	5
Chick, Daniel	2	1	-	4	-	-	-	3	3	3	1	-	-	-	-	5	3	7	6	-	4	3	-	-	-	45
Cousins, Ben	5		2	5	3	2	8	4	3	4	2	1	5	4	6	2	1	8	1	-	-	6	1	5	2	80
Cox, Dean	1	-	1	1	1	-	3	-	2	-	-	1	-	1	-	-	-	-	-	-	-	-	-	2	2	15
Edwards, Aaron											-	-	-	-												
Embley, Andrew	-	4	2	2	-	2	3	3	-	2	3	1	6	-								5	-	2	1	36
Fletcher, Chad	3	6	3	2	1	-	1	2	5	1	-	1	1	2	3	1	2	-	5	2	2	-	-	2	-	45
Gardiner, Michael	-	-			-	-		-	-	-						-						-	-	-	-	
Gaspar, Travis																								-	-	
Glass, Darren	-	1	-	3	1	-	3	-	-	-	-	-	-	2	-	-	-	-	-	-	-	-	-	-	-	10
Graham, Jaymie			-	-																						
Green, Kasey																				-	-				1	1
Hansen, Ashley	-	2	-	-	-	-	-	-	-	2	-	-	-	-	-						-	-	-	1	-	5
Hunter, Adam	2	-	-	-	-	-	-	-	-	1	-	-	-	-	-			1	1	-	1	1	-	1	-	8
Jones, Brett	-	-	-	1	-	-	3	-	-	1	2	-	-	3	-	-	-	-	-	-	-		-			10
Jones, Rowan																	-			-	2			-		2
Judd, Chris	-	2	3	4	-	-	-	-		3	-	-	-	12	3	2	3	4	3	-	1	4	6	5	7	62
Kerr, Daniel	2	-	1				-	2	-	2	4	-	4	1	-	-	1	4	-	-	1	4	3	3	2	34
LeCras, Mark										-	-															
Lynch, Quinten	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	2	-	-	-	-			3
Matera, Phillip	1	-	-	-	-	-	-		-		-	-	-	-	-	-	-	-	-			-	-			1
McConnell, Daniel								-	-																	
McDougall, Andrew	-															-		-	-							
Morton, Mitch																			-	-	-					
Nicoski, Mark		-	-				-	2	1	1	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	6
Rosa, Matt																	1	1	1							3
Sampi, Ashley	-	-	-	-	1	1	-	-	2	1							-	-	-	-	1	-	1	-	-	7
Seaby, Mark				-	-	-				-	-	-	-	-	-	2	-	-	-	1	-	-	-	-	1	4
Selwood, Adam		-	-	1	1	1	-				1	-	2	-	-	-	-	4	1	-	-	-		-	-	11
Staker, Brent	-	-	-				-	-	-	-	-	-	-	-	-	-	-	2	-	1	-	4	1	1	-	9
Stenglein, Tyson	-	-		-	-	-	-	-	-	-		-	2	1	-	-	-	3		-	-	-	-	-	-	6
Wirrpanda, David	1	-	-	-	1	2	-					-	2	4	1	1	-	6	1	1		3	3	3	1	30
Wooden, Josh									-																	
Totals	19	16	15	26	10	9	22	16	21	22	14	4	22	31	14	15	12	43	30	5	14	33	16	25	17	471
Opponent	AD	GE	FR	WB	BL	SY	HW	SK	CW	PA	RI	ES	ME	CA	KA	BL	SY	HW	WB	FR	GE	AD	SY	AD	SY	
