Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Alvey, Mark	1	3	-	-	1	3	-	2	-	1	1	-	-	-	-	1	-	-	1	1	-	-	15
Bandy, Daniel	3	-	-	1	3	-	-	1	2	1	1	2	-	2	-	-	1	1	1	1	1	-	21
Bartlett, Trent	-	-		-	1	-	1																2
Birss, Shane		-	1	-	-	-	1	-	1	-	-	-	-	-		1	-	-	-		-		4
Bowden, Patrick			-	-																-		-	
Brown, Nathan	-	1	-	-	2	1	-	2	-	1	1	-	1	1	-	4	1	-	1	2	3	3	24
Croft, Matthew	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-				-	-	1
Cross, Daniel										-	-			-	-								
Darcy, Luke	2	-	-	-	1	-	1	-	-	1	-	1	-	1	-	-	-	-	-	-	-	1	8
Dimattina, Paul	1	2		-	-	-	-		-	-	-	1	-		-	-	2	1	-	-	-	-	7
Eagleton, Nathan					-	2	1	-	-	1	-	3	1	-							-	1	9
Garlick, Simon	2	1	2	-	2	-	-	1	-	2	-	-	-	-	1	2	1	2	-	-	1	-	17
Giansiracusa, Daniel	2	1	6	-	1	-	1	3	1	1	-	1	-	-	2	1	1	-	-	-	-	-	21
Gilbee, Lindsay			-	-	1	3	1	2	-	-	1	-	-					1	1	-	-	-	10
Grant, Chris	2	1	1	2	3	1	4	-	-	-	-	1	1	-	-	-	-		-	-	1	-	17
Hahn, Mitch		-	-	-												-	1	1	1	-	1	1	5
Hargrave, Ryan	2	-	-			-		-	-	1	2	1	-	-	1	-	-	-	-	-	-	-	7
Harrison, Ben	-	-	-	1	-	1	-	-	-	-	-	-	-	-	-	-	-	-		-		-	2
Hunter, Kingsley	-	-	-	-	-		-	-	-	-	2	1	-	-	-	-	-	-	-	-			3
James, Aaron	1																						1
Johnson, Brad	-	1	3	-	3	1	1	1	1	1	-	2	2	1	2	1	1	1	1	-	2	3	28
Kretiuk, Steven	-		-	-	-	-	1	-	-		-	-	-	-	1		-	-	-	-	-		2
Lake, Brian																					-		
Liberatore, Tony	-	-	-	-	-	-	-	-	-	-	1	-	-		-	-	1						2
McGuinness, Kieran														2	-				-			-	2
McMahon, Jordan	-	2	-	-	-			-						-	1	-	1	1	1	1	1	1	9
Murphy, Robert				-	-	-	1	-	-	-	-	-	-	1	-	-	2	1	1	-	-	-	6
Penny, Luke	-	-																-	-	-	1		1
Power, Sam																	-	-	-	-	-	1	1
Robbins, Matthew	1	-	-												-	-		-					1
Saunders, Nathan						-	1	-	2	1	1	-	-	-		-							5
Smith, Rohan	-	-	2	-	-	-	-	1	-	2	-	2	1	1	-	-	-	-	-	1	-	1	11
West, Scott	1	-	-		-	-	-	1	-	1		1	-	-	-	-	1	-	3	-			8
Wiggins, Patrick																						-	
Totals	18	12	15	4	18	12	14	14	7	14	10	17	6	9	8	10	13	9	11	6	11	12	250
Opponent	AD	KA	WC	BL	ME	CA	CW	SY	GE	RI	FR	SK	PA	ES	HW	AD	KA	WC	BL	ME	CA	CW	
