Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Alvey, Mark	-	1	-	1	-	2	1	2	-	-	-	-	-	-	1	-	-	-	2	-	1	2	13
Bandy, Daniel	2	4	3	4	3	1	-	1	3	1	4	4	1	4	3	3	5	6	4	2	3	1	62
Bartlett, Trent	2	5		1	5	5	2																20
Birss, Shane		-	2	1	3	-	2	-	1	-	2	1	1	-		1	1	1	2		-		18
Bowden, Patrick			1	-																1		3	5
Brown, Nathan	1	2	-	-	-	2	1	1	-	-	1	1	-	-	-	-	2	3	1	1	-	1	17
Croft, Matthew	4	5	-	3	14	8	3	4	12	6	6	4	1	4	3	3	7				3	1	91
Cross, Daniel										2	-			2	3								7
Darcy, Luke	4	3	1	1	4	-	1	1	2	1	3	2	2	2	4	2	7	2	4	1	-	2	49
Dimattina, Paul	2	1		1	1	1	2		-	-	1	-	-		-	-	2	2	-	2	1	1	17
Eagleton, Nathan					-	-	-	2	2	1	1	2	1	1							5	1	16
Garlick, Simon	-	1	2	1	2	2	1	-	4	1	1	1	2	1	2	2	1	2	-	2	-	2	30
Giansiracusa, Daniel	1	3	-	2	6	2	3	1	5	1	2	2	-	-	1	1	2	-	2	5	2	2	43
Gilbee, Lindsay			3	1	1	1	3	2	1	1	-	-	1					3	-	-	1	1	19
Grant, Chris	1	4	2	-	4	-	2	1	7	3	4	2	2	3	3	2	-		2	4	4	-	50
Hahn, Mitch		1	1	-												4	3	1	2	4	3	1	20
Hargrave, Ryan	1	-	2			4		5	4	2	5	7	5	2	7	3	4	5	1	1	6	5	69
Harrison, Ben	2	1	1	5	3	1	2	2	2	3	3	2	3	4	3	6	4	-		1		-	48
Hunter, Kingsley	1	1	-	3	-		5	9	1	3	4	3	2	1	2	4	3	2	6	2			52
James, Aaron	-																						
Johnson, Brad	-	3	1	-	-	1	-	2	4	1	2	1	1	-	1	-	2	1	-	2	1	4	27
Kretiuk, Steven	4		1	4	-	7	6	-	-		4	4	3	8	5		2	7	4	9	-		68
Lake, Brian																					-		
Liberatore, Tony	-	-	2	5	2	-	1	1	4	1	3	1	-		-	1	-						21
McGuinness, Kieran														1	1				-			4	6
McMahon, Jordan	-	-	3	1	-			-						5	3	-	1	1	-	1	-	3	18
Murphy, Robert				-	3	2	1	5	-	2	2	3	1	3	2	1	1	1	3	3	2	1	36
Penny, Luke	2	3																4	1	2	-		12
Power, Sam																	1	-	3	1	-	1	6
Robbins, Matthew	3	2	1												3	1		-					10
Saunders, Nathan						1	1	-	2	1	1	-	3	-		-							9
Smith, Rohan	1	1	1	3	2	3	-	2	3	-	2	1	2	1	3	-	2	-	4	2	2	-	35
West, Scott	3	-	1		2	2	3	-	-	1		1	1	1	-	3	2	-	-	1			21
Wiggins, Patrick																						-	
Totals	34	41	28	37	55	45	40	41	57	31	51	42	32	43	50	37	52	41	41	47	34	36	915
Opponent	AD	KA	WC	BL	ME	CA	CW	SY	GE	RI	FR	SK	PA	ES	HW	AD	KA	WC	BL	ME	CA	CW	
