Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Bell, Peter	26	32	16	28	26	23	18	22	27	6			13	21	38	17	23	29	32	23	28	24	24	22	24	542
Black, Heath	18	25	19	25	16	22	20	14	21	16	21	17	13	21		31	20	23	26	27	20	24	32	28	12	511
Campbell, Adam										4																4
Carr, Josh	14	29	27	16	23	26	13	24	17	12	26	33	13	3	28	17			19	22	31	22	20	26	20	481
Carr, Matthew	15	27	15	19	16	17	11	24	17	13	14	14	14	21	16	27	19	18	8	16	17	13	13	19	5	408
Cook, Troy					7		15					9	12	23	7		19	18	16	14	5	17	10	14	13	199
Crowley, Ryan	19	28	8	10	13	15	2					7	10	13	13	14	15	18			20	35	14	15	14	283
Dodd, Steven	7	15	8	10	12	14	17	18	9	19	12	12	13	25	19	21	15	15	20	22	15	17	7	13	5	360
Drum, Marcus													9	10	15	9	8									51
Duffield, Paul					10	21	17	10	16		17	9														100
Farmer, Jeff	10	17	14	10	10		10	9		9	16	16	8		14	16	13	11	11	8	13	12	5	13	9	254
Gilmore, Daniel	17	11			9						18					13	15	12	14	10						119
Grover, Antoni		15	10	16	17	14	14	11	6	12	11									17	9	14	4			170
Haddrill, Robert												7														7
Hasleby, Paul	30		31	8		23	25	7	13	16	25	15	12	27	14			20			18		10			294
Hayden, Roger		7	12	6									16	17	11	21	10	22	15	-	16	18	13	16	13	213
Headland, Des	24	21	15	19	20	11				12	22	23	14	15	20	14			18	15	13	19	18	9	11	333
Johnson, Michael	19	21	21	14	15	19	17	17	5	20	16	9	13	19	14	16	21	13	19	17	19	18	26	19	18	425
Longmuir, Justin	12	12	8	8				16	16				13	15				15	10	12	13	14	9	11	12	196
McManus, Shaun	24	29	21	22	7				18	21	20	12	14	26	20	22	21	13	14	28	14	21	17	11	7	402
McPharlin, Luke	11	11	16	8	9	10	7	3		6	16	6			10	7	11	12	13	28	18	15	15	6	8	246
Medhurst, Paul	15	12	11	10		13	10		14	12	18	18		3			11									147
Mundy, David	15	19	18	21	18	21	19	21	11	18	19	22	9	11	25	11	12	21	12	24	19	12	10	17	13	418
Murphy, Ryan	14							9	8				6	12	8	7	8	18	11					14	4	119
Parker, Shane	11	13	4	12	14	12	12	13	9	12	18	11	8	9	14	11	10	13	16	15	13	19	13	11	13	306
Pavlich, Matthew	11	12	24	15	21	14	25	13	15	16	12	18	12	18	13	13	18	16	14	17	13	21	8	19	17	395
Peake, Brett		14				13		19	15	24	15	20	7	23	20	27	16	16	23	27	23	29	18	14	13	376
Polak, Graham			12	11	8	17	15	12	9	10	2		9									9				114
Sandilands, Aaron	17	9	8	18	8	7				9	12	13		13	19	12	10	22	6	10	22	19	9	15	10	268
Schammer, Byron	28	19	17	32	22	19	26	17	11	14	18	19		11	16	13	13	12	22	19	10	16	12	25	10	421
Schofield, Jarrad								19	10																	29
Thornton, Scott					11	17	5	18	1																	52
Walker, James	14					12	16	14	13	16	20	13														118
Warren, Michael							5																			5
Webster, Luke													12		9	18	19	13	9	10				14	13	117
Totals	371	398	335	338	312	360	319	330	281	297	368	323	250	356	363	357	327	370	348	381	369	408	307	351	264	8483
Opponent	HW	CA	PA	AD	SK	WC	ME	KA	BL	RI	WB	GE	SY	ES	CW	ME	CA	HW	AD	SK	WC	PA	AD	ME	SY	
