Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Bell, Peter	7	2	-	-	1	1	1	2	4	-			1	1	3	3	-	1	4	1	4	-	4	3	2	45
Black, Heath	2	3	1	4	1	2	3	2	3	2	1	1	5	3		7	5	8	6	8	7	2	8	4	6	94
Campbell, Adam										-																
Carr, Josh	-	3	3	2	1	2	1	3	2	1	5	5	-	-	2	1			1	2	1	3	2	2	5	47
Carr, Matthew	2	5	5	2	4	2	-	1	1	1	-	-	-	1	1	2	-	-	-	1	-	-	-	1	1	30
Cook, Troy					-		2					-	1	1	1		1	1	-	1	-	1	1	1	1	12
Crowley, Ryan	-	-	2	1	-	-	-					-	4	-	2	1	3	-			3	2	2	-	1	21
Dodd, Steven	1	-	1	3	1	1	2	1	-	1	-	3	2	5	7	5	3	2	6	5	4	-	4	2	1	60
Drum, Marcus													1	-	1	-	-									2
Duffield, Paul					2	4	3	2	6		2	2														21
Farmer, Jeff	1	-	-	-	-		-	-		1	-	-	-		-	-	-	-	-	-	-	-	-	-	-	2
Gilmore, Daniel	-	1			2						2					1	-	-	-	-						6
Grover, Antoni		2	1	3	4	5	-	2	1	3	1									1	1	5	-			29
Haddrill, Robert												3														3
Hasleby, Paul	2		2	-		1	-	-	-	-	2	1	5	2	1			-			-		-			16
Hayden, Roger		1	2	1									2	2	3	3	1	2	2	-	1	5	1	1	1	28
Headland, Des	2	3	-	-	-	-				2	1	1	1	2	1	2			-	-	1	-	-	-	1	17
Johnson, Michael	5	2	5	3	3	4	3	2	-	3	3	2	7	6	5	2	4	2	4	6	5	3	4	3	-	86
Longmuir, Justin	2	2	1	1				1	2				-	-				1	-	-	-	-	-	-	2	12
McManus, Shaun	-	1	-	1	-				2	-	1	-	1	3	-	1	3	-	2	1	-	1	2	1	1	21
McPharlin, Luke	-	-	1	-	-	-	1	-		-	-	-			2	2	5	4	6	1	5	2	3	2	3	37
Medhurst, Paul	1	-	-	-		-	1		-	-	2	-		-			1									5
Mundy, David	4	1	6	3	2	3	4	8	2	10	3	6	7	7	6	3	7	5	3	1	7	2	5	4	8	117
Murphy, Ryan	4							-	-				1	-	-	-	-	-	1					1	-	7
Parker, Shane	3	-	1	3	3	3	2	3	3	1	8	3	2	4	2	3	2	3	7	2	2	6	2	2	1	71
Pavlich, Matthew	1	-	-	-	-	-	1	-	3	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	7
Peake, Brett		3				-		-	2	-	1	2	2	6	3	3	1	2	-	4	3	2	2	-	1	37
Polak, Graham			1	-	-	-	2	-	-	1	-		-									-				4
Sandilands, Aaron	-	-	-	1	2	-				1	-	1		-	-	-	2	2	2	1	1	-	1	1	5	20
Schammer, Byron	6	1	5	8	6	4	6	2	5	-	1	-		1	-	-	1	-	1	-	-	1	1	-	-	49
Schofield, Jarrad								3	2																	5
Thornton, Scott					5	5	-	3	-																	13
Walker, James	-					-	2	-	1	-	-	-														3
Warren, Michael							1																			1
Webster, Luke													-		1	1	-	1	-	2				-	1	6
Totals	43	30	37	36	37	37	35	35	39	27	33	30	42	44	41	40	39	34	45	37	45	36	43	28	41	934
Opponent	HW	CA	PA	AD	SK	WC	ME	KA	BL	RI	WB	GE	SY	ES	CW	ME	CA	HW	AD	SK	WC	PA	AD	ME	SY	
