Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Bell, Peter	1	-	-	-	-	-	-	-	1	-			-	-	-	-	1	-	1	-	1	-	-	-	2	7
Black, Heath	-	-	1	-	-	-	-	-	1	-	1	-	-	-		-	-	-	-	-	-	-	-	-	-	3
Campbell, Adam										-																
Carr, Josh	-	-	1	1	-	1	-	-	-	-	-	1	1	-	1	-			-	-	1	-	-	-	-	7
Carr, Matthew	-	-	1	-	-	-	-	1	-	-	2	1	-	1	-	2	-	-	1	-	-	1	-	2	-	12
Cook, Troy					-		-					-	-	-	-		2	-	-	-	1	-	-	-	-	3
Crowley, Ryan	-	2	-	-	-	-	-					1	-	-	1	1	2	2			-	2	2	-	1	14
Dodd, Steven	-	1	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2
Drum, Marcus													1	-	1	-	-									2
Duffield, Paul					-	-	-	-	-		-	-														
Farmer, Jeff	3	2	2	4	-		1	-		1	1	4	-		4	-	1	2	1	1	4	2	2	3	-	38
Gilmore, Daniel	-	-			-						-					-	-	1	-	-						1
Grover, Antoni		-	-	-	-	1	-	-	-	-	-									-	-	-	-			1
Haddrill, Robert												-														
Hasleby, Paul	-		-	-		1	-	3	2	-	1	-	-	-	1			1			1		-			10
Hayden, Roger		-	-	-									1	-	-	-	-	-	-	-	-	1	-	-	1	3
Headland, Des	-	1	-	2	1	1				-	1	-	1	-	2	2			1	2	1	3	-	-	-	18
Johnson, Michael	-	-	-	-	-	-	2	1	-	-	-	1	-	-	-	1	-	1	-	-	1	1	-	-	-	8
Longmuir, Justin	2	-	1	-				2	2				-	3				3	1	2	1	3	-	1	-	21
McManus, Shaun	-	-	1	-	-				-	-	-	-	-	-	-	-	-	-	-	3	-	1	-	-	-	5
McPharlin, Luke	3	4	4	2	5	1	-	1		3	2	1			-	-	-	-	-	-	-	-	-	-	-	26
Medhurst, Paul	3	2	4	1		4	-		4	-	2	5		-			1									26
Mundy, David	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Murphy, Ryan	-							2	1				2	4	1	1	4	4	2					4	-	25
Parker, Shane	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Pavlich, Matthew	1	2	3	2	2	2	-	4	3	1	4	1	3	5	3	3	5	5	3	4	2	7	2	2	3	72
Peake, Brett		-				-		-	-	2	-	-	-	-	-	-	-	1	2	1	1	3	-	1	-	11
Polak, Graham			4	3	2	-	-	1	1	-	-		-									-				11
Sandilands, Aaron	1	1	-	-	-	-				1	1	1		1	-	1	1	-	-	-	1	-	-	-	-	9
Schammer, Byron	1	-	-	-	-	-	-	-	-	-	-	-		1	1	-	1	-	1	-	1	1	-	-	-	7
Schofield, Jarrad								-	1																	1
Thornton, Scott					-	-	-	-	-																	
Walker, James	-					-	-	-	-	1	1	1														3
Warren, Michael							-																			
Webster, Luke													-		-	-	1	-	-	-				2	-	3
Totals	15	15	22	15	10	11	3	15	16	10	16	17	9	15	15	11	19	20	13	13	16	25	6	15	7	349
Opponent	HW	CA	PA	AD	SK	WC	ME	KA	BL	RI	WB	GE	SY	ES	CW	ME	CA	HW	AD	SK	WC	PA	AD	ME	SY	
