Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Bell, Peter	2	-	-	-	-	2	-	-	1	1			-	-	-	-	1	1	1	1	1	-	-	-	1	12
Black, Heath	-	-	1	-	1	-	2	-	1	-	-	-	-	-		-	1	-	-	-	-	-	-	1	-	7
Campbell, Adam										-																
Carr, Josh	-	-	1	-	2	2	-	1	-	-	-	1	-	-	2	-			-	-	-	-	-	-	-	9
Carr, Matthew	-	-	2	-	-	-	-	1	-	1	-	1	-	3	1	2	-	1	1	1	-	3	-	-	-	17
Cook, Troy					1		-					-	-	2	-		1	-	1	-	1	-	-	-	-	6
Crowley, Ryan	1	-	-	-	-	1	-					1	-	-	-	1	1	3			-	-	-	-	-	8
Dodd, Steven	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2
Drum, Marcus													1	-	-	-	-									1
Duffield, Paul					-	-	-	-	1		-	-														1
Farmer, Jeff	-	-	2	3	-		1	-		-	1	2	-		2	-	3	-	1	-	1	1	1	2	1	21
Gilmore, Daniel	1	-			-						-					-	1	-	1	-						3
Grover, Antoni		-	-	-	-	1	-	-	-	-	-									-	-	-	-			1
Haddrill, Robert												-														
Hasleby, Paul	-		1	-		-	1	1	1	-	-	-	-	-	1			1			-		-			6
Hayden, Roger		-	-	-									-	-	-	-	-	-	-	-	-	-	-	-	-	
Headland, Des	1	-	1	-	-	1				1	-	3	-	-	1	-			3	1	-	-	-	-	-	12
Johnson, Michael	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	1	-	1	-	-	-	1	-	-	-	4
Longmuir, Justin	-	-	1	-				-	1				-	3				2	1	1	1	3	-	1	-	14
McManus, Shaun	-	1	-	-	-				-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
McPharlin, Luke	-	2	-	1	2	-	-	-		2	2	-			-	-	-	-	-	-	-	-	-	-	-	9
Medhurst, Paul	-	-	2	-		5	2		2	-	5	2		-			1									19
Mundy, David	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	3	-	5
Murphy, Ryan	-							-	1				-	-	-	-	-	3	2					2	-	8
Parker, Shane	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	1	-	-	-	-	-	2
Pavlich, Matthew	1	2	2	-	1	-	1	1	1	-	1	2	1	2	2	1	3	4	3	-	1	3	1	2	2	37
Peake, Brett		-				-		-	-	-	-	1	-	-	-	-	1	-	2	2	1	1	-	1	-	9
Polak, Graham			2	1	1	-	-	-	-	-	-		-									-				4
Sandilands, Aaron	1	-	-	-	-	-				-	1	-		-	-	-	-	-	-	1	-	-	2	-	1	6
Schammer, Byron	1	-	-	-	-	-	-	-	-	-	-	-		-	1	-	1	-	-	-	2	-	-	1	-	6
Schofield, Jarrad								-	1																	1
Thornton, Scott					-	-	-	-	-																	
Walker, James	-					-	-	-	2	-	2	1														5
Warren, Michael							-																			
Webster, Luke													-		-	-	1	-	-	-				1	-	2
Totals	8	7	16	5	8	12	7	4	12	5	12	16	2	10	10	5	15	16	16	8	9	12	4	14	5	238
Opponent	HW	CA	PA	AD	SK	WC	ME	KA	BL	RI	WB	GE	SY	ES	CW	ME	CA	HW	AD	SK	WC	PA	AD	ME	SY	
