Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Bell, Peter	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	1	-	-	-	-	-	1
Black, Heath	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	
Campbell, Adam										-																
Carr, Josh	-	1	1	-	-	-	1	-	-	1	-	1	-	-	-	-			-	-	-	-	-	-	-	5
Carr, Matthew	-	-	-	1	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-	-	-	-	3
Cook, Troy					-		-					-	-	-	-		1	-	-	-	-	-	-	-	-	1
Crowley, Ryan	-	1	-	-	-	-	-					-	-	-	-	-	-	-			-	-	-	-	-	1
Dodd, Steven	-	-	-	-	1	-	-	4	-	-	1	-	-	-	1	-	-	-	-	1	-	-	-	-	-	8
Drum, Marcus													-	-	-	-	-									
Duffield, Paul					-	-	-	-	-		-	-														
Farmer, Jeff	-	-	-	-	-		-	-		-	-	-	-		-	-	-	1	-	-	-	-	-	-	-	1
Gilmore, Daniel	-	-			3						-					4	2	1	-	-						10
Grover, Antoni		-	-	-	-	-	-	-	-	-	-									1	-	-	-			1
Haddrill, Robert												-														
Hasleby, Paul	1		-	-		2	-	1	-	-	-	-	-	-	-			-			-		-			4
Hayden, Roger		-	-	-									-	-	-	-	-	-	-	-	-	-	-	-	-	
Headland, Des	1	-	-	1	-	-				1	-	-	1	-	-	-			-	-	-	-	-	-	-	4
Johnson, Michael	-	1	2	-	1	-	2	2	-	-	-	1	-	-	-	-	1	-	-	-	-	-	3	-	1	14
Longmuir, Justin	2	12	6	7				10	9				16	4				8	1	3	1	5	2	6	6	98
McManus, Shaun	-	-	-	1	1				-	1	-	-	-	-	-	1	-	1	-	-	1	-	-	-	-	6
McPharlin, Luke	-	-	-	-	-	-	-	-		-	-	-			1	-	-	-	-	2	-	2	1	-	-	6
Medhurst, Paul	-	-	-	-		-	-		-	-	-	-		-			-									
Mundy, David	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	1	-	-	1	-	-	-	-	-	2	6
Murphy, Ryan	-							-	-				-	-	-	-	-	-	-					-	-	
Parker, Shane	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Pavlich, Matthew	1	-	-	-	2	1	-	1	-	1	-	1	2	-	1	-	1	-	-	-	-	-	-	-	-	11
Peake, Brett		-				-		2	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	3
Polak, Graham			-	-	4	7	1	9	9	2	4		9									-				45
Sandilands, Aaron	16	24	21	27	29	11				26	22	33		18	29	34	20	22	19	34	20	17	23	32	39	516
Schammer, Byron	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	
Schofield, Jarrad								-	-																	
Thornton, Scott					1	-	-	-	-																	1
Walker, James	-					-	-	-	-	-	-	-														
Warren, Michael							13																			13
Webster, Luke													-		-	-	-	-	-	-				-	-	
Totals	21	39	30	37	42	21	17	29	18	32	27	36	30	23	34	40	25	33	21	42	22	24	29	38	48	758
Opponent	HW	CA	PA	AD	SK	WC	ME	KA	BL	RI	WB	GE	SY	ES	CW	ME	CA	HW	AD	SK	WC	PA	AD	ME	SY	
