Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Bell, Peter	-	4	1	4	1	2	2	1	4	3			3	1	2	3	4	2	5	1	1	-	1	4	6	55
Black, Heath	-	1	3	1	-	1	-	2	4	2	4	1	1	1		1	1	2	1	2	-	-	-	1	2	31
Campbell, Adam										-																
Carr, Josh	3	6	3	3	9	6	3	5	6	6	3	5	1	-	4	6			1	3	4	1	3	3	2	86
Carr, Matthew	1	-	-	3	-	3	1	1	4	1	3	3	1	2	-	5	2	4	-	-	1	2	2	2	1	42
Cook, Troy					1		3					-	6	-	3		1	3	2	2	-	2	1	5	3	32
Crowley, Ryan	1	6	1	1	-	2	-					-	-	1	-	1	2	2			2	4	-	3	3	29
Dodd, Steven	-	1	-	-	2	-	-	3	-	3	-	-	4	-	-	-	1	1	1	2	1	2	-	-	-	21
Drum, Marcus													1	-	1	1	2									5
Duffield, Paul					-	2	-	-	2		-	-														4
Farmer, Jeff	-	-	1	1	-		-	-		1	1	3	2		1	-	1	-	-	-	-	1	-	-	1	13
Gilmore, Daniel	-	2			-						1					2	1	-	1	-						7
Grover, Antoni		-	-	1	-	-	-	-	-	-	-									1	-	1	-			3
Haddrill, Robert												-														
Hasleby, Paul	8		7	-		4	7	1	1	2	5	4	1	2	2			2			2		1			49
Hayden, Roger		-	-	2									1	-	-	2	-	-	-	-	-	-	1	-	1	7
Headland, Des	2	1	2	-	2	2				1	1	2	1	1	1	1			-	2	1	-	1	-	1	22
Johnson, Michael	1	1	-	-	-	-	-	-	-	-	1	1	-	-	1	-	1	1	1	-	1	-	2	2	2	15
Longmuir, Justin	1	1	-	1				4	3				6	2				4	1	3	1	3	1	3	4	38
McManus, Shaun	2	6	1	4	2				5	2	4	1	3	3	1	1	5	5	3	6	3	1	1	2	2	63
McPharlin, Luke	-	-	-	-	-	-	-	-		-	-	-			-	-	-	-	-	-	-	-	-	-	-	
Medhurst, Paul	-	-	-	-		-	-		-	-	-	-		1			-									1
Mundy, David	-	2	-	-	2	-	2	-	1	1	-	2	-	-	1	-	-	2	1	2	1	-	-	-	1	18
Murphy, Ryan	-							-	1				1	-	1	-	-	1	-					-	-	4
Parker, Shane	-	1	-	-	-	-	1	-	-	1	1	-	-	-	-	-	-	1	1	1	-	1	-	1	-	9
Pavlich, Matthew	-	2	-	2	1	-	3	1	-	3	1	2	-	-	-	-	-	1	2	1	-	-	-	3	3	25
Peake, Brett		1				1		1	-	1	-	1	2	1	3	3	3	-	-	-	-	3	1	-	1	22
Polak, Graham			1	-	1	4	-	1	1	2	-		-									-				10
Sandilands, Aaron	1	2	3	4	3	3				-	3	2		3	4	1	2	7	-	1	5	4	2	2	5	57
Schammer, Byron	2	1	3	3	2	-	-	2	-	2	2	3		-	3	1	1	1	2	4	1	2	1	4	1	41
Schofield, Jarrad								-	1																	1
Thornton, Scott					-	1	-	-	-																	1
Walker, James	-					1	-	1	-	3	1	1														7
Warren, Michael							2																			2
Webster, Luke													1		-	-	-	-	2	-				2	-	5
Totals	22	38	26	30	26	32	24	23	33	34	31	31	35	18	28	28	27	39	24	31	24	27	18	37	39	725
Opponent	HW	CA	PA	AD	SK	WC	ME	KA	BL	RI	WB	GE	SY	ES	CW	ME	CA	HW	AD	SK	WC	PA	AD	ME	SY	
