Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	Tot
Bartel, Jimmy	1	-	1	-	-	-		1	-	2	-	-	1	-			1	-	1	-	1	1	-	10
Brown, Mitch		-				2								-										2
Byrnes, Shannon		-	-			1	1																	2
Chapman, Paul	-	-	-	-	1	-	1	2	2	1	-	-		1	-	-	1	1		3	-	2	-	15
Christensen, Allen	-	-	2	1	-	1	-					-	-	-	-		1	-	-		1	-	3	9
Corey, Joel	-	-	-	-	-	2	-	1	-		-	-	-	1	-	1	-			-	-	-	-	5
Duncan, Mitch	-	-	1	1	-	1	-	-	-	-	1	1	1		1	-	2	1	-	-	-	1	1	12
Enright, Corey	-	-	-	-	-	-	-	-	-		-	-	-	-	1	1	-	-	-	1	-	-	-	3
Gillies, Tom			-	-		-	-			-														
Guthrie, Cameron	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-		-		-			
Hawkins, Tom	2	2	1	2	-	2	1	4	2		2	3	-	1	4	1	3	2	1	-	2	1	2	38
Horlin-Smith, George			1	-									-											1
Hunt, Josh				1	-	-	-	-	-	-	-	-		-	-	1	-	-		1	-	-	2	5
Hunt, Taylor	1	-	-	-	-		1	-	-	-	1	-	1	1	-	-	-	-	1	-		-	-	6
Johnson, Steve	-	1	1	1	-	2	1	2	1	1	1	-	1		1	-	-	2	1	-	-	1		17
Kelly, James	-	-	1			1	-	1		-	-	-	1	-	-	-	-	-		-	1	-	-	5
Lonergan, Tom	-	-	-	-	-		-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	1	2
Mackie, Andrew	1	-	-	-	1	-	1	-	-	-	-	-	-	2	-	1	-	-	-	-	-	-	1	7
McCarthy, Lincoln										-														
Motlop, Steven	-	-	2	-	1	-	1	-	1		2	1	2	2	-	1	-	-	-	-	1	-	-	14
Murdoch, Jordan													1	-		-			1	-	1	-	-	3
Podsiadly, James	-	-	3	-	-	-	1	3	1	1		-	2					1	-	-	-	1	-	13
Scarlett, Matthew	-				-	-			-	-	-	-	-	-	-	-		-	-	-		-	-	
Schroder, Jordan										-														
Selwood, Joel	1	-	2	-	-		-	1	-	-	1	-	-	3	1	2	1	-	-	-		-	-	12
Sheringham, Jackson															-	-	1	-	-					1
Simpkin, Jonathan									-										-	-			-	
Simpson, Dawson												-		1										1
Smedts, Billie	-	-			-	1	-	-		1			1	1	1	-	2	2			-			9
Stephenson, Orren	-		-					1	-	-	-							-	-					1
Stokes, Mathew	1	-		-	1			-	1	-	-	1	-	-	-	1	-	-	-	1	-	-	-	6
Stringer, Jesse				2	-	1	-	-	-	-	1													4
Taylor, Harry	-	-	-	-	-	-	-	-	-	3	-	-	-		1	-	-	-	-	-	-	-	1	5
Varcoe, Travis																					-			
Vardy, Nathan																						1	-	1
Walker, Josh															3	1	-	-	-	-	-			4
West, Trent	1	-	-	1	1	-	1	1	1	-	-	-	-	-	1	-	-			-	-	-	-	7
Wojcinski, David											-	-		1					-					1
Totals	8	3	15	9	5	14	9	17	9	9	9	6	11	15	14	10	12	9	5	6	7	8	11	221
Opponent	FR	HW	NM	RI	BL	ME	AD	CW	WB	GW	CA	SY	PA	GC	CW	ES	AD	HW	WC	SK	WB	SY	FR	
