Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	Tot
Bartel, Jimmy	3	2	-	-	-	2		-	1	-	1	-	-	-			1	-	1	-	-	1	-	12
Brown, Mitch		-				-								2										2
Byrnes, Shannon		-	1			-	-																	1
Chapman, Paul	-	-	-	2	2	3	1	1	2	2	1	2		4	1	2	3	4		1	2	3	-	36
Christensen, Allen	-	-	-	1	-	-	2					-	-	-	-		1	1	1		1	1	1	9
Corey, Joel	-	-	-	-	1	-	-	-	-		-	-	-	-	-	-	-			-	2	-	-	3
Duncan, Mitch	1	-	1	1	1	-	3	2	-	-	2	-	1		-	1	2	2	-	-	1	1	1	20
Enright, Corey	-	-	-	-	-	-	-	-	-		-	1	1	-	-	-	-	-	-	-	-	-	-	2
Gillies, Tom			1	-		-	-			-														1
Guthrie, Cameron	-	-	-	-	-	-	-	-	-	1	-		-	-	-	-	-		-		-			1
Hawkins, Tom	4	3	4	1	6	1	-	2	3		1	1	2	4	1	5	3	6	1	6	4	4	-	62
Horlin-Smith, George			1	-									1											2
Hunt, Josh				1	-	-	-	-	-	-	-	1		-	-	-	-	-		-	1	-	2	5
Hunt, Taylor	1	-	-	-	-		-	-	1	-	1	1	-	1	-	-	-	-	1	2		-	-	8
Johnson, Steve	1	3	-	-	-	3	-	-	-	5	-	-	1		-	2	-	2	1	-	-	1		19
Kelly, James	-	-	-			1	-	-		-	-	-	-	1	-	-	-	-		-	-	-	-	2
Lonergan, Tom	-	-	-	-	-		-	-	-	-	-	-	1	1	-	-	-	-	-	-	-	1	-	3
Mackie, Andrew	1	-	-	-	-	2	-	-	1	-	-	-	-	-	-	1	2	1	-	1	-	1	2	12
McCarthy, Lincoln										-														
Motlop, Steven	2	-	2	1	1	1	-	1	3		4	1	1	1	2	1	-	-	2	2	-	-	1	26
Murdoch, Jordan													-	-		2			1	1	-	-	-	4
Podsiadly, James	2	5	5	1	-	3	1	2	1	3		2	-					1	3	2	1	3	-	35
Scarlett, Matthew	-				-	-			-	-	-	-	-	-	-	-		-	-	-		-	-	
Schroder, Jordan										-														
Selwood, Joel	-	-	-	1	1		2	-	1	-	2	1	2	-	2	-	-	-	-	-		-	1	13
Sheringham, Jackson															1	-	-	-	-					1
Simpkin, Jonathan									-										1	-			-	1
Simpson, Dawson												-		-										
Smedts, Billie	-	1			-	-	-	-		-			1	-	-	3	1	-			-			6
Stephenson, Orren	-		-					-	-	1	-							-	-					1
Stokes, Mathew	-	-		2	-			3	-	-	1	-	-	1	1	-	2	-	2	1	1	-	1	15
Stringer, Jesse				-	-	1	1	-	-	1	-													3
Taylor, Harry	-	-	1	-	-	-	-	-	-	6	-	-	3		-	2	-	-	-	-	2	-	1	15
Varcoe, Travis																					-			
Vardy, Nathan																						1	1	2
Walker, Josh															-	1	-	1	1	-	-			3
West, Trent	-	-	-	-	-	-	-	-	1	-	1	1	-	-	2	-	-			2	1	-	-	8
Wojcinski, David											-	-		-					-					
Totals	15	14	16	11	12	17	10	11	14	19	14	11	14	15	10	20	15	18	15	18	16	17	11	333
Opponent	FR	HW	NM	RI	BL	ME	AD	CW	WB	GW	CA	SY	PA	GC	CW	ES	AD	HW	WC	SK	WB	SY	FR	
