Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	Tot
Bartel, Jimmy	4	5	2	4	2	3		1	3	3	2	3	4	4			2	-	3	3	3	4	8	63
Brown, Mitch		-				-								2										2
Byrnes, Shannon		4	-			-	2																	6
Chapman, Paul	2	6	2	3	5	2	1	1	1	-	4	2		4	2	-	2	1		1	1	3	2	45
Christensen, Allen	-	4	2	1	4	-	2					1	1	3	3		2	2	4		4	3	1	37
Corey, Joel	2	4	4	2	4	2	3	5	5		8	4	2	2	9	3	2			2	5	4	1	73
Duncan, Mitch	2	2	1	1	3	1	3	-	3	5	2	-	4		-	4	3	2	4	3	1	3	-	47
Enright, Corey	2	2	1	3	4	3	-	3	1		4	-	2	3	3	2	3	2	2	1	3	1	1	46
Gillies, Tom			1	2		2	2			5														12
Guthrie, Cameron	-	2	4	-	1	-	2	3	-	2	-		2	-	3	-	2		1		-			22
Hawkins, Tom	1	3	-	2	-	1	-	3	1		2	4	1	4	1	-	1	1	1	-	-	-	1	27
Horlin-Smith, George			-	5									4											9
Hunt, Josh				4	2	3	-	3	2	3	3	1		-	-	-	-	2		1	-	1	2	27
Hunt, Taylor	-	1	2	1	4		2	1	3	3	2	2	1	3	2	2	-	4	1	1		-	1	36
Johnson, Steve	6	4	2	7	4	3	1	6	4	4	2	2	2		4	2	-	-	5	5	3	5		71
Kelly, James	8	6	2			1	4	6		3	4	1	4	-	3	8	2	3		3	3	5	3	69
Lonergan, Tom	1	3	1	-	1		1	-	2	3	2	2	2	1	3	4	2	3	3	-	1	2	2	39
Mackie, Andrew	3	1	2	7	5	2	4	5	4	-	-	-	3	1	4	4	4	3	3	3	1	1	2	62
McCarthy, Lincoln										1														1
Motlop, Steven	-	2	-	4	2	5	3	1	3		3	1	3	7	-	2	3	-	2	3	4	1	2	51
Murdoch, Jordan													1	2		1			-	3	3	3	-	13
Podsiadly, James	3	6	2	2	3	1	4	1	2	1		2	3					3	4	1	2	1	3	44
Scarlett, Matthew	7				2	1			3	1	2	3	1	1	2	-		1	1	3		3	3	34
Schroder, Jordan										3														3
Selwood, Joel	2	2	1	1	2		2	3	-	2	1	7	4	4	5	1	2	4	2	2		6	1	54
Sheringham, Jackson															1	-	-	2	1					4
Simpkin, Jonathan									1										1	2			2	6
Simpson, Dawson												2		2										4
Smedts, Billie	2	3			2	1	-	3		2			2	3	1	3	-	3			2			27
Stephenson, Orren	2		-					2	2	1	1							3	6					17
Stokes, Mathew	1	1		1	3			1	2	1	1	2	1	4	4	1	4	3	3	2	1	1	1	38
Stringer, Jesse				-	2	3	1	-	2	3	-													11
Taylor, Harry	-	2	1	4	2	1	6	3	-	1	2	1	1		2	-	-	1	1	-	2	2	2	34
Varcoe, Travis																					-			
Vardy, Nathan																						-	-	
Walker, Josh															2	2	2	2	3	3	4			18
West, Trent	2	4	4	2	1	2	2	4	2	5	3	1	2	2	3	1	2			1	-	3	1	47
Wojcinski, David											-	4		-					1					5
Totals	50	67	34	56	58	37	45	55	46	52	48	45	50	52	57	40	38	45	52	43	43	52	39	1104
Opponent	FR	HW	NM	RI	BL	ME	AD	CW	WB	GW	CA	SY	PA	GC	CW	ES	AD	HW	WC	SK	WB	SY	FR	
