Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	Tot
Bartel, Jimmy	5	7	6	6	2	1		3	4	7	1	9	4	8			1	7	6	1	9	9	5	101
Brown, Mitch		1				3								7										11
Byrnes, Shannon		1	1			4	4																	10
Chapman, Paul	6	5	1	5	2	9	5	3	8	8	6	5		7	2	3	7	5		5	8	6	1	107
Christensen, Allen	2	-	6	4	1	4	-					1	3	7	2		5	-	2		5	3	2	47
Corey, Joel	3	2	6	-	1	2	6	1	3		3	4	2	3	3	2	3			2	4	1	3	54
Duncan, Mitch	7	2	6	2	4	8	10	4	7	7	6	2	4		4	7	3	8	4	6	9	7	5	122
Enright, Corey	1	2	5	6	2	6	5	6	9		6	11	6	7	7	9	4	3	6	6	11	6	2	126
Gillies, Tom			3	5		8	3			7														26
Guthrie, Cameron	1	-	1	3	2	1	2	-	1	4	2		4	-	4	2	5		3		7			42
Hawkins, Tom	6	12	5	7	6	10	5	5	6		5	7	7	8	8	8	11	6	1	5	6	7	3	144
Horlin-Smith, George			6	4									2											12
Hunt, Josh				9	2	4	4	6	5	6	8	11		9	3	3	5	4		11	12	2	2	106
Hunt, Taylor	1	1	8	4	3		4	4	4	8	4	1	2	7	2	4	4	3	3	4		-	4	75
Johnson, Steve	2	5	3	7	2	10	5	7	14	12	3	4	6		6	5	-	7	4	7	5	3		117
Kelly, James	5	3	2			3	4	5		7	3	2	2	6	4	2	1	2		3	2	2	1	59
Lonergan, Tom	3	2	3	7	2		4	2	2	5	4	9	6	12	2	9	3	5	4	1	7	4	2	98
Mackie, Andrew	5	4	-	3	3	6	8	5	5	8	5	6	3	9	4	10	5	7	7	4	8	3	5	123
McCarthy, Lincoln										3														3
Motlop, Steven	5	-	1	3	3	3	2	2	2		3	3	4	2	3	4	1	1	2	2	4	2	-	52
Murdoch, Jordan													4	7		1			3	5	7	6	-	33
Podsiadly, James	5	6	8	1	1	9	4	5	4	6		4	2					5	7	6	9	5	3	90
Scarlett, Matthew	4				6	8			8	7	8	9	6	9	2	6		1	4	3		7	1	89
Schroder, Jordan										1														1
Selwood, Joel	3	3	4	5	-		4	7	4	1	3	3	4	7	3	4	6	5	2	1		3	2	74
Sheringham, Jackson															-	3	3	3	4					13
Simpkin, Jonathan									-										4	2			2	8
Simpson, Dawson												-		3										3
Smedts, Billie	-	1			-	5	6	-		6			3	6	3	4	5	2			2			43
Stephenson, Orren	1		5					5	4	-	1							-	3					19
Stokes, Mathew	6	1		2	-			4	9	4	2	3	2	4	5	5	5	3	1	6	5	2	1	70
Stringer, Jesse				2	2	3	2	3	2	5	1													20
Taylor, Harry	2	3	4	8	8	7	5	6	6	10	8	8	4		1	10	6	6	4	6	6	14	3	135
Varcoe, Travis																					-			
Vardy, Nathan																						3	2	5
Walker, Josh															4	4	3	1	-	-	4			16
West, Trent	1	3	2	4	-	1	3	4	3	7	2	3	2	4	3	3	1			3	2	5	3	59
Wojcinski, David											7	3		2					1					13
Totals	74	64	86	97	52	115	95	87	110	129	91	108	82	134	75	108	87	84	75	89	132	100	52	2126
Opponent	FR	HW	NM	RI	BL	ME	AD	CW	WB	GW	CA	SY	PA	GC	CW	ES	AD	HW	WC	SK	WB	SY	FR	
