Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	Tot
Bartel, Jimmy	13	8	10	11	7	8		9	9	13	10	10	13	5			10	2	9	11	9	12	17	196
Brown, Mitch		-				2								4										6
Byrnes, Shannon		5	3			4	2																	14
Chapman, Paul	9	8	4	6	8	5	10	6	10	9	10	7		11	8	5	5	5		2	1	7	10	146
Christensen, Allen	4	16	8	12	15	5	11					4	11	11	4		10	7	11		9	6	6	150
Corey, Joel	9	13	5	9	12	16	10	16	9		9	11	9	7	9	11	7			5	7	16	12	202
Duncan, Mitch	5	3	4	4	11	10	3	5	2	5	6	5	4		3	16	7	7	7	8	8	8	7	138
Enright, Corey	7	9	3	8	11	8	6	7	6		1	11	6	5	9	5	14	4	7	6	8	6	15	162
Gillies, Tom			4	4		6	1			7														22
Guthrie, Cameron	5	6	2	7	4	1	3	5	2	7	3		3	1	5	3	4		3		8			72
Hawkins, Tom	3	12	8	3	6	5	3	6	12		6	9	8	4	6	10	9	9	2	9	10	10	1	151
Horlin-Smith, George			-	4									4											8
Hunt, Josh				4	1	3	5	5	9	4	4	6		5	4	5	4	4		6	6	8	3	86
Hunt, Taylor	4	2	6	5	9		8	7	7	2	5	6	5	5	4	9	4	4	10	7		5	8	122
Johnson, Steve	6	6	7	8	5	11	10	5	7	9	7	8	4		14	11	1	7	18	11	12	8		175
Kelly, James	15	12	10			4	9	11		10	9	9	14	9	21	14	17	14		14	7	14	12	225
Lonergan, Tom	5	5	5	4	4		2	2	2	7	5	7	5	4	8	4	9	6	3	1	6	3	2	99
Mackie, Andrew	7	4	2	8	7	5	5	9	9	6	2	7	7	8	2	4	8	5	14	6	4	3	4	136
McCarthy, Lincoln										2														2
Motlop, Steven	5	5	6	4	5	8	6	5	9		6	7	6	9	5	5	6	1	5	3	6	1	4	117
Murdoch, Jordan													5	5		3			4	3	2	1	1	24
Podsiadly, James	10	7	6	6	6	8	5	3	1	7		7	5					6	6	4	4	4	10	105
Scarlett, Matthew	3				2	4			6	8	9	4	3	-	9	2		6	3	1		9	4	73
Schroder, Jordan										7														7
Selwood, Joel	17	15	12	14	16		12	20	10	15	14	14	15	19	12	8	13	12	7	10		17	13	285
Sheringham, Jackson															3	5	9	3	2					22
Simpkin, Jonathan									2										6	2			2	12
Simpson, Dawson												2		3										5
Smedts, Billie	5	3			1	3	2	1		5			9	4	2	6	7	6			-			54
Stephenson, Orren	2		2					7	2	2	1							12	13					41
Stokes, Mathew	2	3		10	7			6	-	2	13	4	4	5	5	5	10	7	6	7	2	6	9	113
Stringer, Jesse				2	6	5	4	2	6	3	3													31
Taylor, Harry	9	5	9	11	9	7	6	6	6	7	8	6	5		4	12	4	6	4	6	5	9	9	153
Varcoe, Travis																					-			
Vardy, Nathan																						5	1	6
Walker, Josh															6	5	5	2	5	3	6			32
West, Trent	4	3	7	3	9	1	3	5	4	7	5	6	8	5	6	5	3			5	4	7	8	108
Wojcinski, David											2	5		2					2					11
Totals	149	150	123	147	161	129	126	148	130	144	138	155	153	131	149	153	166	135	147	130	124	165	158	3311
Opponent	FR	HW	NM	RI	BL	ME	AD	CW	WB	GW	CA	SY	PA	GC	CW	ES	AD	HW	WC	SK	WB	SY	FR	
