Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	Tot
Bartel, Jimmy	-	3	-	3	-	-		-	-	1	-	-	-	-			-	-	-	-	1	-	-	8
Brown, Mitch		-				-								-										
Byrnes, Shannon		-	-			-	-																	
Chapman, Paul	-	-	-	-	2	-	-	-	1	-	-	-		3	-	-	-	-		-	-	-	-	6
Christensen, Allen	-	-	-	-	-	-	-					-	-	-	-		-	-	-		-	-	-	
Corey, Joel	-	-	-	-	-	2	-	-	-		-	-	-	-	-	-	-			-	-	-	-	2
Duncan, Mitch	-	-	-	-	-	-	-	-	-	-	-	-	-		-	2	-	-	-	-	-	-	-	2
Enright, Corey	-	-	-	-	-	-	-	-	-		-	2	1	-	-	-	-	-	-	-	3	-	-	6
Gillies, Tom			-	-		-	-			-														
Guthrie, Cameron	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-		-		-			
Hawkins, Tom	-	1	-	-	3	-	-	-	-		-	-	-	-	-	-	1	3	-	2	-	-	-	10
Horlin-Smith, George			-	-									-											
Hunt, Josh				-	-	-	-	-	-	-	-	-		-	-	-	-	-		-	-	-	-	
Hunt, Taylor	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	
Johnson, Steve	-	-	-	-	-	3	-	-	3	-	-	-	-		-	1	-	-	1	-	-	-		8
Kelly, James	-	-	-			-	-	-		2	-	-	3	2	-	-	2	-		3	-	-	-	12
Lonergan, Tom	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Mackie, Andrew	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	3
McCarthy, Lincoln										-														
Motlop, Steven	-	-	-	-	-	1	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	1
Murdoch, Jordan													-	-		-			-	-	-	-	-	
Podsiadly, James	-	-	-	-	-	-	-	-	-	-		-	-					-	-	-	-	-	-	
Scarlett, Matthew	-				-	-			-	-	-	-	-	-	-	-		-	-	-		-	-	
Schroder, Jordan										-														
Selwood, Joel	2	-	-	-	-		-	2	-	-	3	-	2	-	-	-	-	2	-	-		3	-	14
Sheringham, Jackson															-	-	-	-	-					
Simpkin, Jonathan									-										-	-			-	
Simpson, Dawson												-		-										
Smedts, Billie	-	-			-	-	-	-		-			-	-	-	-	-	-			-			
Stephenson, Orren	-		-					-	-	-	-							-	-					
Stokes, Mathew	-	-		-	-			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Stringer, Jesse				-	-	-	-	-	-	-	-													
Taylor, Harry	-	-	-	2	-	-	-	-	-	3	-	-	-		-	-	-	-	-	-	-	2	-	7
Varcoe, Travis																					-			
Vardy, Nathan																						-	-	
Walker, Josh															-	-	-	-	-	-	-			
West, Trent	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-			-	-	-	-	
Wojcinski, David											-	-		-					-					
Totals	2	4	0	5	5	6	0	2	4	6	3	2	6	5	0	6	3	5	1	5	4	5	0	79
Opponent	FR	HW	NM	RI	BL	ME	AD	CW	WB	GW	CA	SY	PA	GC	CW	ES	AD	HW	WC	SK	WB	SY	FR	
