Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	Tot
Bartel, Jimmy	4	3	4	4	1	-		3	2	1	5	2	4	5			2	-	8	2	2	5	5	62
Brown, Mitch		-				-								1										1
Byrnes, Shannon		1	-			1	-																	2
Chapman, Paul	-	1	-	1	1	-	2	3	-	1	2	-		-	-	-	5	-		1	1	2	4	24
Christensen, Allen	1	2	2	2	1	-	1					1	-	-	1		-	2	-		2	2	2	19
Corey, Joel	-	2	2	2	1	3	1	-	2		1	1	-	1	2	1	-			1	1	3	1	25
Duncan, Mitch	2	1	3	1	1	-	2	1	2	-	3	2	-		3	6	3	1	1	2	2	-	-	36
Enright, Corey	3	3	1	6	7	5	4	5	5		2	1	7	-	6	5	3	6	6	6	2	3	2	88
Gillies, Tom			4	1		1	1			4														11
Guthrie, Cameron	3	4	-	4	-	2	2	4	-	2	-		-	-	-	-	1		4		2			28
Hawkins, Tom	3	3	-	-	3	2	-	2	3		-	1	2	1	2	1	1	-	-	1	1	1	2	29
Horlin-Smith, George			-	-									1											1
Hunt, Josh				4	5	4	1	4	2	-	3	3		3	5	4	7	2		3	1	-	3	54
Hunt, Taylor	2	1	3	4	3		-	1	2	1	1	-	1	1	1	1	3	1	1	1		1	-	29
Johnson, Steve	1	-	-	2	2	2	-	-	2	1	1	3	2		1	1	-	-	3	1	3	-		25
Kelly, James	5	2	2			1	3	3		-	2	1	3	4	2	1	2	2		-	-	2	6	41
Lonergan, Tom	3	5	4	8	5		5	3	6	2	6	3	6	6	9	4	9	6	8	-	9	1	8	116
Mackie, Andrew	3	7	1	2	5	6	4	3	3	2	1	2	3	5	1	2	3	3	2	4	1	1	1	65
McCarthy, Lincoln										-														
Motlop, Steven	-	1	-	2	2	3	-	3	1		-	-	-	1	1	-	1	-	-	-	1	-	-	16
Murdoch, Jordan													1	-		2			2	2	1	2	-	10
Podsiadly, James	4	4	1	1	1	3	3	2	1	1		1	3					4	3	2	1	2	2	39
Scarlett, Matthew	7				4	6			3	3	8	9	5	2	2	7		1	6	3		4	3	73
Schroder, Jordan										1														1
Selwood, Joel	3	1	3	3	2		3	3	2	4	3	5	4	1	1	2	5	3	3	4		5	3	63
Sheringham, Jackson															1	1	1	-	3					6
Simpkin, Jonathan									-										-	-			1	1
Simpson, Dawson												2		-										2
Smedts, Billie	1	2			-	1	1	1		-			1	2	3	1	2	1			1			17
Stephenson, Orren	1		1					2	2	3	2							6	7					24
Stokes, Mathew	-	2		2	2			-	-	1	-	1	-	-	-	-	1	-	-	1	2	-	1	13
Stringer, Jesse				-	1	2	1	-	-	1	-													5
Taylor, Harry	11	3	9	4	14	6	6	9	7	-	8	8	3		8	4	10	4	3	1	1	7	5	131
Varcoe, Travis																					1			1
Vardy, Nathan																						-	3	3
Walker, Josh															1	-	2	-	4	1	2			10
West, Trent	5	9	5	3	4	6	2	1	1	10	4	5	5	2	6	3	3			3	1	1	8	87
Wojcinski, David											1	1		-					1					3
Totals	62	57	45	56	65	54	42	53	46	38	53	52	51	35	56	46	64	42	65	39	38	42	60	1161
Opponent	FR	HW	NM	RI	BL	ME	AD	CW	WB	GW	CA	SY	PA	GC	CW	ES	AD	HW	WC	SK	WB	SY	FR	
