Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	Tot
Bartel, Jimmy	1	2	2	-	1	1		-	-	2	1	1	1	2			1	-	2	1	1	2	1	22
Brown, Mitch		-				-								1										1
Byrnes, Shannon		2	-			-	1																	3
Chapman, Paul	1	4	1	1	2	2	-	-	-	-	3	-		1	1	-	2	1		-	-	1	1	21
Christensen, Allen	-	1	1	-	2	-	-					-	-	2	-		1	1	2		2	1	1	14
Corey, Joel	1	2	2	1	3	-	1	2	1		6	3	1	-	3	2	2			1	2	1	1	35
Duncan, Mitch	1	-	1	1	1	1	1	-	1	2	1	-	2		-	1	-	1	3	-	1	2	-	20
Enright, Corey	1	1	-	2	1	-	-	-	1		2	-	2	1	-	-	1	-	1	-	1	1	1	16
Gillies, Tom			1	2		1	1			3														8
Guthrie, Cameron	-	2	1	-	-	-	1	-	-	1	-		2	-	1	-	1		1		-			10
Hawkins, Tom	1	1	-	-	-	-	-	2	1		1	4	-	3	-	-	-	1	1	-	-	-	-	15
Horlin-Smith, George			-	1									3											4
Hunt, Josh				1	2	1	-	-	-	1	1	-		-	-	-	-	1		1	-	1	2	11
Hunt, Taylor	-	-	-	-	1		1	1	1	2	1	-	-	1	-	2	-	2	1	1		-	1	15
Johnson, Steve	5	1	1	3	3	1	-	1	-	1	-	1	1		-	-	-	-	3	2	1	1		25
Kelly, James	4	2	2			1	1	1		1	1	-	3	-	-	5	1	2		2	2	2	1	31
Lonergan, Tom	1	3	-	-	1		1	-	2	1	2	1	2	1	-	2	1	3	2	-	-	1	1	25
Mackie, Andrew	1	-	-	2	2	1	2	1	1	-	-	-	2	-	-	-	-	3	1	1	-	-	1	18
McCarthy, Lincoln										-														
Motlop, Steven	-	1	-	1	-	1	1	1	1		1	1	2	3	-	-	1	-	-	-	-	-	-	14
Murdoch, Jordan													-	-		-			-	1	1	1	-	3
Podsiadly, James	1	3	1	1	1	-	1	1	1	1		1	2					2	2	1	2	1	-	22
Scarlett, Matthew	5				1	1			3	1	1	2	1	1	1	-		-	-	2		1	-	20
Schroder, Jordan										2														2
Selwood, Joel	1	1	-	1	2		1	-	-	2	1	2	2	1	3	-	1	1	1	1		1	-	22
Sheringham, Jackson															1	-	-	1	-					2
Simpkin, Jonathan									1										-	-			-	1
Simpson, Dawson												2		2										4
Smedts, Billie	-	1			2	-	-	2		-			-	3	1	-	-	2			1			12
Stephenson, Orren	2		-					-	1	1	-							2	5					11
Stokes, Mathew	-	-		-	2			-	-	-	-	1	-	1	1	1	1	1	3	1	1	1	1	15
Stringer, Jesse				-	2	2	-	-	1	2	-													7
Taylor, Harry	-	1	-	-	1	-	5	-	-	1	1	-	-		1	-	-	-	1	-	-	-	1	12
Varcoe, Travis																					-			
Vardy, Nathan																						-	-	
Walker, Josh															1	-	1	2	3	2	4			13
West, Trent	1	1	3	-	-	2	1	2	-	1	3	1	2	-	2	1	1			1	-	2	-	24
Wojcinski, David											-	1		-					-					1
Totals	27	29	16	17	30	15	19	14	16	25	26	21	28	23	16	14	15	26	32	18	19	20	13	479
Opponent	FR	HW	NM	RI	BL	ME	AD	CW	WB	GW	CA	SY	PA	GC	CW	ES	AD	HW	WC	SK	WB	SY	FR	
