Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Barker, John										1					1	-	-			2	-		4
Barlow, Kris	-	-	-	-	-	1								1	-	1	1	-	1	1	-	-	6
Bowyer, Glen																						-	
Chick, Daniel	1	1	-	2	-	2	1			-	-	-	1	-	-	-	-	-	-	1	-	-	9
Collica, Michael	1	-	1	-	-	2	1	-	1	2	-	1	1	-	-	-	1	-	-	2	3	-	16
Cox, Adrian	-						1	-	-														1
Crawford, Shane	1	1	1	-	-	-	2	-	-	1	1	-	-	-	-	-	-	-	-	1	-	1	9
Croad, Trent	3	1	3	2	-	4	3	1	1	1	1	2	2	-	1	1		-	-	1	4	4	35
Dennis, Matthew										-	-		-										
Dixon, Ben	2	1	-		1	-			-	-	-	1	-				-	1	1	-	-	-	7
Graham, Mark	-	1	1	-	-	1	-	1	-		1	-	-	-	1	1							7
Harford, Daniel	1	-	-	1	1	-	-	-	1	-	-	-	1	-	-	-		-	-	-	1	-	6
Hassall, Jon	-	-	-	-	-			-					-	-	-	-	-					1	1
Hay, Jonathan	1	1	-	1	-	-	-	-	1	-	-	-	-	-	-	1	2	-	-	4	-	-	11
Holland, Nick	4	-	3	3	3	3	2	3	1	1	5	4	2	2	1	5		5	1	1	4	5	58
Krummel, Brendan			-	-	1	3	2	2		1	-	1	-	1									11
Lekkas, Angelo	-	-	2	-	1	-	-	-	3	1	1	1	-	-	1	-	-	-	1	-	-	-	11
Lloyd, Brad															1	-	1						2
Lord, Aaron	1	-	1	-	-	2	1	-	-		-	-	-	-	-	-	1	1	2	-	-	1	10
McCabe, Luke	1	-	-	1	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-	-	2	-	6
OFarrell, Brett		1	-	-	1																		2
Obst, Chris						-	-	-	-	2							-						2
Rawlings, Jade																	-	4	1	-	-	2	7
Robran, Jonathon	-	-		1	-	-	-	-	1	-	1	-		-			-	-	-	1	-	1	5
Rock, Anthony						-	-		-	-	-	-	-	-	1		-	-	-	-	-	-	1
Salmon, Paul	2	1	-	1	1	-	3	2	1	1	2	3	-	-	-	7	1						25
Smith, Joel		-	-	-	-	-		-		1	-	-		-	-	1		1	-	-	-	-	3
Tallis, Rayden								-	-									-	-	-	-		
Taylor, Richard	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-	-	2
Thompson, Nathan	-					2	2	1	-	-	1	3	2	1	-	2	2	1	1	-	-	3	21
Treleven, Craig	-	-	-	-	-		-	1	-	-						-	-	-	-	-	1	-	2
Turvey, Nathan												-	-		-	-	-	-	-				
Vandenberg, Richard	1	-	-	-			-	-	-		-	-	-	-									1
Woods, Tony	-	1	-	-	-	1	-		-	-	-	-	-	-	-	-	1	-	-	1	-	-	4
Totals	19	9	12	12	9	21	18	11	11	13	13	16	9	6	7	19	11	13	8	15	15	18	285
Opponent	CW	AD	FR	ME	WC	GE	SY	KA	ES	RI	WB	SK	PA	CA	BL	CW	AD	FR	ME	WC	GE	SY	
