Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Bishop, Matthew	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	
Brogan, Dean	1	-	2	2	-	1	1	-	1	1	1	1	1	1	-	1	-	-			1	-	-	-	-	15
Burgoyne, Peter	4	1	1	-	1	-	-	-	1			1	-	1	-	-	-	-	1	-	-	-	-	-	-	11
Burgoyne, Shaun	-	4	2	-	-	1	-	-	-	-	1	-	1	-	-	-	-	2	2	-	-	-	-	-	-	13
Carr, Josh	-	-	-	1	1	-						-	-	1	-	-	-	-		-	-	-	-	-	-	3
Cassisi, Domenic	1	-	1	-	-	-	1	-	-	-	-	-	-	1	-	-	1	1	1	2	-	-	-	-	1	10
Chaplin, Troy				-																						
Cochrane, Stuart	-	-	-	-	-	-	-	-	1	1	-		-	1	-			-	-	-	-	-				3
Cornes, Chad	1	-	-		-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	1	-	-	-	-	-	3
Cornes, Kane	2	1	-	1	2	1	-	-	-	1	-	1	-	1	-	2	-	1	-	-	1	-	-	-	-	14
Dew, Stuart	1	1	1		1	-	-	-	1	1	-	1	1		-	-	-	1	1	-		-	1	-	1	12
Ebert, Brett		-	1	2	3	2	1	-	1	2	5	-	-	1	1	-		-								19
Hardwick, Damien									-	-	-			-	-	-	-		-	-	-	-	-	-	-	
James, Roger							-	-	-	-	-	-	1	-	-	-	-	-	-	2	-	-	-	1	-	4
Kingsley, Adam	-	1	1	-	1		-					-	-	-	-	-	-	-	-	1	-		-	1	-	5
Lade, Brendon	-	1		1	1	1	-	1	-	2	-	4	-	2	3	1	-	2	-	1	1	1	2	2	1	27
Mahoney, Josh				-				1	1	2	-	1	1	1	2	-	1	2	4	4	-	2	2	1	1	26
Montgomery, Brett	1	-	-	-	-	-												1	1	1	-	-	-	-	-	4
Pettigrew, Michael	-	-																								
Pickett, Byron	3									-	1	-	-	-	1	1	-	-			-	2	-	-	-	8
Poulton, Jared			-	2		-	1	-	-	-	-	-				-	-	-	1	-						4
Primus, Matthew			4																							4
Salopek, Steven	-	-	1	-	2	-	-	-	2	-	-															5
Schofield, Jarrad	2	-	1	-	3	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-	2	-	-	-	-	10
Surjan, Jacob	1	-			1	2	1																			5
Symes, Brad								-																		
Thurstans, Toby	-	5	-	-	3	-	-	-	1	1	1	1	5	-	-	-	1	1	1	2	1	3	-	-	3	29
Tredrea, Warren	5	2	5	5	5	5	3	1	2	1	2	6	2	3	10	2	3	3	8	-	8	6	2	5	3	97
Wakelin, Darryl			-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Wanganeen, Gavin	-	-	2	-	-	-	-			1	-	-	-	2					-	3	3	-	4	1	2	18
White, Damon								-	1							2	1		1	1						6
Wilson, Michael	-	-	-	-	-	-	-	-	-	-	1	-	-	-	1	-	-		-		-	-	1	-	-	3
Totals	22	16	22	14	24	13	8	3	12	13	13	17	12	16	18	10	7	14	21	18	17	14	12	11	12	359
Opponent	ES	WC	HW	ME	WB	CW	AD	KA	RI	GE	BL	SY	FR	SK	CA	HW	WC	ES	ME	WB	CW	AD	GE	SK	BL	
