Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Bishop, Matthew	4	3	-	2	1	2	1	1	2	-	1	-	-	2	2		1	2	2	-	2	-	1	1	3	33
Brogan, Dean	1	-	3	2	-	3	2	4	1	1	4	-	2	5	2	3	2	-			5	1	3	2	3	49
Burgoyne, Peter	5	5	2	1	2	2	4	3	-			5	1	4	1	1	2	2	2	1	3	3	3	2	4	58
Burgoyne, Shaun	2	-	-	-	-	-	-	1	2	3	-	2	2	1	3	-	1	1	1	2	2	-	-	-	3	26
Carr, Josh	4	6	1	-	1	-						1	4	2	1	2	2	3		2	2	5	1	-	2	39
Cassisi, Domenic	-	-	-	-	1	-	1	3	1	1	1	2	3	2	2	2	2	3	-	1	-	1	1	-	-	27
Chaplin, Troy				-																						
Cochrane, Stuart	3	2	2	2	-	1	-	2	1	1	1		2	1	3			1	2	-	1	1				26
Cornes, Chad	-	5	5		5	2	2	1	3	2	-	-	3	1	2	2	1	3	5	2	4	2	4	2	-	56
Cornes, Kane	1	1	1	4	3	1	2	-	4	3	-	-	4	1	2	1	2	1	2	3	4	1	2	-	3	46
Dew, Stuart	-	-	-		1	-	2	4	2	2	-	6	2		1	1	5	-	1	-		-	2	2	-	31
Ebert, Brett		2	1	2	2	1	2	3	2	2	1	2	3	5	2	1		3								34
Hardwick, Damien									3	1	-			-	1	-	-		3	-	2	2	2	-	2	16
James, Roger							1	-	6	3	1	-	3	2	1	1	3	3	2	3	3	2	2	5	3	44
Kingsley, Adam	1	1	1	5	1		3					1	-	1	1	1	-	5	1	1	-		-	3	3	29
Lade, Brendon	1	4		3	1	2	2	-	2	2	-	4	1	3	5	1	2	1	1	1	4	3	-	-	1	44
Mahoney, Josh				1				2	4	2	1	-	-	4	1	5	3	1	1	1	1	1	-	1	2	31
Montgomery, Brett	3	2	-	-	3	2												1	-	4	2	1	-	3	2	23
Pettigrew, Michael	-	-																								
Pickett, Byron	3									1	3	3	4	1	1	-	2	-			-	1	1	1	1	22
Poulton, Jared			-	-		1	1	4	3	2	1	-				1	2	-	2	1						18
Primus, Matthew			4																							4
Salopek, Steven	2	-	2	2	-	-	2	3	5	2	1															19
Schofield, Jarrad	1	1	2	1	1	2	2	2	-	3	1	2	-	2	-	3	4	1	1	5	2	1	1	2	1	41
Surjan, Jacob	1	-			-	2	2																			5
Symes, Brad								-																		
Thurstans, Toby	-	-	1	5	2	1	3	2	1	2	1	1	1	3	2	-	-	2	1	2	1	6	2	1	-	40
Tredrea, Warren	2	3	3	-	-	3	1	2	2	4	3	4	3	2	-	2	2	2	-	1	2	1	2	4	2	50
Wakelin, Darryl			2	-	1	2	1	3	-	-	1	1	-	-	-	1	-	-	1	-	1	1	1	1	-	17
Wanganeen, Gavin	-	1	2	2	-	2	1			1	2	-	-	4					2	2	1	1	-	-	5	26
White, Damon								-	-							-	1		4	1						6
Wilson, Michael	-	2	2	3	1	1	4	3	2	4	1	1	2	2	-	1	2		-		3	-	1	2	2	39
Totals	34	38	34	35	26	30	39	43	46	42	24	35	40	48	33	29	39	35	34	33	45	34	29	32	42	899
Opponent	ES	WC	HW	ME	WB	CW	AD	KA	RI	GE	BL	SY	FR	SK	CA	HW	WC	ES	ME	WB	CW	AD	GE	SK	BL	
