Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Ablett, Gary	2		7	-	2					1	2	4	2	2	7	3	2	3	3	6	1	1	48
Bailey, Bret	-																						
Baldwin, Peter	1	1	-																				2
Bews, Andrew		2	1	-	2	2	1																8
Bourke, Tim		1	2	-	-																		3
Brown, Paul																	2	1	3	-			6
Brownless, Bill	2	-	2	2	2	-	1	-	2	1	-	1	1	5	3	2	1	2	1	1	3	1	33
Bruns, Neville									-	2	-	-	-	1			2	1	-	3	-	-	9
Cameron, David			-	1	1	-	-	2															4
Cameron, Gary	1					-	1	2	1														5
Christensen, Martin	1														-		-						1
Couch, Paul	1	1	1	1	-	1	1	2	2			2	1	2	2	3	-	1	2	1	1	1	26
Darcy, Tim	1	2	-	-	-	1	-	1					-	1	1	-	1			1	3	2	14
Denham, Sean	1	-	2	3	2	1	4			1	-												14
Exell, Gavin	-							1	2	1	1	-	1	1	-	2							9
Flanigan, Darren	2	1	-	1	1	2	2	1	1	2	2	-	-	-	1	-	-		1				17
Fletcher, Adrian								2	1	2	2	2	1							2	2	-	14
Forssman, Darren																		-	-	-	-	-	
Gurrie, Michael	2	2	-	-	2	-	-																6
Hamilton, Shane	2					-	-				-	1	1	2	1	-	2	3	-	2	1		15
Hinkley, Ken						2	2	1	3	-	1	2	-	1	2	-			3	1	-	2	20
Hocking, Garry	-	1	4	1	2	7		3	1	1	4	1	3	3	2	4	2	1	-	-	8	1	49
Hocking, Steve	-	1	1	-	-	1	1	1	4	1	1	1	-	2	-	-	-	1	-	-	-	3	18
Hungerford, Brett										-	-												
Lindner, Bruce	2							1			5	-	-			-							8
Malakellis, Spiro	4	3		1	1	1	1	3	1	2	-	-	1		2	3	1	2	-	-	1	1	28
Malakellis, Tony													-	4	-	1	3	-	2	-		-	10
Mansfield, Michael																		1	2	1	1	1	6
McCrabb, Austin		-	2	2	4	2	-	1	3				1	2	1	3				1	2	3	27
Morgan, Darren		-	1	-	-	1	-	1	1	3	1	2				-	2						12
Neeld, Mark																	-	2	1	-	2	1	6
Phillips, Garry														1							1	-	2
Poole, Trevor		-	1	1	-		3	-	2	2				1	2	-	1	1	2	1	2	3	22
Rogers, Andrew		-	2	1	1	1	1	2	1	2	-	1	1	1	-	2	-	-				-	16
Russell, Dwayne									3	2	2	1											8
Schulze, Michael	4	1						-	2	-	3	2	-		1								13
Scott, Robert			2	-	5	1	1	1	-	3	3	2	-	-							1	3	22
Sterrett, Ray		3	-	2	-	1	2		-	2	4	2		-	2	-		-	1				19
Stoneham, Barry	2	2	3	2	3	3	2	-	1	5		3	1	1	4		-	4	-	3	4	2	45
Troy, Darren																2	1	2	1	-	-		6
Welsby, David		2																1					3
Yeates, Mark	-													-	1	-	4	-	-				5
Totals	28	23	31	18	28	27	23	25	31	33	31	27	14	30	32	25	24	26	22	23	33	25	579
Opponent	HW	ME	FI	NM	ES	BB	RI	SY	WC	FO	SK	CW	CA	HW	ME	FI	NM	ES	BB	RI	SY	WC	
