Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Addison, Dylan																				-		-			
Baird, Travis																1	1	2							4
Birss, Shane																			1	-	-				1
Boyd, Matthew	-	-	-	1	-	-	-	-	-	1	-	2	-	-	-	-	-	1	1	-	-	1	-	-	7
Cooney, Adam	1	3	3	2	1	1	-	-	-	1	2	-	-	2	2	-	1	2	-	2	-	2	1	-	26
Cross, Daniel	1	1	1	-	-	-	-	-	1	-	-	-	-	-	-	-	2	1	-	1	1	-	-	-	9
Eagleton, Nathan	4	-	1	3	-	-	2	1	-	1	-	-	-	-	-	-	-	-	-				-	-	12
Faulkner, Cameron																		2	-	-					2
Giansiracusa, Daniel	-	-	1	2	-	2	-	-	-				-	-	1						-	3	2	-	11
Gilbee, Lindsay	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	1	-	4
Grant, Chris	-	2	1	-	-	1	1	-	4	2	-	4	2	-	2	-	2	4	3	1	3	-	-	1	33
Griffen, Ryan	1	1	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	5
Hahn, Mitch	-	-	3	2	-	-	3	-		-	1	1													10
Hargrave, Ryan	1	-			-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	3
Higgins, Shaun									-	1	-	-	-												1
Johnson, Brad	3	3	1	3	-	3	6	3	3	5	4	3	5	2	4	5	3	2	5	3	4	7	2	1	80
Lake, Brian	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
McCormack, Damien															-	1	-	-							1
McGuinness, Kieran								-						-					-						
McMahon, Jordan	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	2
Minson, Will	1	-	-												-	-	1	-	3	-	1	1	1	1	9
Montgomery, Brett			-	-	1	-	3	1	-	2	1	1	2	-	1						-	5	4	-	21
Morgan, Adam	2	-	-																						2
Morris, Dale	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Murphy, Robert	2	8	4	4	2	1	2	-	1																24
Power, Sam	-	-	-	-						-	-	-	-	-	-	-	-	-	-	1	-	1	-	-	2
Ray, Farren				-	1	-	2	-	-	-	1	-	-	-	-	-	-	-	-	1	1	-	-	-	6
Robbins, Matthew	3	2	-	-	3	-	-	3	2	3	3	3	-	3	2	1	2	1	3	2	2	3	4	-	45
Skipper, Wayde	1	2	1	-	-		-		1	-	-	1	1	-											7
Smith, Rohan	1	-	1	1	-	-	-	-	-	-	-	-	2	1	5	-	-	2	-	1	1	4	-	-	19
Street, Peter				-	-	-	-	-	1	1	-	2	-	2	-	-	-	-	-	-	1	-	-	-	7
West, Scott	3	1	-	-	1	-	1	-	1	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	8
Wight, Cameron						-										-	-			-	-	-	-	-	
Totals	25	23	18	18	9	8	21	9	15	17	12	17	12	10	18	9	13	18	17	13	15	27	15	3	362
Opponent	RI	ME	ES	GE	AD	SK	PA	SY	CW	HW	FR	BL	WC	KA	CA	GE	ME	RI	PA	AD	SK	ES	CW	WC	
