Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Addison, Dylan																				-		1			1
Baird, Travis																1	1	1							3
Birss, Shane																			2	-	1				3
Boyd, Matthew	1	1	-	-	-	2	1	1	1	-	-	1	1	-	-	1	2	1	1	-	2	1	1	-	18
Cooney, Adam	1	-	1	1	2	1	3	1	1	-	-	1	1	-	2	-	-	1	2	-	-	-	2	1	21
Cross, Daniel	1	2	-	-	1	1	2	3	1	-	2	2	1	1	1	2	3	2	6	4	3	2	2	-	42
Eagleton, Nathan	-	1	2	-	-	1	2	-	1	1	1	1	-	1	-	1	-	2	-				-	-	14
Faulkner, Cameron																		1	-	1					2
Giansiracusa, Daniel	2	2	1	-	-	2	-	1	-				1	-	1						-	-	-	1	11
Gilbee, Lindsay	-	-	1	1	-	2	1	1	-	2	1	-	2	1	1	-	1	1	1	-	-	1	-	-	17
Grant, Chris	1	1	-	2	2	3	-	4	1	-	-	1	-	1	1	1	-	-	1	-	1	-	1	2	23
Griffen, Ryan	1	1	-	2	1	-	-	-	2	-	2	1	-	-	3	2	-	-	-	1	1	2	-	-	19
Hahn, Mitch	-	1	-	3	-	-	-	-		-	-	-													4
Hargrave, Ryan	1	1			-	1	-	-	-	-	1	1	-	-	-	2	1	-	1	-	-	1	3	-	13
Higgins, Shaun									-	-	1	-	-												1
Johnson, Brad	-	-	-	4	-	2	1	2	-	-	1	-	3	-	3	2	-	-	-	1	1	1	2	-	23
Lake, Brian	2	2	-	-	-	-	-	-	-	1	-	1	1	-	-	1	-	-	-	-	1	-	-	-	9
McCormack, Damien															-	-	-	-							
McGuinness, Kieran								-						-					1						1
McMahon, Jordan	1	1	1	1	-	1	1	-	-	-	-	-	-	1	-	-	-	-	-	1	1	-	-	2	11
Minson, Will	-	-	-												2	1	1	1	-	1	1	1	-	2	10
Montgomery, Brett			1	-	1	4	-	1	-	1	1	1	-	-	-						2	1	1	1	15
Morgan, Adam	1	-	-																						1
Morris, Dale	1	-	1	1	1	-	-	-	1	1	4	-	-	1	-	2	1	-	-	2	-	-	1	1	18
Murphy, Robert	2	-	1	1	-	2	-	1	-																7
Power, Sam	1	1	-	-						1	-	-	1	-	-	-	-	1	-	2	-	1	1	2	11
Ray, Farren				1	-	-	-	-	-	-	-	1	-	1	-	1	1	-	-	-	1	-	-	-	6
Robbins, Matthew	-	1	-	-	2	1	-	1	1	1	-	-	-	1	-	-	-	-	-	4	-	-	1	1	14
Skipper, Wayde	2	-	-	1	-		-		-	-	-	-	2	-											5
Smith, Rohan	-	1	1	2	2	-	-	1	2	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	10
Street, Peter				2	-	2	1	1	-	-	-	1	1	-	-	-	1	-	1	-	1	-	-	-	11
West, Scott	-	3	-	4	-	1	2	2	1	5	5	2	-	3	3	3	1	4	2	1	6	2	2	-	52
Wight, Cameron						-										-	-			1	-	1	-	-	2
Totals	18	19	10	26	12	26	14	20	12	13	19	14	14	11	17	20	14	15	18	19	22	15	17	13	398
Opponent	RI	ME	ES	GE	AD	SK	PA	SY	CW	HW	FR	BL	WC	KA	CA	GE	ME	RI	PA	AD	SK	ES	CW	WC	
