Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Addison, Dylan																				2		1			3
Baird, Travis																-	1	-							1
Birss, Shane																			-	-	-				
Boyd, Matthew	-	-	1	1	1	1	-	-	-	3	3	1	2	1	1	4	-	-	3	1	-	1	3	1	28
Cooney, Adam	-	-	1	-	-	1	2	-	1	1	1	-	2	-	3	2	1	1	1	1	2	1	1	1	23
Cross, Daniel	1	-	-	-	-	2	2	-	1	2	1	2	-	2	3	5	1	-	2	-	2	2	2	-	30
Eagleton, Nathan	-	2	1	-	1	-	-	-	2	1	1	-	-	-	-	-	1	-	-				-	-	9
Faulkner, Cameron																		2	3	1					6
Giansiracusa, Daniel	2	1	3	1	3	2	2	3	-				-	1	2						-	-	3	2	25
Gilbee, Lindsay	2	3	3	-	2	2	5	5	6	5	4	4	3	4	-	6	4	-	1	4	3	5	2	5	78
Grant, Chris	4	6	7	3	1	4	1	-	2	4	1	3	2	1	2	1	2	2	-	2	1	3	4	2	58
Griffen, Ryan	1	-	4	8	-	4	5	3	5	2	-	2	-	1	2	-	1	2	-	1	-	-	1	-	42
Hahn, Mitch	1	5	2	3	-	2	3	-		1	2	-													19
Hargrave, Ryan	4	3			5	3	1	6	3	9	4	6	4	4	1	5	4	5	4	2	2	2	4	2	83
Higgins, Shaun									-	-	2	1	-												3
Johnson, Brad	1	2	-	1	-	-	1	1	-	2	2	-	2	1	-	3	2	1	1	-	-	3	1	-	24
Lake, Brian	6	8	6	9	8	10	5	13	14	3	5	7	15	5	7	13	5	8	6	7	3	4	7	7	181
McCormack, Damien															2	1	1	2							6
McGuinness, Kieran								-						4					4						8
McMahon, Jordan	2	1	2	4	3	3	2	1	-	-	-	-	2	-	1	1	1	-	1	2	1	2	2	3	34
Minson, Will	1	3	1												1	3	1	1	-	-	2	-	1	-	14
Montgomery, Brett			-	2	4	8	2	3	1	3	2	-	1	1	1						1	1	-	-	30
Morgan, Adam	-	-	-																						
Morris, Dale	-	6	8	8	8	6	11	3	4	7	4	4	7	8	4	10	6	5	4	9	5	9	4	3	143
Murphy, Robert	-	-	1	-	-	1	1	1	-																4
Power, Sam	-	3	-	1						2	-	1	8	1	-	-	-	2	-	2	-	2	2	4	28
Ray, Farren				-	2	2	1	3	2	2	2	1	-	1	3	1	-	2	2	1	-	-	1	-	26
Robbins, Matthew	2	1	1	1	-	-	3	1	2	1	4	1	2	1	1	-	1	-	-	2	1	-	2	1	28
Skipper, Wayde	2	2	4	3	1		-		-	-	-	-	3	4											19
Smith, Rohan	1	-	2	1	-	1	2	1	2	4	2	-	1	4	2	-	1	2	-	2	2	1	-	-	31
Street, Peter				1	5	1	3	2	1	2	3	5	-	2	2	1	2	2	4	3	4	1	-	1	45
West, Scott	3	4	1	3	2	2	-	1	4	2	2	2	-	4	2	3	4	-	1	1	2	2	-	2	47
Wight, Cameron						1										11	6			5	3	5	3	5	39
Totals	33	50	48	50	46	56	52	47	50	56	45	40	54	50	40	70	45	37	37	48	34	45	43	39	1115
Opponent	RI	ME	ES	GE	AD	SK	PA	SY	CW	HW	FR	BL	WC	KA	CA	GE	ME	RI	PA	AD	SK	ES	CW	WC	
