Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Addison, Dylan																				-		-			
Baird, Travis																-	-	-							
Birss, Shane																			-	-	-				
Boyd, Matthew	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Cooney, Adam	-	-	-	-	-	-	1	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	2
Cross, Daniel	-	-	1	-	1	1	-	2	1	1	-	2	-	1	-	1	-	-	-	-	1	-	2	1	15
Eagleton, Nathan	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-				-	1	1
Faulkner, Cameron																		-	-	-					
Giansiracusa, Daniel	-	-	-	-	-	-	-	-	-				-	-	-						-	-	-	-	
Gilbee, Lindsay	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Grant, Chris	-	-	-	-	-	1	-	3	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	5
Griffen, Ryan	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	1	-	1	-	1	1	-	-	-	6
Hahn, Mitch	-	1	-	-	-	-	-	-		-	1	-													2
Hargrave, Ryan	-	1			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Higgins, Shaun									-	-	-	-	-												
Johnson, Brad	-	-	1	1	-	-	-	-	1	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	4
Lake, Brian	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	1
McCormack, Damien															-	-	-	-							
McGuinness, Kieran								2						-					-						2
McMahon, Jordan	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Minson, Will	11	19	10												11	10	9	8	8	9	7	12	12	5	131
Montgomery, Brett			-	-	-	-	-	-	-	-	-	-	1	1	-						-	-	-	-	2
Morgan, Adam	-	-	1																						1
Morris, Dale	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Murphy, Robert	-	-	-	-	-	-	-	-	-																
Power, Sam	-	-	-	-						-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	1
Ray, Farren				-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1
Robbins, Matthew	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Skipper, Wayde	13	7	31	12	3		6		12	6	11	10	6	10											127
Smith, Rohan	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Street, Peter				26	23	39	25	31	33	12	17	14	14	11	15	21	16	14	19	16	22	22	15	17	422
West, Scott	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Wight, Cameron						4										-	2			1	-	-	-	-	7
Totals	25	29	44	39	27	45	32	39	47	19	29	28	21	25	27	33	27	23	27	27	32	35	29	24	733
Opponent	RI	ME	ES	GE	AD	SK	PA	SY	CW	HW	FR	BL	WC	KA	CA	GE	ME	RI	PA	AD	SK	ES	CW	WC	
