Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Bandy, Daniel	1	-	1										1	-	1	1							5
Birss, Shane	2	1	2	-							1	1	3	3	3	1	-		-				17
Bowden, Patrick	-	2	-	1	-							-			-	3							6
Boyd, Matthew	-	2	-		1	-	-	2	2	1		-				1	-	-	1	-	1	-	11
Cooney, Adam	1	2	1	2	1	-	1	-	1	-	-	3	-	1	-	-	1	-	-	-	-	3	17
Cross, Daniel	3	2	2	-	2	4	-	-	1	-	1	5	-	-	1	1	1	2	1	1	2	1	30
Darcy, Luke	2	3	1	1	2	-																	9
Eagleton, Nathan	-	-	1	-	-	-	1	1	-	-	-	2	2	1	1	2	-	1	2	1	-	-	15
Faulkner, Cameron	-	1	-	-								2	-	3	-								6
Giansiracusa, Daniel	1	4	1	-	-	-	1	-	3	2	2						-	-	2	2	2	1	21
Gilbee, Lindsay	2	2	-	1	-	3	-	2	-	1	1	1	1	2	-	-	2	1	2	1	-	-	22
Grant, Chris	1		-	-	2	1	-	-	2	1	-						-	-	2	-	-	2	11
Griffen, Ryan				1	-	-			-	-	1	-	-	-	1	-	1	1	-	-	1	-	6
Hahn, Mitch	3	1	-	1		2	-	-	1	-			-	2	-	-	1	1	-	1	1	-	14
Hargrave, Ryan	1	-	1	1	-	1	-	1		-	-	1	-	1	-	1	1	-	-	-	1		10
Harrison, Ben		-	-											-									
Johnson, Brad	-	2	-	-	1	-	-	-	-	3	-	-	-	1	-	1	2	1	1	-	-	2	14
Lake, Brian	-	-	1	-	1	-	-	-	-	-	1	-	-	-	-	-	-	1	1	1	-	1	7
McGuinness, Kieran													-									-	
McMahon, Jordan	1		1	1	-	1	1	-	1	-	-	-	1	1			-	-	-	1	-	1	10
Minson, Will				-	1	1	-	1	1	-	1	1			-	1	2	-	3	1	-	1	14
Morgan, Adam							-		1	1	3												5
Morris, Dale					-	-	1	1	1	2	1		-	-	3	1	1	1	1	2	1	-	16
Murphy, Brad					1	-									-	-							1
Murphy, Robert	-	-	-	-	-	-	1	1	3	-	2	-	1	-	1	-	-	-	-	1	-	1	11
Power, Sam		2		2	-	-	-	-	-	-						-						-	4
Rawlings, Jade	-	1	-	-	-	2					1	-	1	1									6
Ray, Farren	-	-					-				1	-	-	-	-	1	1	1		-	-	-	4
Robbins, Matthew							-	-	2	-	3	2	1	1	-	1	-	1	-	-	2	2	15
Skipper, Wayde							-	-	2	3							1	-	-	2	1		9
Smith, Rohan	-	1	-	-	-	-	1	1	-	-	-	-	1	1			-	-	1	-	-	1	7
Street, Peter											-	1	1	2	1	-		-	-	-	-	-	5
Walsh, Tim								-															
West, Scott	1	2	1	4	4	1	-	-	1	5	3	1	1	2	3	2	-	-	-	2	4	2	39
Wight, Cameron								-	3			1			2								6
Totals	19	28	13	15	16	16	7	10	25	19	22	21	14	22	17	17	14	11	17	16	16	18	373
Opponent	CW	ME	RI	WC	AD	GE	BL	KA	SY	ES	HW	PA	CA	SK	FR	AD	GE	BL	WC	RI	ME	CW	
