Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Ablett, Gary	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Allen, Jackson																			-				
Bennell, Harley	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Bock, Nathan			-	-	-	Off																	0/1
Brennan, Jared	-	-	-	-	-	-	-				-	-	-	-	-	-	-	-	-	-			
Brown, Campbell	-	-		-	-	-	-	-	-	-	Off			-	-	-	-	-	-	-	-	-	0/1
Caddy, Josh	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Coad, Michael							-													-	-	-	
Day, Sam			Off	-	-	-	-	-	-	-	-	-	-	-	-	-		-					0/1
Dixon, Charlie					-	-	-						-	-	-	-	-	-	-		-	-	
Flanagan, Piers																				-	-	On	1/0
Fraser, Josh			-	-																			
Gillbee, Jacob																					-	-	
Gorringe, Daniel	-																						
Hall, Aaron	-	Off	-	-						-	-				On				-				1/1
Hall, Josh															Off	Off							0/2
Harbrow, Jarrod	-	-	-	Off										-	-	-	-	-	-	-	-	-	0/1
Hickey, Tom	-	-								-	-	-	-	-						-	Off	Off	0/2
Hine, Taylor												-	-				-	-	-	-	-	-	
Horsley, Kyal					-	-	-	-	-	Off		-	-	-					-	-	-	-	0/1
Hunt, Karmichael	-	-	-	-	-	-	-	-	Off	-	-	-	-	-	-	-	-	-					0/1
Iles, Sam	-				-	-	-	-	-	-	-	-	-										
Lynch, Tom	-	-	-	-	-	-	-	-	-	-						-	-	-	-	-	-	-	
Magin, Alik									On	On										-	-	-	2/0
Matera, Brandon	-	-	-	-	-						-	-	-	-	-	-	-	-	-	-	-	-	
May, Steven	-	-											-				-		Off	-	-	-	0/1
McKenzie, Trent		On	On	-	-	-	-			-	-	-	-	-	-	-	-	-	-		-	-	2/0
McQualter, Andrew								-	-	-	-									-			
Patrick, Liam												-	-	-	-	On	On	On	-				3/0
Prestia, Dion	-	-	-	-	-	-	-	-	-					On	-	-	-	Off					1/1
Rischitelli, Michael	-	-	-	-			-	-	-	-	-	-		-	-	-		-					
Russell, Luke	On	-	-	On	On	-	-	-		-	-	-				-	-	-					3/0
Sexton, Alex								On	-	-	-	On	Off										2/1
Shaw, Matt		-	-	-	Off	-		-	-	-	On		-	-	-	-	-	-	-	Off	-	-	1/2
Smith, Zac	-	-	-	-	-	-	-	-	-			-	-	-	-	-	-	-					
Stanley, Danny								-	-	-	-	-	-	-	-		-		-	-	-	-	
Swallow, David	-	-	-	-	-	-	Off								-	-	Off	-	-				0/2
Tape, Seb	Off		-	-	-	-	-	Off	-		-	Off											0/3
Taylor, Jeremy	-	-						-	-				On						On	-		-	2/0
Thompson, Rory								-	-	-	-	-											
Toy, Josh						On	On				-									On	On		4/0
Warnock, Matthew	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Weller, Maverick		-	-		-	-								-	-	-	-	-	-	-	-	-	
Wilkinson, Joel					-	-	-	-	-	-		-	-	Off									0/1
Totals																							
Opponent	AD	SK	ES	BL	NM	FR	GW	WB	PA	CW	SK	NM	WC	GE	RI	BL	SY	ME	GW	HW	CA	AD	
