Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Addison, Dylan	1			-	1	-	3	1	2	-	-											1	1	1	-	11
Akermanis, Jason	3	3	1		2	1	4	-	1	2																17
Boyd, Matthew	8	2	11	8			4	6	9	6	9	4	6	8	8	4	8	6	5	9	6	6	7	6	5	151
Callan, Tim																							-			
Cooney, Adam	5	5	7	5	5	5	4	3	6	9	8	4	4	4	6	-	7	7	3		-					97
Cross, Daniel	3	4	3	4	5	4	2	5	7	3	5	3	5	6	1	1	1	7	7	8	5	4	5	5	8	111
Eagleton, Nathan				2	-	-		1	-		1	1	4			2			2	2	2	3	1	1	1	23
Everitt, Andrejs	1	2	-	-	-	1	-									2		1	6	1		-				14
Giansiracusa, Daniel	2	1	1	1	2	2	6	1	1	2	-	3	-	1	3	2	5	2	4	1	2	4	2	1	-	49
Gilbee, Lindsay	1	1	-	-	-	1	2	1	1	-	-	-	3	1	-	3	1	1	-	-	-	1	1	-	-	18
Grant, Jarrad					-	-	1	-	-	1	1	2	1	1	2	-	1	-	3		-	-	1	-	-	14
Griffen, Ryan	3	2	3	2	4	2	3		-	4	3	3	1	5	4	3	1	2	2	2	2	3	3	8	3	68
Hahn, Mitch	1	1	3	-	3	3	1	2	3	3	-	2	1	1							3	-	-	1	2	30
Hall, Barry	-	-	-	-	1	-	1	-	-	-	-	1	1	-	1		-	-	-	-	1	-	-	-	-	6
Harbrow, Jarrod	-	-	-	-	1	3	-	1	1	-	-	-	5	-	1	2	2				-	1	2	-	1	20
Hargrave, Ryan	-	-	-	-		-	1	-	-	1			1	-	1	-	-	-	1	1	-	-	1	1	1	9
Higgins, Shaun	2	1	1	2	2	1	5	1		1	-			-	2	-	4	3		-			-			25
Hill, Josh	-	1	1	-			-	1	-	1	2	-	-						-							6
Hooper, Andrew																								-		
Hudson, Ben	2	1	2	7	6	2	5	2	2	5	3	7	3	4	3	4	2	3	2		2	3	7	5	4	86
Johnson, Brad	-				1	1							-	-	1	-	-	-	1	-	1		1	-	1	7
Jones, Liam																		-	1	-	-	-				1
Lake, Brian	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Minson, Will	5	1	3	-				3	1	3	1	2	2	1						1			1	2	1	27
Moles, Brodie		-	-	-	2						1	3				1	2	1	5	3	2	5				25
Morris, Dale		-	-	-	-	1	-	1	-	-	-	-	-	1	-	-	-	-	1	-	1				-	5
Murphy, Robert	2	1	1	-	-	-	1	-				-	-	-	-	1	1	-		-	1	-	-	-	-	8
Picken, Liam	1	2	1						3	2	-	-	1	-	3	1	2	5	1	2	-	1	4	3	2	34
Reid, Sam														-												
Roughead, Jordan					1	2									-		3	-	-	2		2				10
Stack, Brennan							1	1	-	1	1	1	-		-											5
Ward, Callan														1	1	1	3			1	6	2	3	2	8	28
Williams, Tom	-	-	-	-	1	-	2	-	-	-	-	-			-	-	1	-	1	-	-	-	-	1	1	7
Wood, Easton												-	-	-	-	-	2	1	-	1				-	1	5
Totals	40	28	39	31	37	29	46	30	37	44	35	36	38	34	37	27	46	39	45	34	34	36	40	37	39	918
Opponent	CW	RI	HW	BL	AD	SK	ME	SY	NM	ES	CW	BL	WC	HW	CA	PA	FR	NM	AD	GE	SY	ES	CW	SY	SK	
