Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Addison, Dylan	-			-	-	-	-	-	-	1	-											1	-	1	1	4
Akermanis, Jason	-	1	-		-	1	1	-	3	-																6
Boyd, Matthew	-	-	-	-			-	1	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	3
Callan, Tim																							-			
Cooney, Adam	-	2	-	-	-	-	-	-	1	-	1	-	2	-	-	-	1	-	-		-					7
Cross, Daniel	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-	-	1	1	1	5
Eagleton, Nathan				-	3	1		-	2		-	-	-			-			-	-	1	1	-	-	-	8
Everitt, Andrejs	-	-	-	-	-	1	-									1		2	2	-		-				6
Giansiracusa, Daniel	-	2	-	2	-	1	-	-	1	1	-	6	3	2	2	-	2	3	2	3	-	2	-	-	-	32
Gilbee, Lindsay	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	1	-	1	-	-	-	3
Grant, Jarrad					1	1	-	-	2	1	1	2	4	1	1	-	3	3	1		4	4	-	1	2	32
Griffen, Ryan	-	-	-	-	1	-	-		-	-	-	1	-	1	-	1	-	2	-	-	-	-	1	-	-	7
Hahn, Mitch	2	6	1	-	3	4	1	1	-	1	-	3	-	-							-	-	-	-	1	23
Hall, Barry	4	4	8	3	7	1	-	6	2	4	5	11	2	2	6		4	7	1	3	1	4	1	5	3	94
Harbrow, Jarrod	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-				-	-	1	-	-	1
Hargrave, Ryan	-	-	-	-		-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	-	
Higgins, Shaun	-	1	-	1	1	-	-	1		-	-			1	-	3	1	-		-			-			9
Hill, Josh	1	3	2	1			2	1	1	3	2	2	-						-							18
Hooper, Andrew																								-		
Hudson, Ben	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-		-	-	-	-	-	2
Johnson, Brad	1				2	-							1	1	3	3	2	2	2	-	-		1	-	1	19
Jones, Liam																		2	-	1	1	-				4
Lake, Brian	1	1	-	-	-	-	-	-	-	1	3	-	2	-	-	-	2	-	-	-	1	-	-	-	1	12
Minson, Will	1	1	1	1				-	1	1	2	3	-	-						-			-	1	-	12
Moles, Brodie		-	-	-	-						-	-				-	-	1	-	-	-	-				1
Morris, Dale		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-				-	
Murphy, Robert	1	1	2	1	1	1	1	-				-	-	-	1	-	-	-		-	-	-	-	1	1	11
Picken, Liam	-	-	-						-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1
Reid, Sam														-												
Roughead, Jordan					2	-									1		3	1	-	1		1				9
Stack, Brennan							-	-	2	-	-	1	1		-											4
Ward, Callan														-	-	1	1			1	-	-	1	1	-	5
Williams, Tom	-	-	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	
Wood, Easton												-	-	-	-	-	1	-	-	-				-	-	1
Totals	11	22	14	9	21	11	5	10	17	15	15	30	15	8	14	9	20	23	8	10	8	15	6	11	12	339
Opponent	CW	RI	HW	BL	AD	SK	ME	SY	NM	ES	CW	BL	WC	HW	CA	PA	FR	NM	AD	GE	SY	ES	CW	SY	SK	
