Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Addison, Dylan	4			2	-	2	3	4	1	-	1											3	2	2	2	26
Akermanis, Jason	2	-	1		3	2	2	1	-	3																14
Boyd, Matthew	-	-	1	2			2	1	4	2	2	1	4	1	6	-	-	2	1	1	6	-	-	1	2	39
Callan, Tim																							2			2
Cooney, Adam	1	1	-	-	2	1	-	-	-	3	1	2	-	-	1	-	-	1	1		1					15
Cross, Daniel	4	6	4	4	3	3	2	2	5	4	5	-	6	5	2	4	2	3	7	1	1	5	3	4	2	87
Eagleton, Nathan				-	-	3		1	-		1	1	-			1			3	1	1	-	-	-	1	13
Everitt, Andrejs	6	3	1	1	2	3	2									2		1	1	1		1				24
Giansiracusa, Daniel	1	1	1	1	-	2	1	1	-	-	1	-	-	1	-	3	1	3	-	-	1	3	-	-	-	21
Gilbee, Lindsay	1	5	5	1	2	6	5	3	4	2	2	3	4	1	4	6	1	1	7	2	4	5	9	2	1	86
Grant, Jarrad					2	2	2	1	3	2	4	1	1	1	2	2	2	-	6		1	-	1	-	1	34
Griffen, Ryan	4	3	1	1	4	1	2		-	-	-	1	2	1	2	2	1	1	4	-	-	-	2	2	2	36
Hahn, Mitch	1	-	1	1	1	2	1	1	5	1	8	2	2	4							1	4	5	1	-	41
Hall, Barry	2	-	1	-	2	1	-	1	1	-	-	-	2	-	2		2	2	3	-	-	-	-	3	-	22
Harbrow, Jarrod	-	3	1	2	1	6	4	1	1	1	2	1	1	3	4	3	4				1	1	3	4	1	48
Hargrave, Ryan	3	1	-	4		4	7	2	6	2			1	3	2	3	6	2	2	3	2	1	4	2	3	63
Higgins, Shaun	-	-	3	1	-	2	-	-		2	-			1	-	2	2	-		-			-			13
Hill, Josh	1	3	2	1			3	1	1	2	-	2	-						2							18
Hooper, Andrew																								-		
Hudson, Ben	1	6	2	1	3	-	3	-	3	-	1	4	1	3	3	4	1	-	2		4	1	-	4	2	49
Johnson, Brad	1				1	-							1	1	-	1	1	1	-	-	1		1	-	2	11
Jones, Liam																		-	-	-	-	2				2
Lake, Brian	8	3	6	8	7	7	9	4	3	1	5	2	2	9	5	2	2	9	8	2	3	6	4	8	6	129
Minson, Will	1	1	-	3				-	-	2	4	1	2	3						1			4	3	3	28
Moles, Brodie		-	1	-	2						1	1				2	3	1	2	-	-	-				13
Morris, Dale		2	8	6	5	9	10	5	7	7	7	10	10	10	2	5	9	8	4	12	3				6	145
Murphy, Robert	2	1	2	-	-	-	2	1				1	5	4	-	2	-	-		-	1	1	4	-	4	30
Picken, Liam	1	2	3						2	3	1	1	5	1	4	2	1	2	3	-	1	-	3	2	3	40
Reid, Sam														1												1
Roughead, Jordan					-	1									4		1	2	3	2		2				15
Stack, Brennan							4	1	-	-	-	-	-		-											5
Ward, Callan														3	1	-	1			3	1	-	-	3	-	12
Williams, Tom	4	3	4	2	3	6	3	2	4	6	6	1			4	2	1	2	4	6	2	3	11	4	8	91
Wood, Easton												1	2	2	1	4	4	3	2	4				4	1	28
Totals	48	44	48	41	43	63	67	33	50	43	52	36	51	58	49	52	45	44	65	39	35	38	58	49	50	1201
Opponent	CW	RI	HW	BL	AD	SK	ME	SY	NM	ES	CW	BL	WC	HW	CA	PA	FR	NM	AD	GE	SY	ES	CW	SY	SK	
