Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Addison, Dylan	3			-	-	1	1	2	-	1	4											1	2	5	-	20
Akermanis, Jason	1	-	2		2	2	3	-	2	1																13
Boyd, Matthew	5	1	5	3			4	3	1	5	2	-	5	3	5	3	5	4	3	6	5	2	6	4	5	85
Callan, Tim																							1			1
Cooney, Adam	1	-	1	2	2	5	5	4	3	2	2	3	2	4	1	-	4	1	3		-					45
Cross, Daniel	2	4	2	3	2	2	3	1	4	1	-	5	3	1	1	3	4	-	7	-	-	3	4	2	2	59
Eagleton, Nathan				1	3	1		3	2		3	-	1			3			2	4	2	5	1	-	4	35
Everitt, Andrejs	4	3	2	1	-	1	3									2		2	2	3		3				26
Giansiracusa, Daniel	3	1	2	1	1	3	4	3	1	-	1	-	-	2	2	2	-	6	3	2	-	1	3	-	-	41
Gilbee, Lindsay	2	2	-	3	2	2	4	-	2	3	2	-	-	3	2	2	3	2	4	3	2	2	1	1	2	49
Grant, Jarrad					-	-	-	2	1	1	3	2	1	-	-	2	3	2	3		1	3	1	1	1	27
Griffen, Ryan	1	1	2	5	2	-	5		4	5	1	5	1	5	3	3	2	2	2	2	1	-	1	2	3	58
Hahn, Mitch	3	5	2	1	-	3	2	3	2	2	3	1	3	1							-	1	6	2	4	44
Hall, Barry	2	2	1	2	-	2	4	3	1	1	2	5	4	2	3		1	4	1	1	2	1	2	3	1	50
Harbrow, Jarrod	5	-	2	2	3	5	3	1	2	3	5	-	4	2	3	2	1				1	2	3	2	3	54
Hargrave, Ryan	2	2	-	5		-	4	1	3	2			4	-	3	1	1	1	2	4	3	4	3	-	4	49
Higgins, Shaun	-	4	3	1	1	2	1	4		6	4			4	2	4	5	2		-			2			45
Hill, Josh	-	-	4	1			2	1	2	1	2	-	5						1							19
Hooper, Andrew																								2		2
Hudson, Ben	2	3	5	1	1	1	3	-	1	1	1	-	-	3	2	2	2	5	2		3	3	1	2	1	45
Johnson, Brad	3				3	4							-	3	-	1	3	1	1	2	2		-	4	2	29
Jones, Liam																		-	1	3	3	3				10
Lake, Brian	1	4	5	2	2	2	2	-	3	3	4	3	4	1	5	-	1	2	4	2	4	2	1	1	3	61
Minson, Will	5	4	3	3				-	1	1	2	4	2	3						1			5	3	2	39
Moles, Brodie		3	2	4	2						3	1				-	-	1	3	2	1	4				26
Morris, Dale		-	1	2	1	1	-	1	1	1	-	1	-	1	1	1	1	1	-	-	2				2	18
Murphy, Robert	1	1	3	3	4	-	4	2				1	1	3	1	2	2	2		4	3	1	-	2	-	40
Picken, Liam	2	4	1						1	1	1	3	3	3	1	5	1	1	2	2	4	2	5	1	4	47
Reid, Sam														2												2
Roughead, Jordan					1	-									1		-	4	2	2		1				11
Stack, Brennan							2	2	1	1	3	1	2		-											12
Ward, Callan														3	3	4	1			3	1	3	6	2	1	27
Williams, Tom	4	-	1	1	1	2	3	1	3	-	1	-			1	1	1	1	4	1	3	-	1	1	2	33
Wood, Easton												-	1	3	6	1	-	4	1	-				-	-	16
Totals	52	44	49	47	33	39	62	37	41	42	49	35	46	52	46	44	41	48	53	47	43	47	55	40	46	1138
Opponent	CW	RI	HW	BL	AD	SK	ME	SY	NM	ES	CW	BL	WC	HW	CA	PA	FR	NM	AD	GE	SY	ES	CW	SY	SK	
