Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Addison, Dylan	-			-	-	1	-	-	-	-	-											-	-	-	-	1
Akermanis, Jason	-	-	-		-	-	-	-	-	-																
Boyd, Matthew	1	-	2	1			1	-	1	-	2	1	1	3	-	1	1	-	1	1	1	-	2	-	-	20
Callan, Tim																							-			
Cooney, Adam	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-		-					1
Cross, Daniel	1	3	1	-	4	1	2	4	-	6	3	-	2	5	4	6	1	3	5	5	3	1	3	5	2	70
Eagleton, Nathan				-	-	-		-	-		-	-	-			-			-	-	-	-	-	-	-	
Everitt, Andrejs	-	-	2	-	-	1	2									-		-	1	-		1				7
Giansiracusa, Daniel	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Gilbee, Lindsay	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	1
Grant, Jarrad					-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	
Griffen, Ryan	-	1	3	-	-	2	2		1	-	-	2	1	1	-	-	4	-	-	3	4	-	-	-	2	26
Hahn, Mitch	-	-	-	-	-	-	-	-	1	-	-	-	-	-							-	-	-	-	-	1
Hall, Barry	1	1	1	-	-	-	3	-	-	1	-	1	-	-	-		1	-	-	-	3	-	-	-	-	12
Harbrow, Jarrod	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-				-	-	-	-	-	
Hargrave, Ryan	-	-	-	-		-	-	-	-	-			-	-	-	-	-	-	-	-	1	-	-	-	-	1
Higgins, Shaun	-	-	-	-	-	-	-	-		-	-			-	-	-	-	-		-			-			
Hill, Josh	-	-	-	-			-	-	-	-	-	-	-						-							
Hooper, Andrew																								-		
Hudson, Ben	18	14	15	14	13	19	21	16	18	17	19	17	12	15	17	17	17	20	23		20	19	31	21	17	430
Johnson, Brad	-				-	-							-	-	-	-	-	-	-	-	-		-	-	-	
Jones, Liam																		-	-	-	-	-				
Lake, Brian	-	-	-	-	1	1	-	1	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-	5
Minson, Will	10	11	11	15				15	10	14	12	13	15	7						10			24	10	20	197
Moles, Brodie		-	-	-	-						-	-				-	-	-	-	-	-	-				
Morris, Dale		-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-				-	1
Murphy, Robert	-	-	-	-	-	-	-	-				-	-	-	-	-	-	-		-	-	-	-	-	-	
Picken, Liam	-	-	-						-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	1
Reid, Sam														-												
Roughead, Jordan					9	3									11		7	11	12	16		5				74
Stack, Brennan							-	-	-	-	-	-	-		-											
Ward, Callan														-	1	-	1			-	-	-	1	-	-	3
Williams, Tom	-	-	-	-	-	-	6	-	-	-	-	-			-	-	2	1	-	-	3	-	-	-	-	12
Wood, Easton												-	-	-	-	-	-	-	-	-				-	-	
Totals	31	30	35	30	27	29	37	36	31	38	36	34	31	33	33	24	34	38	42	35	35	26	61	36	41	863
Opponent	CW	RI	HW	BL	AD	SK	ME	SY	NM	ES	CW	BL	WC	HW	CA	PA	FR	NM	AD	GE	SY	ES	CW	SY	SK	
