Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Baguley, Mark															-	-	-	-	-		-	-	
Bellchambers, Tom			-	-	-	-	-	-	-	-	Off				-	-	-	-	-	-	-		0/1
Browne, Alex																	-	-	-	-	-	On	1/0
Carlisle, Jake		-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-			
Colyer, Travis						On	On		-	-								-	-				2/0
Crameri, Stewart	-	-	-	-	-	-	-	-	-	-	-	-	Off			-			-	-	-	-	0/1
Davey, Alwyn			-	-	-	-	-	-	-	Off	-			-	-	-	Off	-	-	-	Off		0/3
DellOlio, Cory				On	On							-	-		-	-	-					-	2/0
Dempsey, Courtenay	-	-	Off			Off	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0/2
Dyson, Ricky			On	-	-	-	-	-	Off	-	-			On	-	-							2/1
Fletcher, Dustin	-	-	-	-	-	-	-	Off		-	-	-	-	-	-	-	-		-	Off			0/2
Gumbleton, Scott															-	-	-	-	Off		-		0/1
Hardingham, Kyle	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	
Heppell, Dyson	-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	
Hibberd, Michael	-	-	-	-	Off							-	-	-	Off				-	-	-	-	0/2
Hille, David	-	Off										-	-	-	-	-	-					-	0/1
Hocking, Heath	Off		-	-	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-		0/1
Hooker, Cale	-			-	-	-	-	-	-		-	-	-	-	-	-		-		-	-	-	
Howlett, Ben	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Off				-	0/1
Hurley, Michael	-	-	-	Off				-	-	-	-	-	-	Off				-	-	-	-	-	0/2
Jetta, Leroy	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	On	-	Off	1/1
Kavanagh, Elliott																	-						
Lee, Brendan																			-	-			
Lonergan, Sam		On		-	-	-	-	-	-	On	-		-	-				-	-	-			2/0
Lovett-Murray, Nathan	On	-				-	Off	On	-	-	-	On	On	-	On	On	On	-	-		-		7/1
McVeigh, Mark	-	-							-														
Melksham, Jake	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	On	-	1/0
Merrett, Jackson																						-	
Monfries, Angus	-	-	-	-	-	-	-	-	-	-	-	Off				Off	-		On	-	-	-	1/2
Myers, David	-	-									On	-	-	-	-	-						-	1/0
OBrien, Nick																					-	-	
Pears, Tayte	-	-	-	-	-				-	-								-			-	-	
Reimers, Kyle			-									-	-	-	-								
Ryder, Patrick	-	-	-	-	-	-	-	-	-	-	-	-	-	-						-			
Slattery, Henry									On									On					2/0
Stanton, Brent	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-			-	-	-	
Watson, Jobe	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Winderlich, Jason																	-	-					
Zaharakis, David	-	-	-	-	-	-	-	-	-	-										-	-	-	
Totals																							
Opponent	NM	PA	GC	CA	CW	BL	WC	RI	GW	ME	SY	FR	WB	SK	PA	GE	HW	AD	NM	CA	RI	CW	
