Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Baguley, Mark															5	4	2	3	1		4	6	25
Bellchambers, Tom			1	-	3	-	3	1	5	-	4				3	-	1	6	4	2	4		37
Browne, Alex																	1	-	2	1	-	-	4
Carlisle, Jake		1	3		1	5	7	5	8	5	5	4	3	1	2	6	4	8	8	3			79
Colyer, Travis						-	-		2	2								2	-				6
Crameri, Stewart	-	1	1	4	1	-	-	-	2	1	2	2	-			-			2	-	4	2	22
Davey, Alwyn			1	2	1	1	-	1	2	-	2			1	-	1	-	-	-	-	-		12
DellOlio, Cory				-	1							-	-		-	-	-					1	2
Dempsey, Courtenay	1	4	-			2	4	1	4	4	-	1	1	1	3	-	4	1	3	1	3	1	39
Dyson, Ricky			-	3	4	3	2	-	-	-	2			1	-	1							16
Fletcher, Dustin	7	10	11	-	5	7	6	6		7	5	9	5	8	3	6	5		9	1			110
Gumbleton, Scott															2	-	-	-	1		2		5
Hardingham, Kyle	3	5	5	7	8	3	6	11		8	4	2	5	5	7	6	10	11	17	6	8	7	144
Heppell, Dyson	2	2	3	3	3	1	3	-			3	1	1	2	1	-	-	2	1	3	1	2	34
Hibberd, Michael	6	4	1	2	-							2	2	4	1				2	7	3	3	37
Hille, David	1	-										-	4	2	-	3	3					4	17
Hocking, Heath	1		6	1	-	2	-	1	4	4	3	1	2	-			2	2	-	2	1		32
Hooker, Cale	6			4	1	5	3	9	7		3	11	1	9	2	8		9		5	11	9	103
Howlett, Ben	-	1	5	1	2	2	1	1	2	1	1	3	-	2	-	1	1	2				3	29
Hurley, Michael	4	-	1	1				-	-	2	2	3	1	-				3	-	-	3	1	21
Jetta, Leroy	4	-	1	1	4	2	2	-		-	-	3	-	1	-	-	3	4	1	1	1	1	29
Kavanagh, Elliott																	1						1
Lee, Brendan																			1	2			3
Lonergan, Sam		1		1	1	4	-	2	3	-	2		2	2				-	-	2			20
Lovett-Murray, Nathan	3	1				1	-	-	7	5	1	1	-	-	1	1	2	2	1		3		29
McVeigh, Mark	1	-							-														1
Melksham, Jake	1	-	-	1	2	-	3	2	2	1	2	4	3	1	4	2	-	1	-	2	-	3	34
Merrett, Jackson																						2	2
Monfries, Angus	-	1	2	2	1	-	-	2	-	3	-	-				-	1		-	-	1	1	14
Myers, David	-	3									1	2	1	2	1	2						-	12
OBrien, Nick																					1	1	2
Pears, Tayte	3	7	5	4	4				4	4								3			3	2	39
Reimers, Kyle			2									1	1	1	-								5
Ryder, Patrick	2	3	7	4	4	-	4	2	10	6	6	1	1	5						3			58
Slattery, Henry									1									1					2
Stanton, Brent	-	2	-	3	-	2	-	2	3	1	5	-	-	2	3	2	1			1	3	3	33
Watson, Jobe	-	2	-	2	-	3	-	-	1	-	1	3	1	1	5	2	-	2	3	2	-	1	29
Winderlich, Jason																	-	1					1
Zaharakis, David	-	-	2	1	-	-	1	-	1	-										1	-	-	6
Totals	45	48	57	47	46	43	45	46	68	54	54	54	34	51	43	45	41	63	56	45	56	53	1094
Opponent	NM	PA	GC	CA	CW	BL	WC	RI	GW	ME	SY	FR	WB	SK	PA	GE	HW	AD	NM	CA	RI	CW	
