Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Ablett, Gary					-	-	-	1	-	1	1	2	-	-	-	-	1	1	2	-	1	1	-	-	-	11
Bartel, Jimmy	-	-								-	3	2	-	-	1	-	1	-	1	-			-	-	2	10
Byrnes, Shannon																-	-	-	-							
Callan, Tim															1	-	1	-		-	1					3
Chambers, Paul	1	-	-	-									-		-	1	-									2
Chapman, Paul	-	1	1	-	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4
Corey, Joel	-	-	-	-	1	1	1	-	1				-	-	-	1	-	2	1	1	-	1	2	1	2	15
Enright, Corey	-	-	-						-	-		-						-						1	-	1
Gardiner, Charlie		-	-	-	-	-	1	1		-	-	-			1	-	1	-	-	-	-			-	1	5
Graham, Ben	1			1	-	1	1	1	5	4	-	-	1	1	2	-	5	4	1	1	1	-	-	4	4	38
Harley, Tom	2	-	2	2	3	1	1	2	2	1	-	1	1	-	-	1	3	1	1	-	2	3	1	-	2	32
Haynes, David	1	1	-	-	-	-	3		1	-	-		-	-								-	1	1	1	9
Hunt, Josh	-	-	-	1		-	-	-	1	1	-	-	-	-	-	-	-	1	-	-	-	-	-	-	1	5
Johnson, David		-	-	-	-	1	1	-					-			-	-	-	-	-	-	-		-	1	3
Johnson, Steve													-	-	2	-	-	1	-	1	-	1	1	-	-	6
Kelly, James	-	2	1	-		1	-	-	-	-	-	-	-	-												4
King, Steven								-	-	1	-			1	-	-	2	2	1	-	-	-	1	1	1	10
Kingsley, Kent	-	2	-	-	-	-	-	7	1	3	1	2	2	3	2	1	1	1	1	-	2	2	1		-	32
Koulouriotis, Paul																	-	-	-	-	-	1	-	-	-	1
Ling, Cameron	-	1	-	-	-	1	-	-	1	-	1	-	-	1	2	-	-	-	-	-	2	-	2	-	1	12
Loats, David												-														
Mackie, Andrew			-	-	1	1	-	2	-	1		-	-	-	-	-										5
McCarthy, Matthew	-	-																		1	-					1
Milburn, Darren	1		1		-	-	1	2	-	-	1	-	-	-	-	-	1	3	-	-	1	3	1	-	-	15
Moloney, Brent		1			-	-		-	-	-	-	-	-	-	-							-	-	-	-	1
Mooney, Cameron	-	3	-	1	-	-	-	-	2	1	-	1	1	1	-		3	-	3	-	-	-	-	-	-	16
Playfair, Henry	1	-	3	1	-	-	1	-	-	1	-	-						-	1			1	-	1		10
Rahilly, James	-	-	-	1	1	-	-							1												3
Riccardi, Peter	-			-	-		-	-	-	-	1	-		-	1	-			-	-	-	-	-	-	-	2
Rooke, Max	-	-	-	-	2				2	-	-	-	-									-				4
Sanderson, Brenton	2			1	-	-	-	1			-	1	-	-	-	1	-			-	-	-	-			6
Scarlett, Matthew	1	-	1	1	2	2	-	3	3	-	1	2	1	1	2	1	1	1	3	-	3	-	-	-	1	30
Spriggs, David	3	-	-																			-	-			3
Tenace, Kane		-	-	-	-	-	1	-	-		-								-	-	-					1
Wojcinski, David			-	1	-	-	-	1	-	-	-	2	-	-	-	-	-	-	-		-		-	-	-	4
Totals	13	11	9	10	10	9	13	21	19	14	9	13	6	9	14	6	20	17	15	4	13	13	10	9	17	304
Opponent	SK	CA	SY	RI	FR	AD	HW	ME	ES	PA	WB	KA	BL	WC	CW	SY	CA	SK	RI	FR	AD	HW	PA	ES	BL	
