Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Ablett, Gary					1	-	-	-	-	1	2	2	-	2	-	-	2	1	1	-	2	1	1	-	1	17
Bartel, Jimmy	-	1								-	-	-	-	-	1	-	-	-	2	-			-	-	-	4
Byrnes, Shannon																1	-	-	1							2
Callan, Tim															-	-	1	-		-	1					2
Chambers, Paul	-	-	-	-									-		-	-	-									
Chapman, Paul	1	1	2	1	2	2	2	-	1	1	1	-	-	-	1	1	-	-	3	1	-	2	-	2	3	27
Corey, Joel	-	-	1	-	-	-	-	-	-				1	-	1	-	2	1	-	1	-	-	1	-	1	9
Enright, Corey	-	-	-						-	-		-						-						-	-	
Gardiner, Charlie		-	-	-	-	1	1	-		4	1	1			-	-	1	-	-	-	1			-	3	13
Graham, Ben	-			6	2	1	5	-	4	4	-	2	1	-	2	2	7	2	3	-	1	2	-	2	2	48
Harley, Tom	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Haynes, David	-	1	-	2	-	3	3		2	2	-		-	-								3	-	4	-	20
Hunt, Josh	-	1	-	-		1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	3
Johnson, David		-	-	-	-	-	-	-					1			-	-	-	-	-	-	-		-	-	1
Johnson, Steve													-	1	-	-	2	1	1	-	3	4	1	1	-	14
Kelly, James	-	1	-	-		-	-	-	-	-	2	-	-	-												3
King, Steven								-	-	-	-			-	-	-	-	1	1	-	-	-	-	1	-	3
Kingsley, Kent	1	4	6	4	-	2	4	7	6	2	6	5	4	3	4	2	3	3	6	-	5	2	2		2	83
Koulouriotis, Paul																	1	-	-	-	-	-	-	-	-	1
Ling, Cameron	-	-	-	-	-	1	-	-	1	-	2	-	-	-	1	-	-	-	1	-	1	-	2	-	1	10
Loats, David												-														
Mackie, Andrew			-	-	-	1	2	2	-	1		1	2	-	-	-										9
McCarthy, Matthew	-	1																		-	-					1
Milburn, Darren	2		-		-	1	1	-	1	-	2	-	-	1	-	-	-	-	-	1	-	1	-	-	-	10
Moloney, Brent		-			-	-		-	-	-	-	1	-	1	-							-	-	-	-	2
Mooney, Cameron	-	1	1	-	-	-	-	2	-	3	-	-	2	-	-		-	-	1	-	-	1	-	-	-	11
Playfair, Henry	2	-	2	1	-	-	-	-	-	-	-	-						-	-			-	-	1		6
Rahilly, James	-	-	-	-	-	-	-							-												
Riccardi, Peter	1			-	2		-	-	1	1	-	-		1	-	-			-	-	1	1	-	1	-	9
Rooke, Max	1	-	-	-	-				-	-	-	-	-									-				1
Sanderson, Brenton	-			-	-	-	-	-			-	-	-	-	-	-	-			-	-	1	-			1
Scarlett, Matthew	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Spriggs, David	-	-	-																			1	-			1
Tenace, Kane		-	-	-	-	-	-	-	-		-								-	-	-					
Wojcinski, David			-	-	1	-	-	-	-	1	-	-	1	-	-	-	-	-	-		-		-	-	-	3
Totals	8	11	12	14	8	13	19	11	16	20	16	12	12	9	10	6	19	9	20	3	15	19	7	13	13	315
Opponent	SK	CA	SY	RI	FR	AD	HW	ME	ES	PA	WB	KA	BL	WC	CW	SY	CA	SK	RI	FR	AD	HW	PA	ES	BL	
