Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Ablett, Gary					1	3	1	1	-	2	4	3	1	2	1	1	3	2	3	-	3	-	1	1	2	35
Bartel, Jimmy	-	-								2	-	-	-	-	1	-	-	-	-	-			-	-	-	3
Byrnes, Shannon																1	-	-	-							1
Callan, Tim															1	-	1	-		-	1					3
Chambers, Paul	-	-	-	-									-		-	-	-									
Chapman, Paul	-	1	2	-	3	2	2	3	3	1	3	1	-	-	2	1	4	1	3	-	-	2	1	2	1	38
Corey, Joel	1	-	-	-	1	-	1	-	-				1	-	1	-	-	1	-	1	-	-	1	-	1	9
Enright, Corey	-	-	-						-	-		-						-						-	-	
Gardiner, Charlie		-	1	-	-	2	1	-		1	1	-			-	-	1	-	1	-	-			-	2	10
Graham, Ben	1			6	1	1	2	-	2	5	1	1	2	-	2	2	1	4	2	1	1	3	-	1	-	39
Harley, Tom	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Haynes, David	-	-	-	2	-	1	3		1	2	-		1	-								-	-	2	-	12
Hunt, Josh	-	-	-	-		1	-	-	-	-	-	1	-	-	-	-	-	-	-	-	1	-	-	-	-	3
Johnson, David		-	-	-	-	-	-	-					-			1	-	1	-	-	-	-		-	-	2
Johnson, Steve													2	-	-	2	1	2	4	2	-	5	2	1	-	21
Kelly, James	1	1	3	-		-	-	1	2	-	1	-	-	-												9
King, Steven								-	-	-	1			-	2	-	-	1	1	-	-	-	-	1	-	6
Kingsley, Kent	2	1	2	3	1	1	2	4	7	1	3	2	2	1	1	2	4	2	-	-	3	-	2		2	48
Koulouriotis, Paul																	-	-	-	-	1	1	-	-	-	2
Ling, Cameron	-	-	-	1	-	3	1	-	1	-	2	1	1	-	1	-	-	-	1	-	-	1	1	-	2	16
Loats, David												-														
Mackie, Andrew			-	2	-	-	1	3	-	-		3	-	-	-	-										9
McCarthy, Matthew	-	-																		2	-					2
Milburn, Darren	-		-		-	-	1	-	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	3
Moloney, Brent		-			1	1		-	-	-	-	1	-	1	-							1	-	-	-	5
Mooney, Cameron	-	-	1	1	-	-	-	3	-	2	1	-	2	-	-		-	-	1	-	-	1	-	-	-	12
Playfair, Henry	2	-	1	2	-	-	-	-	-	-	-	-						-	-			-	-	1		6
Rahilly, James	-	-	-	-	-	-	-							-												
Riccardi, Peter	1			1	3		-	-	1	1	-	-		2	-	1			-	2	1	1	-	1	-	15
Rooke, Max	-	-	-	-	-				-	-	-	-	-									-				
Sanderson, Brenton	-			-	-	-	-	-			-	-	-	-	-	-	-			-	-	1	-			1
Scarlett, Matthew	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-	3
Spriggs, David	-	2	-																			-	-			2
Tenace, Kane		1	-	1	1	-	-	-	-		-								-	1	-					4
Wojcinski, David			-	-	2	-	-	-	-	-	-	1	1	1	-	-	2	-	-		1		1	-	-	9
Totals	9	6	10	19	14	15	15	15	18	17	17	14	13	7	12	11	18	15	16	9	12	17	9	10	10	328
Opponent	SK	CA	SY	RI	FR	AD	HW	ME	ES	PA	WB	KA	BL	WC	CW	SY	CA	SK	RI	FR	AD	HW	PA	ES	BL	
