Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Abraham, Winston	5	5		4	4	5	6	6	2	9	5	4		1	10	4	4	4	8	4	3	6	5	3	4	111
Anderson, Brady						5	4	2																		11
Archer, Glenn	7	5	5	8	3	6			6	9	7	2	7							12	11	15	4	5	7	119
Bell, Peter	12	20	8	13	23	13	18	13	23	14	11	5	11	16	6	13	19	17	16	13	15	17	17	23	20	376
Blakey, John	10	7	8	7	9	13	12	10	8	15	5	22	14	13	12	11	12	14	14	10	1	14	5	7	11	264
Burton, Matthew	1	-			4	5	2	1	5	5	1	1	5	1	4	2	4	4	4	7	3	-	3	4	-	66
Calthorpe, David	3	6	2	1	2	3			6	5	5	7	1	1				1								43
Capuano, Matthew	1	3	4	6							2	-	-			2	2				6	5	1	6	-	38
Carey, Wayne	6		3	18	15	7	16		10	13	9	7	8	9	9	1	8	8	10	9	11	6	2	10	4	199
Chandler, Brett														-	1							4	-			5
Clayton, Shane	8	8	7	16	10	10	7	16	15	12	5	1	10	20	10	7	10	9	11	10	7	8	3		7	227
Cochrane, Stuart																			3	5	4	6	3	8	4	33
Colbert, Leigh				5							8	1				4	4	8	11	10	7	6	5	8	1	78
Dhurrkay, Gary					6	5	3	6	3	1	1															25
Grant, Shannon	20	8	15	5	18	10	11	16	11	12	13	1	16	18	9	11	4	7	3	9	14	12	6	10	5	264
Harvey, Brent	17	10	10	11	11	20	20	14	15	11	7	9	11	16	8	17	9	13	13	13	14	5	11	14	6	305
Hewitt, Evan	3	4	-			3	2	4										4	1	4						25
King, David	13	8	12	16	16	9	12	13	8	17	6	10	4	10	9	7	9	10	12	11	11	8	11	8	4	254
Kingsley, Kent				3	3													2	2							10
Lange, Adam	5	1	3	6	6	4	6	4	2	1			3	1	2	5	1	3	3	8	2	1		1		68
Makepeace, Troy				1	3	5	6	4	5	8	10	1	1	5	8	2	4	1	5	2	1	7	5	4	4	92
Martyn, Mick		7	2			4	6	4	4	6	4	7	3	3	3							3	5		2	63
McCartney, Jason	5	2	5	5	8	5	9	4	6	3		7	11	7	7	3	8	5	6	7	4	11	5	5	5	143
McKernan, Corey	5	4	7	5	6		3	4	5	6	4	6	5	6	7	2	7	6	6		3	7	7	5	4	120
Motlop, Shannon	5	4	2	2			4	4	7	6	2	7	-	3	2	2	2	1			4		2	-		59
Pagan, Ryan	10	8	6																							24
Pickett, Byron	9	8	5	8	11	6	6	6	2	5	7	8	11	8	9	7	5	12	5	3	9	4	4	11	3	172
Pike, Martin		10	7	7	7	4	9	9	4	8	2	5	7	7	11	2	8		7	-				7	3	124
Rawlings, Brady			6	-	2							4	5			6	1									24
Scott, Robert	-																									
Sholl, Craig		4	2					7	2	4	4			3	3			9	3	1				6	2	50
Simpson, Adam	12	11	13	12	9	16	11	9	18	18	15	8	6	14	10	8	9	8	12	9	8	15	7	11	7	276
Spaull, John													-	-	1	3	2									6
Stephens, Brad																				2	2					4
Stevens, Anthony	7														8	10	9	15	11	13	15	15	6	11	8	128
Watt, Shannon					-	2	-	1																		3
Totals	164	143	132	159	176	160	173	157	167	188	133	123	139	162	149	129	141	161	166	162	155	175	117	167	111	3809
Opponent	WC	ME	RI	GE	SY	CW	SK	HW	AD	FR	CA	PA	ES	BL	WB	WC	ME	RI	GE	SY	CW	SK	ES	HW	ME	
