Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Abraham, Winston	-	-		-	-	-	-	-	-	1	-	1		-	-	-	1	-	-	-	-	1	1	-	-	5
Anderson, Brady						3	2	-																		5
Archer, Glenn	6	1	1	1	3	7			2	3	3	1	2							6	3	6	-	6	3	54
Bell, Peter	1	3	2	1	3	-	3	2	1	1	3	-	2	2	-	-	3	5	1	2	2	6	5	3	3	54
Blakey, John	3	4	6	3	3	4	3	8	4	-	-	8	4	1	3	1	3	2	5	2	1	2	-	2	6	78
Burton, Matthew	-	-			2	1	-	-	2	-	-	-	-	2	-	-	-	-	1	-	-	-	-	-	-	8
Calthorpe, David	-	-	-	-	-	-			1	2	-	1	-	-				-								4
Capuano, Matthew	1	2	-	1							1	-	-			1	-				-	-	2	1	-	9
Carey, Wayne	-		1	5	3	1	9		-	3	3	-	4	1	2	1	2	3	-	2	2	-	-	1	1	44
Chandler, Brett														-	-							1	-			1
Clayton, Shane	-	4	-	-	2	3	1	3	1	2	-	1	2	2	-	2	-	-	1	3	1	1	-		1	30
Cochrane, Stuart																			-	1	1	-	1	-	-	3
Colbert, Leigh				-							-	1				1	-	1	4	2	1	-	-	-	1	11
Dhurrkay, Gary					3	-	-	1	-	-	-															4
Grant, Shannon	7	-	4	-	1	2	-	3	-	2	1	-	5	4	3	2	1	3	-	-	2	-	5	-	-	45
Harvey, Brent	-	2	-	-	2	2	2	1	1	2	3	2	1	2	1	4	-	2	1	2	1	2	-	-	2	35
Hewitt, Evan	1	-	-			-	-	1										-	-	-						2
King, David	4	5	-	3	2	1	2	2	2	1	2	4	1	2	7	4	7	8	4	4	4	2	2	1	5	79
Kingsley, Kent				-	-													-	-							
Lange, Adam	3	-	-	-	-	-	-	-	-	2			2	3	1	-	-	-	-	1	-	1		-		13
Makepeace, Troy				-	-	-	3	3	9	2	2	-	1	1	6	-	-	-	3	3	1	2	2	-	-	38
Martyn, Mick		3	4			2	5	2	3	3	2	4	5	2	1							5	3		6	50
McCartney, Jason	1	1	3	7	6	3	8	5	3	-		2	5	3	2	3	6	6	2	5	7	4	6	2	1	91
McKernan, Corey	1	-	-	-	-		-	-	-	-	-	-	-	1	-	2	1	3	-		-	-	-	2	-	10
Motlop, Shannon	2	-	-	-			-	-	-	1	-	1	-	-	-	-	-	-			-		-	-		4
Pagan, Ryan	-	1	1																							2
Pickett, Byron	8	3	3	5	3	5	1	4	-	-	2	7	4	3	3	4	5	3	5	8	3	8	4	7	4	102
Pike, Martin		4	5	2	1	1	1	6	7	3	2	5	1	2	6	3	7		3	1				2	3	65
Rawlings, Brady			-	-	1							1	-			-	1									3
Scott, Robert	-																									
Sholl, Craig		-	-					-	-	-	-			-	-			-	-	-				-	-	
Simpson, Adam	2	2	2	5	3	3	1	4	1	2	3	1	3	-	2	-	2	2	1	1	1	2	2	2	2	49
Spaull, John													-	-	-	-	-									
Stephens, Brad																				-	-					
Stevens, Anthony	1														1	1	2	2	-	1	1	5	6	2	1	23
Watt, Shannon					-	-	-	-																		
Totals	41	35	32	33	38	38	41	45	37	30	27	40	42	31	38	29	41	40	31	44	31	48	39	31	39	921
Opponent	WC	ME	RI	GE	SY	CW	SK	HW	AD	FR	CA	PA	ES	BL	WB	WC	ME	RI	GE	SY	CW	SK	ES	HW	ME	
