Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Abraham, Winston	-	2		-	-	-	-	-	-	-	1	-		-	-	2	2	-	-	-	-	-	-	1	-	8
Anderson, Brady						-	-	-																		
Archer, Glenn	-	-	-	-	-	-			-	1	-	1	-							-	-	-	1	-	2	5
Bell, Peter	-	-	1	1	-	-	1	1	-	-	1	-	1	1	-	-	2	-	1	-	2	-	1	1	2	16
Blakey, John	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	1	-	-	-	-	2	-	-	1	6
Burton, Matthew	1	-			1	2	-	-	1	2	-	-	1	-	2	-	-	-	-	1	1	-	-	-	-	12
Calthorpe, David	-	1	1	-	-	-			2	-	-	-	-	-				-								4
Capuano, Matthew	-	-	-	-							1	-	-			-	-				4	1	-	1	-	7
Carey, Wayne	-		3	-	2	5	1		6	7	-	6	2	5	5	3	5	2	4	4	1	1	-	3	-	65
Chandler, Brett														-	-							-	-			
Clayton, Shane	2	-	-	2	-	-	-	1	-	1	-	-	-	3	-	-	-	-	-	1	-	-	-		-	10
Cochrane, Stuart																			-	-	-	-	-	-	-	
Colbert, Leigh				3							1	1				-	1	-	-	1	1	-	-	2	-	10
Dhurrkay, Gary					-	-	1	-	-	-	-															1
Grant, Shannon	-	-	-	-	5	1	1	-	2	2	-	-	-	2	1	-	-	1	-	2	-	2	1	3	-	23
Harvey, Brent	1	2	-	-	2	-	1	-	1	-	-	1	-	1	-	1	2	-	2	3	2	1	1	1	-	22
Hewitt, Evan	3	1	-			1	-	-										1	-	-						6
King, David	-	-	-	-	1	-	2	-	-	-	-	1	-	-	-	-	-	-	-	1	-	-	2	-	1	8
Kingsley, Kent				1	1													1	1							4
Lange, Adam	-	-	-	1	1	1	2	1	-	-			2	-	1	1	-	2	1	1	1	-		-		15
Makepeace, Troy				-	-	-	-	1	-	-	-	-	-	-	1	-	-	-	-	-	-	2	-	-	-	4
Martyn, Mick		-	-			-	-	-	-	-	1	-	-	-	-							-	-		-	1
McCartney, Jason	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	
McKernan, Corey	-	3	2	4	3		6	3	3	1	1	-	2	1	-	-	3	-	4		1	-	1	2	1	41
Motlop, Shannon	-	-	-	-			-	1	-	-	1	-	-	-	-	-	1	-			-		-	-		3
Pagan, Ryan	-	-	-																							
Pickett, Byron	1	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2
Pike, Martin		-	-	-	-	1	-	-	-	1	-	-	-	-	-	-	1		-	-				-	-	3
Rawlings, Brady			-	-	-							1	-			-	-									1
Scott, Robert	-																									
Sholl, Craig		2	1					1	-	1	-			1	2			5	-	-				4	6	23
Simpson, Adam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	2	-	-	-	-	-	-	-	-	-	3
Spaull, John													-	-	3	-	1									4
Stephens, Brad																				-	-					
Stevens, Anthony	-														-	-	-	1	-	-	2	-	-	-	-	3
Watt, Shannon					-	1	-	-																		1
Totals	9	11	8	12	16	12	16	9	15	17	7	11	8	14	16	9	19	13	13	14	15	9	7	18	13	311
Opponent	WC	ME	RI	GE	SY	CW	SK	HW	AD	FR	CA	PA	ES	BL	WB	WC	ME	RI	GE	SY	CW	SK	ES	HW	ME	
