Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Abraham, Winston	2	2		1	1	1	-	-	1	-	2	3		1	1	-	3	-	-	1	2	-	-	2	4	27
Anderson, Brady						2	1	-																		3
Archer, Glenn	1	6	2	1	1	5			3	1	-	1	3							1	1	3	-	3	4	36
Bell, Peter	2	-	1	1	-	1	-	1	-	1	-	1	1	3	-	1	4	1	-	-	2	2	2	3	-	27
Blakey, John	2	1	-	-	1	2	-	5	-	2	1	4	1	1	3	1	1	1	-	-	1	1	4	3	3	38
Burton, Matthew	1	-			1	1	3	-	1	1	-	-	1	1	1	-	-	1	1	-	2	-	-	1	1	17
Calthorpe, David	1	3	1	-	2	1			-	-	3	3	2	3				-								19
Capuano, Matthew	-	1	-	-							1	1	1			2	-				-	1	-	1	-	8
Carey, Wayne	1		2	1	1	2	1		4	3	1	-	1	1	3	2	1	2	1	2	1	-	1	2	1	34
Chandler, Brett														2	1							1	-			4
Clayton, Shane	1	6	1	2	-	1	3	1	3	3	-	-	1	2	2	2	3	1	1	-	1	2	2		1	39
Cochrane, Stuart																			-	-	2	1	-	1	-	4
Colbert, Leigh				1							1	1				1	-	-	-	1	1	-	-	1	1	8
Dhurrkay, Gary					-	-	-	1	1	-	1															3
Grant, Shannon	3	1	2	-	1	2	2	-	2	-	3	-	1	1	2	-	-	4	-	4	1	-	1	-	1	31
Harvey, Brent	3	-	1	1	1	2	2	3	1	2	1	2	1	2	-	2	1	-	2	1	3	-	1	2	4	38
Hewitt, Evan	1	-	-			-	2	1										1	-	2						7
King, David	1	1	2	1	2	2	4	2	1	1	6	1	3	3	4	-	3	3	3	-	2	1	1	2	-	49
Kingsley, Kent				-	1													-	-							1
Lange, Adam	1	-	1	-	2	3	3	1	2	3			-	3	1	-	-	-	-	1	-	-		-		21
Makepeace, Troy				-	1	2	3	-	-	3	1	2	1	2	2	-	2	2	3	1	-	2	1	3	2	33
Martyn, Mick		2	1			-	-	3	2	1	1	1	-	1	1							2	3		4	22
McCartney, Jason	-	-	-	1	3	2	4	-	4	-		1	-	-	2	-	2	2	1	1	1	1	3	2	2	32
McKernan, Corey	1	-	2	1	1		1	1	1	2	-	1	1	3	-	1	1	-	1		1	3	-	-	-	22
Motlop, Shannon	-	1	2	-			1	6	-	3	1	3	3	2	1	-	-	-			-		3	1		27
Pagan, Ryan	-	1	3																							4
Pickett, Byron	3	2	1	1	2	2	1	5	3	-	6	3	2	4	3	7	4	2	3	3	5	3	5	6	1	77
Pike, Martin		-	1	4	-	3	5	3	2	3	2	3	-	-	2	1	1		1	-				2	2	35
Rawlings, Brady			-	-	-							1	2			1	1									5
Scott, Robert	-																									
Sholl, Craig		1	2					1	1	-	-			-	-			-	1	-				1	1	8
Simpson, Adam	1	-	3	2	1	5	3	3	4	3	2	-	2	2	3	1	2	2	2	1	2	5	2	3	3	57
Spaull, John													-	1	-	-	1									2
Stephens, Brad																				1	-					1
Stevens, Anthony	4														2	1	2	-	2	1	2	2	-	4	5	25
Watt, Shannon					-	-	-	-																		
Totals	29	28	28	18	22	39	39	37	36	32	33	32	27	38	34	23	32	22	22	21	30	30	29	43	40	764
Opponent	WC	ME	RI	GE	SY	CW	SK	HW	AD	FR	CA	PA	ES	BL	WB	WC	ME	RI	GE	SY	CW	SK	ES	HW	ME	
