Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Abraham, Winston	11	9		8	9	12	15	17	5	20	12	12		2	14	18	13	6	15	7	4	9	10	14	10	252
Anderson, Brady						9	5	2																		16
Archer, Glenn	17	15	9	15	13	14			11	12	16	10	16							23	17	23	9	13	16	249
Bell, Peter	25	35	16	29	35	21	27	27	35	25	29	11	22	24	16	25	28	31	26	22	26	23	33	32	26	649
Blakey, John	18	12	15	16	17	24	17	13	20	21	15	29	20	21	14	18	22	22	22	20	10	26	9	14	22	457
Burton, Matthew	3	1			6	11	9	6	11	11	3	3	8	10	7	4	6	9	11	12	7	-	5	7	2	152
Calthorpe, David	12	9	10	6	4	8			12	5	10	12	3	2				3								96
Capuano, Matthew	6	6	5	9							7	2	3			6	5				14	7	7	8	3	88
Carey, Wayne	11		11	32	30	24	29		20	25	17	16	13	26	19	6	21	19	19	20	17	16	7	16	8	422
Chandler, Brett														4	1							4	1			10
Clayton, Shane	15	14	17	23	18	14	14	27	26	18	11	6	18	26	16	27	15	15	13	14	10	11	6		10	384
Cochrane, Stuart																			6	5	5	7	5	11	5	44
Colbert, Leigh				5							10	5				14	10	18	20	16	9	9	11	10	8	145
Dhurrkay, Gary					13	9	6	9	6	3	4															50
Grant, Shannon	24	16	24	10	22	17	14	24	17	17	21	4	24	25	16	23	11	20	4	14	23	20	15	20	10	435
Harvey, Brent	26	16	22	24	26	26	38	28	25	20	18	19	14	24	13	32	18	22	21	19	20	9	16	24	15	535
Hewitt, Evan	7	9	-			5	2	5										8	1	6						43
King, David	20	18	23	26	26	21	19	21	25	24	13	23	13	16	25	17	17	20	30	22	21	22	22	9	11	504
Kingsley, Kent				4	6													3	2							15
Lange, Adam	12	4	6	15	11	9	17	10	4	4			9	3	4	10	2	5	8	15	5	4		3		160
Makepeace, Troy				2	8	11	12	10	16	14	18	4	4	9	17	5	9	5	13	8	2	13	10	9	11	210
Martyn, Mick		18	5			11	10	7	7	10	13	14	9	6	4							10	9		10	143
McCartney, Jason	7	7	8	11	13	11	17	11	13	3		18	15	14	11	6	11	15	9	12	13	15	17	9	13	279
McKernan, Corey	14	9	19	19	12		12	11	15	14	12	15	13	14	17	6	10	9	23		12	16	14	10	15	311
Motlop, Shannon	11	13	7	3			14	13	13	17	9	14	-	16	5	6	7	5			6		10	-		169
Pagan, Ryan	11	9	8																							28
Pickett, Byron	17	13	17	16	18	13	13	14	7	13	16	14	19	12	18	12	12	20	12	10	14	16	12	17	10	355
Pike, Martin		19	12	10	12	12	12	21	10	11	9	15	13	9	15	11	17		15	3				11	14	251
Rawlings, Brady			9	2	2							12	10			8	2									45
Scott, Robert	-																									
Sholl, Craig		8	4					10	9	7	4			11	3			14	6	2				7	12	97
Simpson, Adam	18	22	26	21	14	25	22	17	34	23	25	16	17	20	20	19	16	16	18	14	15	23	14	24	13	492
Spaull, John													2	5	8	7	6									28
Stephens, Brad																				1	3					4
Stevens, Anthony	18														12	18	10	22	14	20	21	27	16	21	9	208
Watt, Shannon					-	9	-	2																		11
Totals	303	282	273	306	315	316	324	305	341	317	292	274	265	299	275	298	268	307	308	285	274	310	258	289	253	7337
Opponent	WC	ME	RI	GE	SY	CW	SK	HW	AD	FR	CA	PA	ES	BL	WB	WC	ME	RI	GE	SY	CW	SK	ES	HW	ME	
