Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Abraham, Winston	1	2		2	-	-	1	1	-	1	2	1		-	2	-	-	-	-	-	-	-	-	2	3	18
Anderson, Brady						-	-	-																		
Archer, Glenn	1	2	-	2	1	-			1	1	-	-	-							-	1	1	-	1	-	11
Bell, Peter	4	2	3	3	3	3	2	-	1	2	4	-	2	1	1	-	1	1	2	3	1	-	5	1	2	47
Blakey, John	-	-	-	2	-	3	2	1	-	-	1	2	-	1	-	1	1	1	2	-	2	2	1	2	2	26
Burton, Matthew	-	-			-	1	-	1	-	1	-	-	-	1	-	-	-	-	5	1	1	-	1	-	-	12
Calthorpe, David	-	1	1	-	-	1			-	-	-	1	-	-				-								4
Capuano, Matthew	1	2	-	1							1	-	-			1	2				-	-	1	-	-	9
Carey, Wayne	4		1	3	1	3	2		1	1	3	-	-	1	1	1	2	3	1	-	-	-	2	-	2	32
Chandler, Brett														-	-							-	-			
Clayton, Shane	1	1	5	-	-	-	2	2	2	-	1	1	2	3	1	3	-	-	-	2	1	1	-		1	29
Cochrane, Stuart																			1	-	1	1	-	-	-	3
Colbert, Leigh				-							2	2				-	-	1	1	1	1	-	-	1	-	9
Dhurrkay, Gary					1	-	-	1	-	1	-															3
Grant, Shannon	1	-	2	-	-	2	1	1	-	1	-	-	3	1	-	3	1	1	-	1	-	1	-	1	-	20
Harvey, Brent	1	-	1	1	2	-	-	3	2	1	1	5	-	1	1	3	-	-	1	-	-	-	-	-	-	23
Hewitt, Evan	1	4	-			-	-	-										-	-	-						5
King, David	2	1	1	3	-	-	2	1	1	2	1	3	-	2	2	2	3	1	2	-	1	-	-	-	2	32
Kingsley, Kent				-	-													-	-							
Lange, Adam	2	1	-	3	-	-	1	-	-	-			2	1	-	-	-	-	2	1	-	-		-		13
Makepeace, Troy				-	-	-	-	-	1	2	1	1	2	-	5	-	1	-	1	1	-	1	1	1	2	20
Martyn, Mick		1	2			1	1	1	1	-	2	-	1	1	1							1	1		2	16
McCartney, Jason	1	1	-	2	1	1	3	1	1	-		2	2	-	-	1	1	2	2	-	1	-	-	-	-	22
McKernan, Corey	2	1	1	-	-		1	-	1	1	2	1	1	-	2	-	1	-	4		1	-	-	1	3	23
Motlop, Shannon	1	1	1	-			-	1	-	-	1	-	-	1	-	-	1	-			-		3	-		10
Pagan, Ryan	-	-	-																							
Pickett, Byron	-	3	1	2	2	-	2	1	1	2	-	1	1	-	1	-	3	-	3	1	-	2	-	1	-	27
Pike, Martin		3	-	-	1	-	-	1	2	-	-	3	1	-	1	1	3		1	-				-	-	17
Rawlings, Brady			1	-	-							-	2			-	-									3
Scott, Robert	1																									1
Sholl, Craig		1	-					-	-	-	-			1	-			-	-	-				-	1	3
Simpson, Adam	2	4	1	1	-	1	1	1	-	1	1	-	1	-	2	1	1	-	-	1	-	1	-	-	1	21
Spaull, John													-	-	2	1	-									3
Stephens, Brad																				-	1					1
Stevens, Anthony	2														-	1	-	-	2	-	1	-	1	2	1	10
Watt, Shannon					-	1	-	-																		1
Totals	28	31	21	25	12	17	21	17	15	17	23	23	20	15	22	19	21	10	30	12	13	11	16	13	22	474
Opponent	WC	ME	RI	GE	SY	CW	SK	HW	AD	FR	CA	PA	ES	BL	WB	WC	ME	RI	GE	SY	CW	SK	ES	HW	ME	
