Player	R1	R2	R3	R4	R5	R6	R7	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	Tot
Arnot, Matt				1	-	4									-									5
Astbury, David	3	11	8	8	6	4	6	7																53
Batchelor, Jake											5	3	-	5	1	4	4	1	1	-	1	4	3	32
Chaplin, Troy	6	6	5	5	5	5	5	4	5	6	6	12	5	6	3	2	6	1	4	10	4	5	3	119
Conca, Reece	3	3	3	1	1	2	-	2	2	-			1	2	-	3	-	-			1	1	1	26
Cotchin, Trent	4	2	1	1	-	3	3	-	1	1	2	1	-	2	2	1	3	-	-	2	1	2	1	33
Dea, Matt									2	6	4	3	-	1	1									17
Deledio, Brett	2	1					-	3	2	2	-	-	2	-	-	2	2	-	2	2	2	3	1	26
Edwards, Aaron							1					2	-											3
Edwards, Shane	2	1	4	2	1	-	2	-	1	3	2	2	1	-	1	1	-	-	1	2	1	1	1	29
Ellis, Brandon	-	-	-	2	3	2	3	2	1	-	1	3	-	1	3	1	2	1	-	-	2	-	2	29
Foley, Nathan	-	-						2	-	1	-	-	1	1	2	-	3	1	-	1	1	2	1	16
Gordon, Nathan			1	-	1	-	-										-	1	1	-	-	1	3	8
Griffiths, Ben	1	1	3	1	3	6		5	1	1	1							3	4	5	2	3	1	41
Grigg, Shaun	3	-	-	1	1	-	3	1	-	-									1	3	-	1	-	14
Grimes, Dylan		3	5	3	4	3			2	5		3	4	1	4	3	7	2	1	7	4	5	1	67
Hampson, Shaun	3	-		5	8	4	6	1	2	1		2	3											35
Houli, Bachar	1	2	2	1	1	1	3	3	4	3	2	-	1	-	1	2	4	4	1	2	2	1	-	41
Jackson, Daniel			3	1	1	1	5	1	-	1					2	2								17
King, Jake		2	1																					3
Lennon, Ben								2	1	1	-	2								-	-			6
Lloyd, Sam				1	1	-	-	1								2	-	1						6
Maric, Ivan										1	3	3	5	3	4	1	5	4	-	6	5	4	2	46
Martin, Dustin	-	2	1	-	1	1	-	2	1	1	1	-	5	2	-	1	1	2	-	1		3	1	26
McDonough, Matt	5					1	4	2	-	2	-													14
Miles, Anthony											2	1	2	1	2	3	1	-	2	-	1	-	-	15
Morris, Steven	2	3	3	2	2	1	3	1	1	4	-	3	-	6		4	10		1	5	2	2	1	56
Newman, Chris	2	3	4	1	-	1	2					4		1	2	1	2	-	2	3	-	1	1	30
OHanlon, Brett															-									
Petterd, Ricky	2	3	2		3	-					3	1	1	2	1	2		-	2	5	1	1	1	30
Rance, Alex	14						9	9	5	7	8	6	15	11	3	9	7	10	6	6	10	13	6	154
Riewoldt, Jack	1	1	3	1	1	4	3	-	-	2	1	1	1	2	1	2	1	1	1	3	2	1	1	34
Stephenson, Orren			-																					
Thomas, Matt	4	2	2	-	-				-	1	1		1	1			5	1	-					18
Vickery, Ty	2	3	2	3			3	2	-		2			1	1	2	2							23
Vlastuin, Nick	3	6	1	4	-	1	5	2			-	3	2	2		-	4	1	2	1	3	4	1	45
Totals	63	55	54	44	43	44	66	52	31	49	44	55	50	51	34	48	69	34	32	64	45	58	32	1117
Opponent	GC	CA	WB	CW	BL	HW	GE	ME	GW	ES	NM	FR	SY	SK	BL	PA	WC	GW	ES	AD	SK	SY	PA	
