Player	R1	R2	R3	R4	R5	R6	R7	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	Tot
Arnot, Matt				3	3	2									-									8
Astbury, David	-	-	-	-	-	-	-	-																
Batchelor, Jake											-	2	1	-	1	-	-	-	1	-	1	1	-	7
Chaplin, Troy	-	-	2	-	2	1	2	1	2	-	-	-	2	1	-	1	1	1	-	-	1	3	-	20
Conca, Reece	3	1	4	4	3	3	7	2	4	2			4	2	1	3	4	1			3	2	5	58
Cotchin, Trent	6	5	5	2	5	4	3	1	3	2	3	2	2	1	2	4	2	2	5	5	2	4	2	72
Dea, Matt									-	1	2	1	-	-	1									5
Deledio, Brett	5	3					5	5	6	3	4	2	2	4	7	10	7	7	2	5	5	5	3	90
Edwards, Aaron							3					4	1											8
Edwards, Shane	4	4	2	3	3	1	1	5	2	2	5	5	1	2	6	2	3	4	-	-	6	4	3	68
Ellis, Brandon	4	4	1	2	2	5	2	3	6	6	1	-	3	4	3	3	3	5	1	4	-	2	-	64
Foley, Nathan	1	1						-	2	1	5	6	6	3	3	-	4	6	-	4	1	2	2	47
Gordon, Nathan			2	1	1	4	-										3	-	3	2	4	3	4	27
Griffiths, Ben	-	2	2	5	5	3		-	2	1	1							3	4	1	2	3	3	37
Grigg, Shaun	4	6	-	3	5	2	5	2	2	-									2	3	2	-	2	38
Grimes, Dylan		-	1	2	1	-			1	1		-	1	1	-	-	-	1	-	2	-	-	1	12
Hampson, Shaun	1	2		1	2	-	2	-	3	-		1	-											12
Houli, Bachar	2	4	4	1	5	2	-	4	2	2	3	6	3	2	1	6	4	3	4	2	4	3	2	69
Jackson, Daniel			4	10	3	7	2	2	1	3					6	3								41
King, Jake		1	1																					2
Lennon, Ben								-	5	5	1	1								1	-			13
Lloyd, Sam				2	3	-	3	2								2	3	1						16
Maric, Ivan										-	2	-	1	3	1	4	2	-	5	2	3	3	-	26
Martin, Dustin	4	3	4	1	5	1	2	6	7	4	3	1	3	6	4	7	1	5	1	6		6	4	84
McDonough, Matt	2					-	1	2	3	1	-													9
Miles, Anthony											1	6	1	2	4	6	3	3	2	6	4	4	4	46
Morris, Steven	1	-	1	-	3	-	-	2	-	1	1	2	4	2		-	2		2	2	-	2	-	25
Newman, Chris	7	1	2	2	-	3	1					3		4	2	-	2	2	4	4	3	1	1	42
OHanlon, Brett															1									1
Petterd, Ricky	2	9	3		3	1					5	4	-	1	6	3		3	3	5	5	1	1	55
Rance, Alex	-						1	1	-	-	1	-	1	2	-	-	-	4	-	2	1	1	1	15
Riewoldt, Jack	2	1	1	2	2	4	2	5	-	2	2	2	-	2	2	2	1	3	4	2	2	2	4	49
Stephenson, Orren			1																					1
Thomas, Matt	3	3	4	2	1				2	3	2		-	1			1	1	-					23
Vickery, Ty	4	-	3	-			2	3	1		3			3	1	2	-							22
Vlastuin, Nick	3	2	-	1	-	2	1	4			4	3	1	5		2	3	2	2	4	2	2	-	43
Totals	58	52	47	47	57	45	45	50	54	40	49	51	37	51	52	60	49	57	45	62	51	54	42	1155
Opponent	GC	CA	WB	CW	BL	HW	GE	ME	GW	ES	NM	FR	SY	SK	BL	PA	WC	GW	ES	AD	SK	SY	PA	
