Player	R1	R2	R3	R4	R5	R6	R7	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	Tot
Arnot, Matt				1	-	-									-									1
Astbury, David	-	-	-	-	-	-	-	-																
Batchelor, Jake											-	-	-	-	-	-	-	-	1	-	-	-	-	1
Chaplin, Troy	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	2	-	-	3
Conca, Reece	-	-	2	-	1	-	2	2	1	-			-	1	-	-	-	-			-	-	1	10
Cotchin, Trent	2	-	1	-	1	-	1	-	1	-	-	1	-	-	2	2	-	-	-	1	1	-	-	13
Dea, Matt									-	-	-	-	-	-	-									
Deledio, Brett	1	1					-	-	2	-	-	1	1	-	1	-	-	-	-	1	3	-	1	12
Edwards, Aaron							-					-	-											
Edwards, Shane	-	1	1	2	-	-	-	1	1	1	-	-	-	2	-	-	2	1	1	-	2	1	-	16
Ellis, Brandon	-	-	1	-	-	2	-	-	1	2	1	-	-	1	-	-	-	-	-	-	-	-	-	8
Foley, Nathan	-	-						-	-	1	1	1	2	-	1	-	-	-	-	-	-	-	-	6
Gordon, Nathan			-	-	-	1	-										-	-	1	-	1	-	1	4
Griffiths, Ben	-	-	1	-	3	-		-	-	-	-							-	1	-	-	1	-	6
Grigg, Shaun	-	-	-	-	2	1	2	1	1	-									-	-	-	-	-	7
Grimes, Dylan		-	-	-	-	-			-	-		-	-	-	-	-	-	-	-	-	-	-	-	
Hampson, Shaun	-	-		-	2	-	-	-	1	-		-	-											3
Houli, Bachar	1	1	-	-	1	-	-	-	-	1	1	2	1	-	-	-	-	-	-	-	-	-	-	8
Jackson, Daniel			-	-	1	1	-	-	-	-					-	-								2
King, Jake		1	-																					1
Lennon, Ben								-	2	-	1	1								-	-			4
Lloyd, Sam				-	1	-	-	-								1	-	-						2
Maric, Ivan										-	-	-	1	-	-	-	-	-	1	-	1	2	-	5
Martin, Dustin	1	-	1	-	-	-	-	1	4	1	1	1	-	1	-	4	-	2	-	-		-	1	18
McDonough, Matt	-					-	-	-	1	-	-													1
Miles, Anthony											-	-	-	-	-	1	-	-	-	1	-	-	-	2
Morris, Steven	-	-	-	-	-	-	1	-	-	-	-	-	1	1		-	-		-	-	-	-	-	3
Newman, Chris	1	2	-	2	-	-	1					-		1	1	-	-	-	1	-	-	-	1	10
OHanlon, Brett															-									
Petterd, Ricky	-	-	1		-	-					-	-	-	-	-	1		-	1	-	-	-	-	3
Rance, Alex	-						-	-	-	-	-	-	-	-	-	-	-	3	-	-	-	-	-	3
Riewoldt, Jack	-	1	1	1	-	1	-	-	1	-	1	-	-	3	2	2	-	-	1	1	2	-	1	18
Stephenson, Orren			-																					
Thomas, Matt	1	-	2	-	-				4	-	-		-	-			-	1	-					8
Vickery, Ty	1	-	-	-			-	-	2		-			-	1	1	-							5
Vlastuin, Nick	-	1	-	-	-	-	-	1			-	-	-	4		1	-	1	1	-	1	-	-	10
Totals	8	8	11	6	12	6	7	6	23	6	6	7	6	14	8	13	2	8	9	4	13	4	6	193
Opponent	GC	CA	WB	CW	BL	HW	GE	ME	GW	ES	NM	FR	SY	SK	BL	PA	WC	GW	ES	AD	SK	SY	PA	
