Player	R1	R2	R3	R4	R5	R6	R7	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	Tot
Arnot, Matt				3	8	4									2									17
Astbury, David	4	4	2	3	2	5	6	3																29
Batchelor, Jake											2	2	2	1	1	3	4	3	-	3	4	4	-	29
Chaplin, Troy	5	8	3	5	4	4	4	4	13	9	4	1	7	5	7	3	5	4	7	2	3	9	1	117
Conca, Reece	13	4	7	11	11	7	10	4	8	4			6	9	5	2	10	4			7	4	4	130
Cotchin, Trent	11	9	19	8	12	10	11	5	6	10	6	7	9	10	16	19	10	18	8	19	9	21	11	264
Dea, Matt									6	6	7	4	7	1	5									36
Deledio, Brett	13	12					9	5	4	11	9	5	7	8	7	15	14	8	7	14	9	11	8	176
Edwards, Aaron							8					5	5											18
Edwards, Shane	12	11	4	10	5	6	3	7	9	7	6	10	8	11	13	10	9	11	11	14	8	14	8	207
Ellis, Brandon	3	2	4	7	5	9	10	4	12	4	6	8	8	6	-	11	11	8	5	13	3	8	5	152
Foley, Nathan	3	4						8	6	3	6	8	5	8	9	5	13	5	7	5	7	9	3	114
Gordon, Nathan			7	1	5	5	-										2	5	6	4	3	6	6	50
Griffiths, Ben	5	9	8	3	5	6		4	4	2	1							4	6	7	5	8	4	81
Grigg, Shaun	10	11	8	7	6	8	6	9	5	5									4	5	8	6	5	103
Grimes, Dylan		-	1	3	4	1			-	4		3	1	4	3	4	4	4	4	5	4	2	4	55
Hampson, Shaun	5	7		3	4	5	7	3	4	4		1	2											45
Houli, Bachar	2	5	4	7	-	5	4	5	4	4	7	5	9	4	2	5	13	6	5	7	8	1	8	120
Jackson, Daniel			7	19	10	10	18	9	2	7					5	5								92
King, Jake		2	3																					5
Lennon, Ben								4	4	3	-	5								1	1			18
Lloyd, Sam				9	4	1	2	9								5	2	2						34
Maric, Ivan										7	3	6	5	6	13	7	11	9	10	7	7	9	9	109
Martin, Dustin	5	10	7	13	5	4	9	12	11	5	7	8	12	6	4	11	12	5	4	6		13	9	178
McDonough, Matt	3					3	5	3	2	-	4													20
Miles, Anthony											11	15	12	8	9	13	15	5	12	10	12	13	10	145
Morris, Steven	7	4	7	8	5	2	2	1	5	4	4	2	6	3		3	7		1	9	5	6	3	94
Newman, Chris	5	5	2	4	1	1	4					8		1	2	4	4	3	3	4	5	4	2	62
OHanlon, Brett															1									1
Petterd, Ricky	10	8	6		13	7					6	8	4	4	10	9		2	6	9	5	2	-	109
Rance, Alex	5						9	10	8	5	5	8	7	7	9	4	8	8	3	6	2	8	5	117
Riewoldt, Jack	4	7	7	8	6	9	7	5	5	4	5	7	6	6	7	13	7	3	4	4	3	4	4	135
Stephenson, Orren			6																					6
Thomas, Matt	16	8	11	10	4				13	6	9		9	11			14	8	2					121
Vickery, Ty	6	4	5	2			9	4	4		5			3	6	3	5							56
Vlastuin, Nick	3	7	1	8	6	6	9	3			7	3	5	1		5	6	3	3	6	9	3	4	98
Totals	150	141	129	152	125	118	152	121	135	114	120	129	142	123	136	159	186	128	118	160	127	165	113	3143
Opponent	GC	CA	WB	CW	BL	HW	GE	ME	GW	ES	NM	FR	SY	SK	BL	PA	WC	GW	ES	AD	SK	SY	PA	
