Player	R1	R2	R3	R4	R5	R6	R7	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	Tot
Arnot, Matt				3	6	9									2									20
Astbury, David	4	1	3	1	2	2	2	-																15
Batchelor, Jake											1	2	3	3	2	3	4	-	4	1	3	-	1	27
Chaplin, Troy	1	1	4	1	1	-	1	2	1	1	1	2	1	-	3	3	1	2	2	1	1	3	2	35
Conca, Reece	8	1	10	7	4	11	9	7	5	4			1	2	6	5	6	1			5	2	2	96
Cotchin, Trent	3	-	4	6	7	7	5	6	1	3	4	8	2	2	3	4	3	2	6	10	1	4	4	95
Dea, Matt									-	1	3	-	4	2	-									10
Deledio, Brett	4	3					3	1	-	3	4	1	3	3	1	2	5	1	3	4	3	5	3	52
Edwards, Aaron							3					3	-											6
Edwards, Shane	1	-	6	3	5	3	2	6	2	1	8	5	3	2	3	3	1	2	3	8	3	4	1	75
Ellis, Brandon	1	4	4	3	5	2	2	2	3	2	5	2	2	-	3	2	1	1	5	2	-	2	3	56
Foley, Nathan	-	1						8	5	2	5	7	2	6	-	1	10	2	7	3	5	7	2	73
Gordon, Nathan			1	2	4	5	2										3	2	1	2	2	1	4	29
Griffiths, Ben	5	5	5	3	6	2		7	2	2	3							-	1	1	-	1	1	44
Grigg, Shaun	2	2	2	2	-	-	5	6	4	4									3	1	2	2	1	36
Grimes, Dylan		1	2	3	1	2			3	4		-	2	4	2	4	6	2	7	2	1	3	4	53
Hampson, Shaun	2	3		1	1	3	-	-	1	-		-	-											11
Houli, Bachar	1	3	3	6	2	2	2	3	3	1	-	3	2	-	3	3	5	3	4	3	1	3	1	57
Jackson, Daniel			9	4	8	2	5	4	-	4					2	5								43
King, Jake		5	3																					8
Lennon, Ben								-	3	-	-	-								-	1			4
Lloyd, Sam				5	6	1	4	6								3	2	1						28
Maric, Ivan										2	1	2	3	1	2	7	5	1	4	6	1	2	3	40
Martin, Dustin	3	1	1	3	3	1	-	2	2	2	4	4	4	1	3	2	5	2	4	5		2	2	56
McDonough, Matt	3					1	1	1	2	-	4													12
Miles, Anthony											6	4	8	4	4	4	6	2	3	5	3	3	4	56
Morris, Steven	1	1	3	4	4	2	1	6	1	4	2	1	4	1		1	6		3	2	-	4	2	53
Newman, Chris	2	1	3	7	2	1	2					2		3	1	5	4	-	1	4	5	1	1	45
OHanlon, Brett															-									
Petterd, Ricky	2	2	4		1	2					1	7	9	2	5	9		2	4	7	4	2	-	63
Rance, Alex	4						2	4	2	4	-	1	2	4	2	3	6	2	2	6	1	3	1	49
Riewoldt, Jack	4	6	1	3	3	2	2	4	-	-	3	2	3	1	2	2	5	-	-	2	-	-	3	48
Stephenson, Orren			2																					2
Thomas, Matt	7	11	5	5	8				10	7	4		1	4			10	3	2					77
Vickery, Ty	4	1	2	-			2	5	1		2			4	1	2	3							27
Vlastuin, Nick	2	2	1	4	6	4	4	1			3	5	2	-		5	2	-	1	9	5	3	2	61
Totals	64	55	78	76	85	64	59	81	51	51	64	61	61	49	50	78	99	31	70	84	47	57	47	1462
Opponent	GC	CA	WB	CW	BL	HW	GE	ME	GW	ES	NM	FR	SY	SK	BL	PA	WC	GW	ES	AD	SK	SY	PA	
