Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Brennan, Jacob			-	-	-	-	-	-	-		-			Off	-								0/1
Brown, Mitch		-	-		-	-	Off		-	Off	-	-	-	-	-	-	-	-	-	-	-	Off	0/3
Butler, Sam		-	-	-	-				-	-	-	-	-				-	-	-	-	-	-	
Carter, Adam															-	-	-	Off		-			0/1
Cox, Dean	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Cripps, Jamie	-	-	On	Off	On						On			-	-	-	-	-	-	-	-	-	3/1
Dalziell, Bradd		On		On	-	-	On		Off			On	-	-	-	-	-	-	-	-	On	-	5/1
Darling, Jack	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Off		0/1
Embley, Andrew	On	-	-							On	-	-		On	-			On		On		-	5/0
Gaff, Andrew	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Glass, Darren	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-		-	-	-	-	-	
Hams, Ashton	-	Off	-	-	-						Off						-	-					0/2
Hill, Josh	-	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	
Hurn, Shannon	-	-	-	-	-	-	-	-	-	-	-	Off											0/1
Hutchings, Mark							-		On	-			-	-	-	-	-	-					1/0
Kennedy, Josh	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	
Kerr, Daniel			Off	-	-	-		-	-	-	-	-	-										0/1
LeCras, Mark	Off		-	-	-	-	-	-	-	-		-	-	-	-	-			-				0/1
Lycett, Scott	-																-	-	-	-	-	-	
Mackenzie, Eric	-			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Masten, Chris	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	Off		-		-	-	0/1
McGinnity, Patrick												-	-	-					-	-	-	-	
Morton, Cale															On	On	On						3/0
Naitanui, Nic						On	-	-	-	-	-	-	-	-	-	-							1/0
Priddis, Matt	-	-	-	-	Off	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	0/1
Rosa, Matt							-	-	-	-	-	-	-	-	Off						-	-	0/1
Schofield, Will	-	-	-	-		-	-	-					-	-	-	-	-	-	-	-	-		
Selwood, Adam	-	-	-	-				-		-	-					-						On	1/0
Selwood, Scott	-	-	-	-	-	-	-	-	-	-	-	-					-	-	-	-	-	-	
Sheppard, Brad	-	-					-	On	-	-	-		Off	-				-	On	-	-		2/1
Shuey, Luke	-	-	-	-	-	-	-	-	-	-	-	-				Off				Off			0/2
Sinclair, Callum		-	-	-	-	Off																	0/1
Smith, Ashley	-					-	-						-		-	-	-	-	-	-	-	-	
Tunbridge, Simon													On									-	1/0
Waters, Beau	-	-			-			-				-	-	-									
Wellingham, Sharrod						-	-	Off								-	-	-	-	-	-	-	0/1
Wilson, Blayne											-	-					-	-	Off		-	-	0/1
Totals																							
Opponent	FR	HW	ME	CA	PA	WB	BL	NM	GW	RI	SK	HW	ES	AD	FR	SY	WB	GC	ES	GE	CW	AD	
