Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Brennan, Jacob			-	-	-	-	-	-	-		-			-	-								
Brown, Mitch		-	-		-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Butler, Sam		-	-	-	-				1	-	-	-	-				-	-	-	-	-	-	1
Carter, Adam															-	-	-	-		-			
Cox, Dean	-	-	3	-	-	4	-	1	-	-	1	1	1	-	-	1	-	1	-	-	-	-	13
Cripps, Jamie	2	1	1	-	1						-			1	2	-	2	1	1	-	-	-	12
Dalziell, Bradd		-		-	1	-	1		-			1	2	1	-	1	1	2	2	1	1	1	15
Darling, Jack	-	3	5	1	1	5	1	1	5	1	3	1	3	-	5	1	2	-	2	1	1		42
Embley, Andrew	-	1	1							-	2	-		1	1			1		-		-	7
Gaff, Andrew	-	1	1	1	-	-	-	-	1	-	-	-	-	-	-	-	-	-	1	-	-	-	5
Glass, Darren	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-		-	-	-	-	-	
Hams, Ashton	2	-	3	1	1						-						-	1					8
Hill, Josh	2	3	1	-	1	1	2	3	3	2	-			1	-	-	3	3	2	1	-	-	28
Hurn, Shannon	-	-	1	-	-	-	-	-	-	-	-	-											1
Hutchings, Mark							-		-	-			-	-	-	-	-	1					1
Kennedy, Josh	2	5	5	-	4	4	4	2	5	3		5	2	4	2	4	3	5	1	-	-	-	60
Kerr, Daniel			-	1	-	-		-	1	1	-	-	1										4
LeCras, Mark	2		3	2	-	3	3	1	3	-		2	3	1	2	-			5				30
Lycett, Scott	-																-	1	-	-	1	-	2
Mackenzie, Eric	-			-	-	-	-	-	-	-	2	-	-	-	-	-	-	1	-	-	-	-	3
Masten, Chris	1	-	1	-	1	1		1	-	-	-	1	-	-	-	1	-		-		2	-	9
McGinnity, Patrick												-	-	1					-	-	-	-	1
Morton, Cale															-	1	-						1
Naitanui, Nic						-	2	1	2	-	1	1	-	-	-	1							8
Priddis, Matt	-	-	-	-	-	1	-	-	-	-	2	1	1	-	-	-	-		1	-	-	-	6
Rosa, Matt							1	-	-	-	-	-	-	-	-						-	-	1
Schofield, Will	-	-	-	-		-	-	-					-	1	2	-	-	2	1	1	-		7
Selwood, Adam	-	-	-	-				-		-	-					-						-	
Selwood, Scott	-	-	-	-	-	-	-	-	-	1	1	1					-	-	-	1	-	-	4
Sheppard, Brad	-	-					2	-	1	-	-		-	-				-	-	-	-		3
Shuey, Luke	-	-	-	1	-	2	1	2	1	-	-	2				-				-			9
Sinclair, Callum		1	2	-	-	-																	3
Smith, Ashley	-					-	-						-		-	-	-	-	-	-	-	1	1
Tunbridge, Simon													-									2	2
Waters, Beau	-	-			-			-				-	-	-									
Wellingham, Sharrod						-	-	-								1	2	1	2	1	-	1	8
Wilson, Blayne											-	-					-	-	-		-	-	
Totals	11	15	27	7	10	21	17	12	23	8	12	16	13	11	14	11	13	20	18	6	5	5	295
Opponent	FR	HW	ME	CA	PA	WB	BL	NM	GW	RI	SK	HW	ES	AD	FR	SY	WB	GC	ES	GE	CW	AD	
