Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Bell, Peter	1	1	1	3	-	1	1	1	3	1	4	3	4	1	1	-	2	1	1	1	1		32
Browne, Andrew	-	2									2	-	1	-	1	-	2	1	1	3	-	2	15
Carr, Matthew	-	-	-				1	-	3	-	1	2	-	1									8
Cook, Troy			-	4	1	-	2	1	-	2	2	4	3	-	1	1	-	2	3			-	26
Cunningham, Ben		1	2	4	-							-	2										9
Dodd, Steven																				4		1	5
Dunn, Ryley	1	2																					3
Farmer, Jeff	-	3	1	1	-	-	1	1	-	2	1	-	2	2	-	2	-	-	-	2	-	1	19
Gilmore, Daniel	2	1		5	2	-			5	1	2												18
Grover, Antoni			1	2	3	-	1	6	-	1	3	4	1	1	2		2	2	1	2		2	34
Haddrill, Robert	5	2	6	5	4	6	6	4	5	6	7	1	2	5	3	8	7	6	3	3	5	12	111
Hasleby, Paul	1	3	3	1	-	1	2	1	-	3	-	1	-	1	2	-	3	1	2	4	2	2	33
Hayden, Roger	3	3	4	1		1	2	5	1	1	2	1	5		2	4				5	-		40
Headland, Des	2		1		4	1	-	2	-	1	3	2	1	1	-	2	-	-	1	1	1	2	25
Longmuir, Justin	5	1		3	1	1	4	1	2	2	1	-	1	2	2	3	2	2	-	5	2	4	44
Longmuir, Troy			1	1		-	1	-			2									3	-	-	8
McManus, Shaun	2	1	3	1	-	2	1	-	2	1	2			-	1	1	-	-	1	-	1	-	19
McPharlin, Luke	3	5	7	7	4	3	3	2	8	4	4	4	6	4	-							3	67
Medhurst, Paul	1	1	-	3	-	-	-	1	1	1	-	1	-	-	-	-	-	2	-	3	3	-	17
Murphy, Ryan																-	-						
Parker, Shane	5	3	2	6	3	2	2	3	2	1	3	8	2	2	-	4	1	2	-	2	3	2	58
Pavlich, Matthew	1	6	3	2	3	2	-	1	1	3	3	-	2	2	3	2	-	2	3	5	1	1	46
Polak, Graham			3	3	3	2	5	3	1	3	12	4	2	2	2	6	5	2	2	3	1	1	65
Sandilands, Aaron	4	2	2	1	-	2	2	2			1	3	1	-	-	1	5	4	-	-	3	5	38
Schammer, Byron	2	-	-	1	-	1	-	-	-	-		3	-	1	1	1	-	1	2	-	-		13
Siegert, Andrew																2	2	3	1		1	1	10
Simmonds, Troy	1	1	1	3	-	2	-	3	-	2	1	2	2	4	1	1	-	2	1	2	-	2	31
Smith, Dylan																		1	-	3	-		4
Thornton, Scott														5	8	4	2	3	4	6	1	3	36
Walker, James	5	-	2	3	1	-	-	-	2	3	-	1	1	-	3	1	-	1	-	2	4	-	29
Waterhouse, Clive	1	-	1	2	1				3	2													10
Webster, Luke																					1	3	4
Woods, Dion	6	4			4	5	2	2	5	3		5	4	3	5	4	1	3	3				59
Totals	51	42	44	62	34	32	36	39	44	43	56	49	42	37	38	47	34	41	29	59	30	47	936
Opponent	CA	SY	AD	CW	GE	WC	SK	HW	BL	ES	ME	RI	PA	WB	KA	AD	SY	CA	CW	GE	WC	SK	
