Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Allan, Matthew	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-					-	-	
Alvey, Mark		-		-	-					-	-				-			-	-						
Bolton, Mark	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	
Bradley, Kepler	-												-		-	-	-								
Bullen, Marcus	-	-	-	-			-	-	-	-			-		-	-	-			-	-	-	-	-	
Cupido, Damian								-	-									-	-				-	-	
Dyson, Ricky			-	-	-	-	-		-					-	-	-				-	-				
Fletcher, Dustin		-	-	-	-	-	-	-	-	-	-	-		-		-		-	-	-	-	-	-	-	
Haynes, Ben												-	-	-	-	-	-	-	-			-	-		
Henneman, Aaron		-	-	-							-	-	-	-											
Hille, David	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	
Hird, James	-	2	-	-	3	2	-	-		-	-	-	-	-	-				-	2	-	-	-	-	9
Johnson, Jason	-					-	-	2	-	-	-	-	-	-	-	-	-	3	-	-	-		-	-	5
Johnson, Mark		-				-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Laycock, Jason																			-	-	-	-			
Lloyd, Matthew	-	-	3	-	-	-	2	-	-	-	1	-	-	-	1	-	-	2	-	-	-	1	-	-	10
Lovett-Murray, Nathan	-		-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-		-	-	-		
Lucas, Scott	-	-	-	-	1	-	-	-	-	-	3	-	-	-	-				-	-	-	-	-	-	4
McPhee, Adam	-	-	-	3	-	3	-	-	-	2	-	-	-	-	3	-	-	-	-	1	-				12
McVeigh, Mark		-						-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	2
Mercuri, Mark		-	-	-	-	-											-			-		-		-	
Misiti, Joe	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Murphy, Justin	-	-	-	-	-	-	-	-	-	-	-		-	3	-	-	-	-	-	-	-	-	-	-	3
Peverill, Damien	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Ramanauskas, Adam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Reynolds, Joel	-	-	-																						
Richards, Ted	-		-		-									-	2	-	-	-		-	-			-	2
Rioli, Dean	-	-	-	-	-	-	-	-	-	-	2	-						-							2
Solomon, Dean		-	-	2	-	-	-	3	-	-	-	-	-	-	-	-	-	-	-	3	-	-	-	-	8
Stanton, Brent	-				-	-						-	-	-		-	-	-	-	-	-	-	-	-	
Watson, Jobe	-						-													-	-	-	-	-	
Wellman, Sean				-	-	-	-	-	-	-	-	-										-	-	-	
Welsh, Andrew	-		-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-		-	-	-	-	3
Winderlich, Jason	-	-									-						-			-		-			
Totals	0	2	3	5	4	5	2	5	0	5	6	0	0	3	6	0	0	5	0	6	0	3	0	0	60
Opponent	PA	SK	WC	CA	CW	SY	WB	AD	GE	FR	HW	BL	ME	KA	RI	WC	SK	PA	CA	CW	SY	WB	ME	GE	
