Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Allan, Matthew	5	2	-	2	3	1	-	2	-	1	4	2	-	6	1	-	-	1					1	3	34
Alvey, Mark		-		-	-					2	1				1			2	2						8
Bolton, Mark	4	3	3	-	1	1	3	1	1	2	6	3	-	2		-	4	2	2	1	-	1	1	2	43
Bradley, Kepler	1												2		2	2	1								8
Bullen, Marcus	1	2	1	2			2	1	-	2			-		5	1	1			2	3	-	3	1	27
Cupido, Damian								1	1									1	4				5	2	14
Dyson, Ricky			-	3	2	-	1		-					1	-	1				2	-				10
Fletcher, Dustin		1	1	-	1	-	2	4	2	-	3	3		3		2		3	3	4	-	2	-	3	37
Haynes, Ben												4	2	3	1	1	-	-	7			6	2		26
Henneman, Aaron		1	1	-							4	1	-	2											9
Hille, David	2	1	5	3	2	4	-	-	-	-		1	3	-	-	5	3	5	-	1	1	2	-	5	43
Hird, James	3	4	7	5	-	4	-	-		2	2	3	3	1	2				1	3	1	1	1	5	48
Johnson, Jason	2					2	-	2	1	1	-	3	-	3	3	1	7	4	3	3	2		4	1	42
Johnson, Mark		-				-	1	3	5	1	2	3	1	4	3	3	2	2	2	4	-	1	-	3	40
Laycock, Jason																			2	1	2	-			5
Lloyd, Matthew	2	2	3	1	1	2	1	1	3	3	-	2	3	3	1	2	2	4	2	-	-	1	-	5	44
Lovett-Murray, Nathan	-		3	1	6	5	2	1	2	1	1	-	-		2	-	4	-	1		-	1	-		30
Lucas, Scott	-	4	2	-	-	3	3	1	3	5	1	3	7	1	-				3	1	-	3	3	2	45
McPhee, Adam	1	4	5	2	5	4	2	-	3	3	4	3	4	2	9	4	1	3	5	3	-				67
McVeigh, Mark		1						1	3	1	2	-	2	2	3	-	2	2	3	3	2	4	2	4	37
Mercuri, Mark		1	-	-	3	2											1			1		2		1	11
Misiti, Joe	2	1	2	2	-	-	4	-	1	2	-	1	2	2	1	1	3	1	-						25
Murphy, Justin	2	6	3	2	-	1	2	-	2	2	1		6	7	4	3	-	1	4	4	4	3	3	2	62
Peverill, Damien	-	5	4	1	1	1	1	-	-	-	1	2	2	4	1	-	3	2	2	1	-	3	3	4	41
Ramanauskas, Adam	2	2	1	-	5	2	2	1	1	-	3	-	2	3	-	1	-	1	2	-	2	1	2	3	36
Reynolds, Joel	1	-	1																						2
Richards, Ted	1		-		1									-	1	-	1	1		1	1			-	7
Rioli, Dean	4	2	3	3	1	2	-	2	2	2	-	1						2							24
Solomon, Dean		5	3	3	1	2	5	5	6	2	7	3	1	3	2	3	3	2	2	4	5	4	6	5	82
Stanton, Brent	1				1	-						2	1	3		3	3	2	-	4	1	-	4	1	26
Watson, Jobe	-						4													-	1	3	1	2	11
Wellman, Sean				2	2	1	1	2	3	4	2	2										4	-	-	23
Welsh, Andrew	3		2	-	4	3	2	-	1	4	-	1	1	1	3	4	-	2	4		1	2	-	2	40
Winderlich, Jason	2	3									1						-			-		2			8
Totals	39	50	50	32	40	40	38	28	40	40	45	43	42	56	45	37	41	43	54	43	26	46	41	56	1015
Opponent	PA	SK	WC	CA	CW	SY	WB	AD	GE	FR	HW	BL	ME	KA	RI	WC	SK	PA	CA	CW	SY	WB	ME	GE	
