Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Allan, Matthew	1	1	-	1	1	3	1	2	3	1	-	2	-	1	4	3	-	-					-	1	25
Alvey, Mark		-		3	-					-	-				4			-	-						7
Bolton, Mark	-	-	-	1	2	1	-	-	1	1	1	-	-	-		1	-	1	1	1	-	-	-	2	13
Bradley, Kepler	-												-		-	-	-								
Bullen, Marcus	-	2	2	1			-	-	-	-			-		-	1	2			-	-	1	1	3	13
Cupido, Damian								1	-									-	-				-	-	1
Dyson, Ricky			-	-	2	1	-		-					-	-	1				1	-				5
Fletcher, Dustin		2	1	1	-	2	1	1	-	3	-	1		-		-		1	-	-	-	2	-	1	16
Haynes, Ben												-	-	1	-	-	1	-	1			-	-		3
Henneman, Aaron		-	1	1							-	1	-	-											3
Hille, David	-	1	-	-	2	-	-	1	1	2		-	-	-	2	-	-	2	1	-	-	1	-	-	13
Hird, James	1	2	3	1	1	1	-	2		-	1	1	3	-	-				2	3	3	1	1	1	27
Johnson, Jason	1					-	1	1	2	2	1	-	-	1	2	3	-	-	-	-	1		2	-	17
Johnson, Mark		1				1	-	2	7	1	3	2	-	1	2	-	1	1	2	2	2	2	2	3	35
Laycock, Jason																			-	-	-	-			
Lloyd, Matthew	2	1	3	3	1	1	1	-	3	1	2	-	-	-	3	-	2	1	-	2	-	-	2	1	29
Lovett-Murray, Nathan	-		-	1	-	-	-	-	-	-	-	1	-		-	-	-	1	2		-	-	-		5
Lucas, Scott	1	1	1	2	1	1	1	1	-	1	1	3	-	-	-				-	1	-	1	1	-	17
McPhee, Adam	3	1	-	2	1	-	-	1	1	1	1	-	2	-	1	2	5	-	-	5	-				26
McVeigh, Mark		2						-	1	1	-	1	-	-	2	-	-	2	1	2	1	-	-	-	13
Mercuri, Mark		-	-	-	1	2											-			-		-		1	4
Misiti, Joe	-	-	-	-	-	1	-	-	-	-	1	-	-	-	-	-	1	-	-						3
Murphy, Justin	-	-	-	-	-	-	-	1	-	1	-		1	2	-	-	1	-	-	-	-	1	1	1	9
Peverill, Damien	1	2	2	2	2	1	-	-	-	-	-	2	-	2	-	-	2	1	5	-	1	-	-	-	23
Ramanauskas, Adam	-	1	-	1	-	-	-	-	-	-	1	1	-	-	-	-	-	-	1	1	-	1	2	-	9
Reynolds, Joel	-	2	-																						2
Richards, Ted	-		-		1									1	-	-	-	-		-	1			-	3
Rioli, Dean	-	-	-	-	1	-	-	-	1	-	-	-						1							3
Solomon, Dean		-	1	-	1	5	-	1	2	2	2	1	-	-	1	2	1	-	3	4	-	-	1	1	28
Stanton, Brent	-				-	1						-	-	2		1	-	2	-	2	-	1	-	-	9
Watson, Jobe	-						-													-	-	1	-	1	2
Wellman, Sean				-	1	-	-	-	2	1	-	-										-	1	-	5
Welsh, Andrew	-		1	-	-	-	2	-	1	-	2	1	1	1	-	-	-	1	-		1	1	-	-	12
Winderlich, Jason	1	1									2						-			-		1			5
Totals	11	20	15	20	18	21	7	14	25	18	18	17	7	12	21	14	16	14	19	24	10	14	14	16	385
Opponent	PA	SK	WC	CA	CW	SY	WB	AD	GE	FR	HW	BL	ME	KA	RI	WC	SK	PA	CA	CW	SY	WB	ME	GE	
