Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Allan, Matthew	2	1	-	2	2	1	-	1	-	1	2	1	-	3	1	-	-	-					1	3	21
Alvey, Mark		-		-	-					-	-				-			1	-						1
Bolton, Mark	3	2	1	-	-	-	1	1	1	1	2	2	-	2		-	2	2	1	1	-	1	1	1	25
Bradley, Kepler	-												-		-	-	-								
Bullen, Marcus	1	1	1	1			1	1	-	2			-		-	-	1			1	2	-	1	-	13
Cupido, Damian								-	-									1	1				2	-	4
Dyson, Ricky			-	2	-	-	-		-					-	-	-				-	-				2
Fletcher, Dustin		1	-	-	1	-	-	2	-	-	1	1		1		-		1	1	2	-	-	-	1	12
Haynes, Ben												2	-	-	-	-	-	-	2			1	1		6
Henneman, Aaron		1	1	-							2	-	-	-											4
Hille, David	1	-	1	2	-	1	-	-	-	-		-	-	-	-	2	2	2	-	1	1	-	-	1	14
Hird, James	1	2	1	2	-	4	-	-		-	1	1	1	-	1				-	-	-	-	-	-	14
Johnson, Jason	-					-	-	2	1	1	-	2	-	1	-	-	1	-	-	2	1		-	-	11
Johnson, Mark		-				-	1	2	4	1	1	3	-	4	1	1	-	1	-	4	-	-	-	2	25
Laycock, Jason																			1	1	2	-			4
Lloyd, Matthew	-	2	3	1	1	2	1	-	1	2	-	2	-	1	1	-	-	3	1	-	-	1	-	2	24
Lovett-Murray, Nathan	-		1	1	4	2	2	-	-	-	-	-	-		2	-	1	-	1		-	1	-		15
Lucas, Scott	-	2	1	-	-	-	1	1	3	2	1	-	-	1	-				-	-	-	2	-	-	14
McPhee, Adam	1	3	2	1	2	2	1	-	2	2	2	-	2	2	4	2	-	2	2	2	-				34
McVeigh, Mark		1						1	1	-	1	-	1	2	2	-	-	1	1	1	2	2	-	2	18
Mercuri, Mark		-	-	-	2	2											1			1		1		1	8
Misiti, Joe	1	1	1	-	-	-	1	-	-	-	-	1	-	1	1	1	1	-	-						9
Murphy, Justin	-	3	3	-	-	1	2	-	1	-	-		2	1	1	-	-	-	1	-	-	-	-	-	15
Peverill, Damien	-	-	-	-	-	1	1	-	-	-	-	1	-	1	-	-	1	-	1	1	-	-	1	2	10
Ramanauskas, Adam	-	-	-	-	1	-	-	1	1	-	3	-	2	1	-	-	-	-	1	-	2	-	1	-	13
Reynolds, Joel	1	-	-																						1
Richards, Ted	-		-		1									-	1	-	1	1		1	1			-	6
Rioli, Dean	2	2	1	2	1	-	-	2	1	-	-	-						-							11
Solomon, Dean		3	3	2	-	-	4	2	3	-	3	1	1	1	1	2	2	-	1	1	5	2	3	4	44
Stanton, Brent	-				-	-						-	-	1		1	2	-	-	2	1	-	-	-	7
Watson, Jobe	-						1													-	-	-	1	-	2
Wellman, Sean				2	1	1	1	1	1	1	1	1										1	-	-	11
Welsh, Andrew	1		1	-	-	1	-	-	-	-	-	-	-	-	1	1	-	1	2		1	-	-	1	10
Winderlich, Jason	-	2									1						-			-		1			4
Totals	14	27	21	18	16	18	18	17	20	13	21	18	9	23	17	10	15	16	17	21	18	13	12	20	412
Opponent	PA	SK	WC	CA	CW	SY	WB	AD	GE	FR	HW	BL	ME	KA	RI	WC	SK	PA	CA	CW	SY	WB	ME	GE	
