Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Allan, Matthew	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-					-	-	2
Alvey, Mark		-		-	-					-	-				-			-	-						
Bolton, Mark	-	1	-	-	-	-	-	-	-	-	1	-	-	-		-	1	2	-	-	1	2	1	-	9
Bradley, Kepler	-												-		-	-	-								
Bullen, Marcus	-	1	-	-			-	-	-	-			-		-	-	-			-	1	-	-	-	2
Cupido, Damian								1	-									2	-				-	-	3
Dyson, Ricky			1	2	-	-	-		-					1	-	1				1	-				6
Fletcher, Dustin		-	-	-	-	-	-	-	-	-	-	-		-		-		-	-	-	-	-	-	-	
Haynes, Ben												-	-	1	-	-	-	1	2			-	-		4
Henneman, Aaron		1	-	-							1	-	-	-											2
Hille, David	-	1	3	1	2	-	2	3	2	1		-	2	-	2	1	3	1	2	1	-	1	2	-	30
Hird, James	-	2	2	-	2	-	1	1		1	-	4	1	1	-				-	4	-	3	2	-	24
Johnson, Jason	-					1	1	1	-	-	2	-	-	1	-	-	1	-	-	-	-		3	-	10
Johnson, Mark		-				-	-	-	-	-	1	-	-	-	-	-	-	1	-	-	-	-	1	-	3
Laycock, Jason																			1	-	1	-			2
Lloyd, Matthew	3	1	7	5	4	2	5	4	3	4	6	5	3	2	5	3	4	7	1	-	2	7	5	2	90
Lovett-Murray, Nathan	-		1	1	3	2	2	1	1	-	1	-	1		2	1	2	-	1		1	-	-		20
Lucas, Scott	1	6	1	1	2	1	-	1	1	-	3	-	-	-	-				-	-	1	-	1	-	19
McPhee, Adam	-	-	-	-	-	1	2	2	-	-	-	1	-	2	2	-	-	-	2	-	-				12
McVeigh, Mark		-						-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	1
Mercuri, Mark		-	3	-	-	-											1			-		-		-	4
Misiti, Joe	1	-	-	-	-	-	-	1	-	1	-	-	-	-	-	-	-	-	-						3
Murphy, Justin	1	-	2	-	-	-	2	-	-	1	1		-	2	2	-	-	1	1	-	-	-	-	-	13
Peverill, Damien	-	-	-	-	1	-	-	-	1	1	1	-	-	-	-	-	-	1	-	1	-	-	-	1	7
Ramanauskas, Adam	-	1	-	2	-	-	-	-	1	1	-	1	-	-	-	-	1	-	-	-	-	1	-	-	8
Reynolds, Joel	-	-	-																						
Richards, Ted	-		-		2									2	-	2	-	-		1	-			-	7
Rioli, Dean	-	-	-	1	1	1	1	-	-	-	2	-						2							8
Solomon, Dean		-	-	1	1	-	1	-	1	1	-	-	1	-	-	2	-	-	-	-	2	1	-	-	11
Stanton, Brent	-				1	-						-	-	-		-	-	-	-	-	-	1	-	-	2
Watson, Jobe	-						-													2	4	1	1	-	8
Wellman, Sean				1	-	-	-	-	-	-	-	-										-	-	-	1
Welsh, Andrew	-		1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	1
Winderlich, Jason	2	-									-						-			-		-			2
Totals	8	14	21	15	19	8	17	15	10	11	21	11	8	12	13	10	13	19	10	10	13	17	16	3	314
Opponent	PA	SK	WC	CA	CW	SY	WB	AD	GE	FR	HW	BL	ME	KA	RI	WC	SK	PA	CA	CW	SY	WB	ME	GE	
