Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Allan, Matthew	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-					-	-	1
Alvey, Mark		-		1	-					-	1				1			-	-						3
Bolton, Mark	-	-	-	-	1	-	-	1	-	-	1	-	-	-		-	-	-	-	-	-	2	1	-	6
Bradley, Kepler	-												-		1	-	-								1
Bullen, Marcus	-	-	-	1			-	-	-	-			-		-	-	-			-	-	1	-	1	3
Cupido, Damian								1	1									2	1				-	-	5
Dyson, Ricky			1	2	-	1	-		-					1	-	-				2	-				7
Fletcher, Dustin		-	-	-	-	-	-	-	-	-	-	-		1		-		-	-	-	-	-	-	-	1
Haynes, Ben												-	1	-	-	-	2	1	1			1	-		6
Henneman, Aaron		-	-	-							1	-	-	-											1
Hille, David	-	1	2	-	1	-	2	2	1	-		-	1	-	1	1	2	1	1	4	-	2	3	-	25
Hird, James	1	2	3	2	3	1	1	-		2	-	1	1	-	1				-	3	1	-	2	1	25
Johnson, Jason	-					1	-	1	1	-	1	-	-	-	2	-	1	2	-	1	1		1	2	14
Johnson, Mark		-				-	-	2	3	-	2	1	-	-	1	-	-	1	1	-	2	3	1	-	17
Laycock, Jason																			-	-	1	-			1
Lloyd, Matthew	4	1	8	2	3	3	5	4	2	5	7	5	5	1	9	2	6	7	-	1	3	6	4	3	96
Lovett-Murray, Nathan	-		1	3	1	1	3	1	2	3	-	1	-		2	1	1	1	-		-	-	-		21
Lucas, Scott	1	4	1	-	4	1	-	3	-	2	3	1	-	-	-				-	2	2	-	1	-	25
McPhee, Adam	-	-	-	1	1	-	-	2	1	-	-	2	1	3	1	1	-	-	2	-	-				15
McVeigh, Mark		-						-	-	-	-	-	-	-	-	-	-	1	-	1	-	-	1	-	3
Mercuri, Mark		-	3	-	-	-											-			-		-		-	3
Misiti, Joe	1	-	-	-	-	-	1	-	-	1	1	-	-	-	2	-	-	-	-						6
Murphy, Justin	1	-	2	-	-	1	2	1	1	2	2		1	5	3	-	-	-	1	1	-	-	-	1	24
Peverill, Damien	-	-	-	-	-	2	-	-	-	-	1	-	-	-	-	-	-	1	-	-	-	1	-	-	5
Ramanauskas, Adam	-	-	-	2	-	-	-	-	1	1	-	1	-	-	-	-	1	-	-	-	-	-	-	-	6
Reynolds, Joel	-	-	-																						
Richards, Ted	-		-		2									1	-	3	-	-		1	-			-	7
Rioli, Dean	-	-	-	-	-	1	2	-	-	-	2	-						1							6
Solomon, Dean		-	1	2	-	3	2	2	1	1	1	1	-	-	-	1	-	-	-	-	-	-	-	-	15
Stanton, Brent	-				1	1						1	-	-		1	-	-	1	-	-	1	-	-	6
Watson, Jobe	-						-													2	2	-	1	1	6
Wellman, Sean				-	-	-	-	-	-	-	-	-										-	-	-	
Welsh, Andrew	-		-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	1
Winderlich, Jason	-	-									-						1			-		-			1
Totals	8	8	22	17	17	16	18	20	14	17	24	14	10	12	24	10	14	18	8	18	12	17	15	9	362
Opponent	PA	SK	WC	CA	CW	SY	WB	AD	GE	FR	HW	BL	ME	KA	RI	WC	SK	PA	CA	CW	SY	WB	ME	GE	
