Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Barker, John	-	2	1	2	1	-	2	-	-	-		1	1	-	-	1	2	-	-	1	5	1	3	6	29
Barlow, Kris	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-			-	-	-	-	1		2
Bateman, Chance			-	-																-					
Bowyer, Glen						-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Chapman, Nathan												-	-	-											
Chick, Daniel	-	-	1	-	2	1	-	-	1	-	-	-	-	-	-	-	1	1	1	2	1	-	2	-	13
Collica, Michael	-	-	-	-	1	-					-	-													1
Crawford, Shane	-	-	-	-	-	-	1	-			-	-	-	-	-	-	-	-	-	-		-	-	-	1
Croad, Trent	-	-	-	-	-	-	-	1	1	2	-	-	1	-	-	-		-	-	-		-	-	-	5
Dixon, Ben		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Graham, Mark	-	-	2	-	-	-	-	1	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	4
Harford, Daniel	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-	
Hay, Jonathan	-	-		-	-		-	-	-	-				-	-	-	1	-		-	-	-	1	-	2
Holland, Nick	2	2	3	2			5	5	4	6	1	-	1	1	3	2	-	2	3	1	-	1	1	1	46
Johnson, Brett																-	-	-			-	-		-	
Krummel, Brendan			2	1																					3
Lekkas, Angelo	-	-	1					-	-	-	-	-	-	-	-		-	-	-		-	-	-	-	1
Lord, Aaron	-				-	-											-	-	-	-					
McCabe, Luke	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	
McPharlin, Luke					-	-										-	-								
Obst, Chris	-	-																							
Picioane, Lance													-	-	-	-	-	-	-	-	-	-	-	-	
Rawlings, Jade	3	1	2	-	-	1	-	-	-	-	-				1	1	2	-	-	-	-	-	-	-	11
Rock, Anthony	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Rode, Steven					4																				4
Salmon, Paul	24	14	8	24	10	35	26	13	14	15	23	23	18	27	16	19	17	17	25	14	19	23	14	5	443
Smith, Joel	-	-	-	-	-	-					-	-	-	-	-				-	-	-	-	-	-	
Tallis, Rayden		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Taylor, Richard	-		-	-	-	-	-	-	-	-	-	-	-	-	-			-	-						
Thompson, Nathan	10	9	-			4	-	6	1	3	3	5	1	5	2	8	7	2	-	12	-	-	5	9	92
Treleven, Craig							-		-	-											-				
Vandenberg, Richard			-	-	-	-	-	-	-	-	-	-	-			-	-	-	-						
Woods, Tony	-	-	-	-			-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Young, Barry	1	-			-	-	-	-	-	-	-										-	-	-	-	1
Totals	40	28	21	29	18	41	34	28	21	26	27	29	22	34	22	31	30	22	29	30	25	25	27	21	660
Opponent	CW	CA	BL	ES	PA	AD	WB	KA	GE	WC	RI	FR	SY	SK	ME	CW	CA	BL	ES	PA	AD	WB	GE	KA	
