Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Barker, John	-	-	3	-	2	-	-	2	1	-		2	1	5	3	2	4	2	1	2	1	2	3	2	38
Barlow, Kris	-	1	1	-	-	-	-	-	1	1	-	1	-	1	-	-			-	-	1	-	-		7
Bateman, Chance			-	-																1					1
Bowyer, Glen						-	-	-	2	1	-	1	2	1	1	1	1	-	-	1	-	-	-	2	13
Chapman, Nathan												-	-	-											
Chick, Daniel	-	1	-	-	1	-	-	2	-	-	1	1	-	-	2	1	-	-	-	-	1	-	-	2	12
Collica, Michael	1	-	1	-	-	-					-	-													2
Crawford, Shane	-	-	-	-	-	-	-	-			-	1	-	-	-	-	-	-	-	-		-	2	-	3
Croad, Trent	-	3	-	2	2	2	2	1	-	1	1	1	1	2	1	3		3	2	1		1	-	1	30
Dixon, Ben		-	-	-	1	-	2	-	2	-	-	1	1	-	1	-	1	1	1	1	-	-	2	2	16
Graham, Mark	-	1	-	-	1	-	-	-	1	-	1	2	-	2	2	-	-	1	-	-	-	2	-	2	15
Harford, Daniel	-	-	-	-	1	-	-	1	1	-	-	-	-	-	-	1	-			1	1	1	-	-	7
Hay, Jonathan	2	-		-	-		3	2	4	2				3	2	-	1	1		3	-	1	1	1	26
Holland, Nick	5	3	5	1			3	2	6	1	4	3	3	3	2	3	-	4	2	2	2	2	2	5	63
Johnson, Brett																-	-	-			-	-		-	
Krummel, Brendan			-	-																					
Lekkas, Angelo	-	-	-					-	-	-	-	-	-	-	-		-	-	-		-	-	-	-	
Lord, Aaron	-				-	-											-	-	-	-					
McCabe, Luke	1	-		-	1	-	1	-	-	-	-	-	-	-	1	-	1	-	-	-	1		-	-	6
McPharlin, Luke					1	-										-	1								2
Obst, Chris	-	-																							
Picioane, Lance													-	-	-	-	-	1	2	-	1	-	-	1	5
Rawlings, Jade	-	-	-	2	2	2	4	1	2	-	3				-	1	-	-	-	1	2	2	-	1	23
Rock, Anthony	-	-	-	-	-	-	-	1	-	-	-	-	1	-	1	2	-	-	-	2	-	-	-	-	7
Rode, Steven					-																				
Salmon, Paul	-	-	-	1	-	1	2	2	1	-	1	1	-	-	1	-	3	3	-	-	3	2	-	-	21
Smith, Joel	-	-	-	1	-	-					-	-	-	-	-				-	-	-	-	-	-	1
Tallis, Rayden		-	1	-	-	-	1	-	1	-	2	-	1	1	-	-	-	-	-	-	-	1	-	1	9
Taylor, Richard	-		-	-	-	-	1	-	-	-	-	-	-	-	-			-	-						1
Thompson, Nathan	1	-	-			1	4	4	2	-	2	1	1	4	1	1	3	2	-	-	-	1	2	3	33
Treleven, Craig							-		-	-											-				
Vandenberg, Richard			-	-	1	-	-	-	-	-	-	-	-			-	-	1	-						2
Woods, Tony	-	-	-	-			-	-	-	-	2	-	-	-	-	-	-	1	-	-	-	-	-	1	4
Young, Barry	-	-			-	-	-	-	-	1	1										-	-	-	-	2
Totals	10	9	11	7	13	6	23	18	24	7	18	15	11	22	18	15	15	20	8	15	13	15	12	24	349
Opponent	CW	CA	BL	ES	PA	AD	WB	KA	GE	WC	RI	FR	SY	SK	ME	CW	CA	BL	ES	PA	AD	WB	GE	KA	
