Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Barker, John	1	-	1	-	1	3	-	-	-	-		-	1	1	-	-	-	-	-	1	2	1	1	-	13
Barlow, Kris	3	1	-	-	2	1	2	1	1	2	2	-	-	1	-	3			1	1	-	1	1		23
Bateman, Chance			-	2																2					4
Bowyer, Glen						2	-	1	3	2	1	1	-	3	3	-	-	-	-	3	4	2	1	2	28
Chapman, Nathan												1	1	1											3
Chick, Daniel	1	1	4	1	8	1	4	4	9	3	3	1	2	6	4	3	1	-	3	7	2	4	3	4	79
Collica, Michael	7	-	3	1	3	-					1	1													16
Crawford, Shane	2	2	1	2	3	2	-	2			2	2	2	4	-	1	1	5	1	2		-	2	1	37
Croad, Trent	3	-	1	1	1	-	2	2	-	-	1	1	1	1	2	-		-	2	1		-	1	1	21
Dixon, Ben		1	2	-	1	1	1	3	4	1	-	1	1	-	1	-	-	1	2	2	1	-	-	-	23
Graham, Mark	-	-	1	1	1	-	-	-	2	-	3	1	-	2	1	-	-	-	-	1	2	3	3	-	21
Harford, Daniel	4	1	2	1	1	3	1	2	2	-	3	4	1	1	5	3	1			3	5	4	3	-	50
Hay, Jonathan	1	-		-	-		-	1	2	-				3	-	1	-	1		1	-	-	2	1	13
Holland, Nick	3	1	-	1			-	3	2	1	-	1	1	1	-	2	-	-	-	-	-	2	-	-	18
Johnson, Brett																-	-	-			-	-		2	2
Krummel, Brendan			4	1																					5
Lekkas, Angelo	-	1	-					1	2	-	-	2	2	4	1		1	-	1		-	-	2	2	19
Lord, Aaron	-				-	-											1	1	1	-					3
McCabe, Luke	-	1		3	1	2	2	3	-	4	3	2	1	6	-	3	1	1	1	4	2		3	5	48
McPharlin, Luke					1	-										-	-								1
Obst, Chris	3	2																							5
Picioane, Lance													1	1	1	-	-	-	-	2	2	4	-	2	13
Rawlings, Jade	1	-	-	1	2	1	1	-	-	3	3				-	1	1	-	-	1	-	2	1	1	19
Rock, Anthony	-	-	1	1	-	-	3	2	1	-	-	1	1	1	-	1	1	-	1	1	-	-	-	1	16
Rode, Steven					-																				
Salmon, Paul	1	1	-	1	4	-	-	1	3	2	2	2	-	3	-	4	1	1	1	-	-	-	2	-	29
Smith, Joel	-	-	2	-	1	1					-	-	-	-	-				-	2	1	-	-	-	7
Tallis, Rayden		1	1	3	-	3	4	3	2	2	1	1	-	-	-	1	-	-	4	1	4	2	3	-	36
Taylor, Richard	1		1	2	3	1	1	-	3	1	1	1	-	2	1			-	-						18
Thompson, Nathan	1	1	2			-	-	1	-	1	-	-	-	-	-	1	-	1	1	-	1	-	1	-	11
Treleven, Craig							1		-	3											3				7
Vandenberg, Richard			2	1	4	-	1	1	-	-	1	3	-			-	-	-	-						13
Woods, Tony	3	3	-	3			4	3	3	3	3	1	-	-	3	5	-	-	1	1	1	1	4	6	48
Young, Barry	2	1			1	1	-	1	2	-	-										2	1	1	-	12
Totals	37	18	28	26	38	22	27	35	41	28	30	27	15	41	22	29	9	11	20	36	32	27	34	28	661
Opponent	CW	CA	BL	ES	PA	AD	WB	KA	GE	WC	RI	FR	SY	SK	ME	CW	CA	BL	ES	PA	AD	WB	GE	KA	
