Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Barker, John	-	2	1	1	1	1	-	-	1	-		3	1	2	2	3	-	3	1	2	1	2	1	1	29
Barlow, Kris	-	1	-	-	1	2	-	1	9	1	1	3	4	4	3	1			-	3	2	1	-		37
Bateman, Chance			1	-																-					1
Bowyer, Glen						2	4	-	-	2	1	1	-	1	-	1	-	3	2	2	1	-	-	1	21
Chapman, Nathan												4	-	1											5
Chick, Daniel	1	1	1	2	1	1	5	4	4	2	3	1	1	11	6	4	4	5	6	-	5	9	5	5	87
Collica, Michael	-	2	4	1	3	1					3	-													14
Crawford, Shane	2	7	2	5	4	2	4	1			4	4	2	3	2	1	3	3	2	3		2	1	2	59
Croad, Trent	1	-	-	-	-	-	1	-	-	-	1	1	-	-	-	1		-	-	-		1	2	1	9
Dixon, Ben		1	-	1	2	-	-	-	-	1	1	-	1	3	-	1	1	-	-	1	2	1	1	-	17
Graham, Mark	1	1	2	-	2	1	2	-	1	1	1	1	-	1	-	1	1	2	1	1	1	2	2	1	26
Harford, Daniel	1	1	-	1	-	5	2	6	4	-	3	2	2	1	3	3	1			2	2	-	2	3	44
Hay, Jonathan	3	1		-	1		1	4	2	-				1	-	1	-	-		2	-	-	2	-	18
Holland, Nick	2	1	1	1			-	1	1	1	1	-	-	-	2	1	1	1	2	3	1	2	-	2	24
Johnson, Brett																2	3	-			-	1		1	7
Krummel, Brendan			2	1																					3
Lekkas, Angelo	3	5	2					1	1	3	5	3	-	2	3		3	2	3		-	2	3	4	45
Lord, Aaron	1				1	-											-	-	1	-					3
McCabe, Luke	1	1		2	1	1	4	1	2	-	-	4	1	1	3	2	2	4	-	1	1		-	-	32
McPharlin, Luke					-	-										-	-								
Obst, Chris	-	-																							
Picioane, Lance													2	1	-	3	3	-	1	2	2	2	1	1	18
Rawlings, Jade	-	-	-	3	-	1	1	4	1	-	2				1	-	1	-	1	2	1	1	1	1	21
Rock, Anthony	1	1	2	1	-	1	1	3	1	-	2	1	2	1	1	-	2	-	4	-	2	-	5	1	32
Rode, Steven					2																				2
Salmon, Paul	-	1	-	-	1	1	2	-	-	-	1	1	1	1	1	1	-	-	1	-	-	2	-	-	14
Smith, Joel	-	-	-	4	2	-					-	3	-	-	-				1	1	1	2	1	2	17
Tallis, Rayden		4	-	-	-	3	1	-	1	1	2	1	2	1	1	1	2	2	3	1	-	-	2	-	28
Taylor, Richard	2		-	1	3	1	2	-	-	1	2	3	1	3	-			3	3						25
Thompson, Nathan	-	-	-			-	-	1	1	-	1	1	-	-	-	-	-	-	-	-	-	1	-	4	9
Treleven, Craig							2		1	2											-				5
Vandenberg, Richard			4	-	2	2	-	-	1	1	2	1	-			3	1	1	1						19
Woods, Tony	1	1	1	4			1	1	2	2	2	1	1	2	1	1	-	-	5	1	-	4	3	4	38
Young, Barry	2	-			6	1	2	2	-	1	-										3	1	1	1	20
Totals	22	31	23	28	33	26	35	30	33	19	38	39	21	40	29	31	28	29	38	27	25	36	33	35	729
Opponent	CW	CA	BL	ES	PA	AD	WB	KA	GE	WC	RI	FR	SY	SK	ME	CW	CA	BL	ES	PA	AD	WB	GE	KA	
