Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Barker, John												-	-	-	-				-	-	-	-	
Barlow, Kris	-	-	-	-	-	-	-	-	-	-	1	-	-	-		-	-	-		-	-	-	1
Bateman, Chance	-	-	-	-	-	-		-	-	-	-	2											2
Brown, Campbell	-	-	-	-	-	-	-	-	-	-	-												
Campbell, Robert		-				-	-				-		-	-	-	-	-	-					
Clarke, Tim				-	-	-	-	-					-	-				-	-	-	-	-	
Cox, Adrian	-	-	-			-	-					-	-	-	-	-	-	-	-	-	-		
Cox, Simon	-	-	-	-				-	-	-	-	-	-	-	-	-	-						
Crawford, Shane	-	2	-	-	1	-	-	-	-	-	3	-	3	3	1	-	-	-	1	2	3	2	21
Dixon, Ben	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-			-	
Everitt, Peter	-		-	3	-		-	-	-	1	-	-							-	-	-	-	4
Graham, Mark	-	-	-	-	-	-	-				-	-	-	-	-	-	-		-	-	-	-	
Greene, Steven								-	-	-								-	-	-	-	-	
Harford, Daniel				-	-				-												-	-	
Hay, Jonathan	-	-	-	-		-	-		-	-	-	-	-	-	-	-	-	-					
Hodge, Luke	-	-	-				-	-					2	-	-	-	-	-	2	-	-	-	4
Holland, Nick						-	-	-	-	-	-	3	-		-				-	-	-	-	3
Hunter, Kingsley																-	-						
Johnson, Brett						-	-	-										-	-	-	-	-	
Kane, Ben				-	-				-	-	-												
Ladson, Rick						-	-	-		-	-	-											
Lekkas, Angelo	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	
Loats, David	-	-	-	-	-	-		-										-					
Lonie, Nathan	-	-							-	-			-	-	-	-	-		-	-	-	-	
McCabe, Luke	-	-	-																				
Mitchell, Sam	-	-	-	-	-	-	-		-	-	2	-	-	-	-	1	-	-	3	3	-	-	9
Osborne, Michael			-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	
Picioane, Lance	-	-	-	-	-					-	-	-				-		-	-	-			
Rawlings, Jade	1	-	-	2	-	3	-	-	-	-	-	-	-	2	-	3	-	-	-	-	-	-	11
Ries, Nick	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	1
Smith, Joel	-	-	-	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	3
Stone, Nick				-	-						-	-	-	-	-	-	-						
Tallis, Rayden	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-					
Thompson, Nathan					-	-	-	-	-	-				-	-	-	-	-	-	-	2	-	2
Vandenberg, Richard		-	-		-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	1
Williams, Mark	-														-	-	-	-	-	-	-	-	
Totals	1	2	0	5	1	5	0	0	0	1	6	6	5	5	1	4	0	1	6	5	6	2	62
Opponent	ME	WC	PA	SY	RI	CA	KA	ES	GE	SK	AD	CW	FR	WB	BL	ME	WC	PA	SY	KA	CA	RI	
