Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	PF	GF	Tot
Anderson, Jed	-	-	2																		-	-	1			3
Bailey, Max	-	-	-	-	-		-	-	-		-	-		-	-	-	-			1	-		-	-	-	1
Birchall, Grant	-	-	-	-	-	-	1	-		-	-	-								-	-	-	1	-	-	2
Breust, Luke	3	1	-	-	2	2	2	-	-	3	1	-	1	2	2	1	1	-	1	2	-	1	2	3	-	30
Burgoyne, Shaun	-	-	-	1	-	-	-	1	-	-	1	-	-	-	-			1	-	-	1	-	-	-	1	6
Ceglar, Jonathon													1					-								1
Cheney, Kyle									-	-					-	1										1
Duryea, Taylor			1	-		-	-	-	-	-	-	-	-	-	-	-	-	-	1	1		-				3
Ellis, Xavier												1	1													2
Franklin, Lance	2	1	1	1	5	2	1	2	2	3	2	3	2	2			3	2		-	1	1		-	1	37
Gibson, Josh	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Grimley, Sam									-	1									1							2
Guerra, Brent	1	-	-		-	-		-	-	-	-	-			-	1	-	-	-		1		-	-	-	3
Gunston, Jack	1		-	-	-	-	-	1	1		-	1	1	-	1	3	2	2	-	-	-	-	1	2	1	17
Hale, David	-	1	-	1	3	-	1	1		1	-	1	1	1	1	2	1	2	1	3	2	1	-	2	-	26
Hill, Bradley	-	-	-	-	1	-	-		-	-	-	1	-	-	1	-	-	-	-	-	-	-	1	1	-	5
Hodge, Luke		-	1	1	-	1	-	1	1	1	-	-	1	2	-	-	1	-		-	-	-	1	-	-	11
Lake, Brian					-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Langford, Will																1										1
Lewis, Jordan	1	-	-	1	2	1	1	-	-	1	-	-	-	-	-	-	1	-	1	-		-	-	1	-	10
Mitchell, Sam	-	-	-	-	-	-	-	1	-	-	2	-	1	-	-		1	-	-	-	-	-	-	-	-	5
Osborne, Michael				-	-	-	-	-																		
Puopolo, Paul	-	-	-	1	-	1	-	-	-	-	2			-	-	-	-	-	1	1		-	-	-	-	6
Rioli, Cyril	1	1	3	-	-									-	1	-	-	1	2	-	1			2	2	14
Roughead, Jarryd	2	1	1	2	-	-	2	2	-	1	-	1	1	2	2	3	-	2	-	1	2	3	2	1	3	34
Savage, Shane	1	-		-	-							-	1	-	-	-	-	1	1	-	-	-				4
Schoenmakers, Ryan	-	-	-	-																						
Sewell, Brad	-	-				-	-	-	-	-	-	-	1	1		-	1	-	-	-	2	-	-	-	1	6
Shiels, Liam	1	1	1	-	-	-	-	1	2	-	-	-	-								-		1	1	-	8
Simpkin, Jonathan						1	-	1	-	1	-	1	-	-	1	-	-		-						-	5
Smith, Isaac	-	-	-	1	1	2	1	-	1	1	1		3	-	-	1	-	-	1	-	1	1	-	-	1	16
Spangher, Matthew								-											3			1	-			4
Stratton, Ben	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Whitecross, Brendan													-	-	-	1	-	-	-	-	-	-	-	-		1
Totals	13	6	10	9	14	10	9	13	7	13	9	9	15	10	9	14	11	11	13	9	11	8	10	13	10	266
Opponent	GE	WC	CW	FR	NM	AD	SY	GW	GC	ME	CA	WC	BL	GE	PA	WB	ES	RI	SK	CW	NM	SY	SY	GE	FR	
