Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	PF	GF	Tot
Anderson, Jed	-	-	-																		-	-	-			
Bailey, Max	-	-	-	-	-		-	-	-		-	-		-	-	-	-			-	-		-	-	-	
Birchall, Grant	-	3	-	3	-	-	-	-		-	-	-								-	-	-	-	-	-	6
Breust, Luke	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2
Burgoyne, Shaun	-	-	-	2	-	-	-	-	1	-	-	-	-	-	-			-	-	-	-	-	-	-	-	3
Ceglar, Jonathon													-					-								
Cheney, Kyle									-	-					-	-										
Duryea, Taylor			-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-				
Ellis, Xavier												-	-													
Franklin, Lance	-	1	1	-	-	-	-	-	-	-	-	-	-	-			3	-		-	-	-		-	-	5
Gibson, Josh	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	2
Grimley, Sam									-	-									-							
Guerra, Brent	-	-	-		-	-		-	-	-	-	-			-	-	-	-	-		-		-	-	-	
Gunston, Jack	-		-	-	-	-	-	-	-		-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	1
Hale, David	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Hill, Bradley	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Hodge, Luke		-	3	-	-	2	3	-	-	-	3	-	-	-	-	-	1	-		3	-	-	-	-	-	15
Lake, Brian					-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Langford, Will																-										
Lewis, Jordan	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-	-	-	-	-	-		2	-	-	-	4
Mitchell, Sam	3	-	-	1	-	1	1	3	2	-	-	-	2	1	-		2	-	-	-	-	-	-	-	-	16
Osborne, Michael				-	-	-	-	-																		
Puopolo, Paul	-	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-	-	-		-	-	-	-	
Rioli, Cyril	-	2	-	-	2									-	-	-	-	-	-	-	1			-	-	5
Roughead, Jarryd	-	-	-	-	-	-	2	2	-	-	-	2	3	-	2	-	-	-	2	-	-	-	-	-	-	13
Savage, Shane	-	-		-	-							-	-	-	-	-	-	-	3	-	-	-				3
Schoenmakers, Ryan	-	-	-	-																						
Sewell, Brad	-	-				-	-	-	-	3	-	-	-	-		-	-	-	-	-	-	-	-	-	-	3
Shiels, Liam	-	-	-	-	-	-	-	-	-	-	-	-	-								-		-	-	-	
Simpkin, Jonathan						-	-	-	-	-	-	-	-	-	-	-	-		-						-	
Smith, Isaac	-	-	-	-	-	-	-	-	-	-	-		-	-	3	2	-	-	-	-	-	-	-	-	-	5
Spangher, Matthew								-											-			-	-			
Stratton, Ben	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Whitecross, Brendan													-	-	-	-	-	-	-	-	-	-	-	-		
Totals	3	6	4	6	2	3	6	6	3	6	3	2	5	1	6	2	6	0	5	5	1	2	0	0	0	83
Opponent	GE	WC	CW	FR	NM	AD	SY	GW	GC	ME	CA	WC	BL	GE	PA	WB	ES	RI	SK	CW	NM	SY	SY	GE	FR	
